subject,question,choice_A,choice_B,choice_C,choice_D,answer,answer_letter,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
miscellaneous,Earth's seasons are caused by which of the following?,The tilt of Earth's axis of rotation relative to the ecliptic as Earth revolves around the Sun,The varying amount of sunspot activity,Earth's orbit about the Sun as an ellipse rather than a circle,The rotation of Earth during a 24-hour day,0,A,test,-1.375258207321167,-0.022545216513461756,-7.46875,-5.1875,-4.0390625,-3.2197265625,-2.6753907203674316,-2.2613933086395264,-1.9603794813156128,-1.7191925048828125,-1.5286085605621338,-1.3758265972137451,-0.70703125,-0.505859375,-0.3280436098575592,-0.23077392578125,-0.15239258110523224,-0.0651448592543602,0.0027553013060241938,0.084442138671875,0.1588270366191864,0.2386474609375
high_school_us_history,"This question refers to the following information.
At a meeting of working girls held at Hull House during a strike in a large shoe factory, the discussions made it clear that the strikers who had been most easily frightened, and therefore the first to capitulate, were naturally those girls who were paying board and were afraid of being put out if they fell too far behind. After a recital of a case of peculiar hardship one of them exclaimed: ""Wouldn't it be fine if we had a boarding club of our own, and then we could stand behind each other in a time like this?"" After that events moved quickly. We … discussed all the difficulties and fascinations of such an undertaking, and on the first of May, 1891, two comfortable apartments near Hull House were rented and furnished. The Settlement was responsible for the furniture and paid the first month's rent, but beyond that the members managed the club themselves.… At the end of the third year the club occupied all of the six apartments which the original building contained, and numbered fifty members.
—Jane Addams, Twenty Years at Hull House, 1912
Which of the following best reflects the perspective of Jane Addams in the passage above?",Poor people need the leadership of reformers like herself.,Poor people need support in helping themselves.,Poor people don't need outside help.,Poor people don't deserve help.,1,B,test,-3.1550779342651367,-0.00473025177550995,-9.9921875,-8.253826141357422,-7.216216087341309,-6.292455673217773,-5.509576797485352,-4.873794078826904,-4.3545708656311035,-3.901686191558838,-3.5032742023468018,-3.1551828384399414,-2.556640625,-1.8885523080825806,-1.457084059715271,-1.1275529861450195,-0.8821002840995789,-0.6928911805152893,-0.534149169921875,-0.39928433299064636,-0.2854028344154358,-0.17402642965316772
moral_disputes, Which of the following is not an example of a natural right that Locke uses?,the right to life,the right to liberty,the right to citizenship,the right to property,2,C,test,-2.740617275238037,-0.0370353685842978,-7.84375,-6.885416507720947,-6.453125,-5.348958492279053,-4.926339149475098,-4.229166507720947,-3.9320311546325684,-3.4215495586395264,-3.161865234375,-2.7416625022888184,-1.1953125,-0.98828125,-0.927734375,-0.66851806640625,-0.5646798014640808,-0.4178737998008728,-0.3576293885707855,-0.1681416779756546,-0.06987117230892181,0.10350748896598816
high_school_computer_science,"Consider the following segment of code.
 String word = ""conflagration"";
 int x = word.indexOf(""flag"");
 String s = word.substring(0, x);
 What will be the result of executing the above segment?",String s will be the empty string.,"String s will contain ""flag"".","String s will contain ""conf"".","String s will contain ""con"".",3,D,validation,-2.0479791164398193,-0.014222077197498746,-9.625,-6.465277671813965,-5.136160850524902,-4.512152671813965,-3.86514949798584,-3.3016183376312256,-2.9327392578125,-2.569863796234131,-2.282947301864624,-2.0467023849487305,-1.826171875,-1.2495659589767456,-0.8943917155265808,-0.6810845136642456,-0.48007601499557495,-0.3341500461101532,-0.24477386474609375,-0.15516126155853271,-0.0753987655043602,0.015983419492840767
astronomy,Which planet(s) in the solar system has/have active plate tectonics?,Mars,Venus,Earth,Mars and Earth,2,C,test,-2.2486636638641357,-0.031671319209354024,-8.125,-7.760416507720947,-6.493750095367432,-5.888020992279053,-4.67236328125,-3.80029296875,-3.4645330905914307,-2.940354585647583,-2.550036668777466,-2.2500970363616943,-2.421875,-1.4479166269302368,-1.0546875,-0.87890625,-0.6536102294921875,-0.501843273639679,-0.4389093518257141,-0.3279653787612915,-0.23072102665901184,-0.12889906764030457
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I encouraged my son to eat thirty grapes today. Scenario 2 | As my kids laid in their own bed, I placed pieces of glass under their pillow.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",2,C,test,-3.457242250442505,-0.015786494294258012,-9.946428298950195,-8.964285850524902,-7.801136493682861,-6.865301609039307,-6.016047477722168,-5.428267002105713,-4.874540328979492,-4.298795223236084,-3.87587308883667,-3.457819700241089,-2.9776785373687744,-2.3292410373687744,-1.8043323755264282,-1.445527195930481,-1.1240407228469849,-0.9070302844047546,-0.7227932810783386,-0.5442127585411072,-0.41452351212501526,-0.2673030495643616
professional_law,"A millionaire owned two adjacent 10-story commercial buildings. One building housed medical offices, and the other building housed dental offices. The first floors of both buildings were occupied by various retail establishments. The buildings' other floors were rented to professionals and used as offices. There was an enclosed walkway that connected the second floor of each building. Thus, shoppers and office staff could walk across the common walkway and gain access to each building. While the buildings were being used in this manner, the millionaire sold the dental building to an investor by warranty deed, which made no mention of any rights concerning the walkway. The walkway continued to be used by the occupants of both buildings. Thereafter, the walkway became unsafe as a consequence of wear and tear. As a result, the investor hired a contractor to repair the walkway area. When the millionaire saw the contractor removing the carpeting along the walkway, he demanded that the investor discontinue the repair work. After the investor refused, the millionaire brought an action to enjoin the investor from continuing the work. The most likely result will be a decision for","the millionaire, because the investor does not have rights in the walkway.","the millionaire, because the investor's rights in the dental building do not extend to the walkway.","the investor, because the investor has an easement in the walkway and an implied right to keep the walkway in repair.","the investor, because he has a right to take whatever action is necessary to protect himself from possible tort liability from persons using the walkway.",2,C,test,-2.2946081161499023,-0.004257157914934884,-7.713068008422852,-6.388494491577148,-5.52793550491333,-4.786341190338135,-4.166666507720947,-3.642299175262451,-3.205378532409668,-2.8538010120391846,-2.554995059967041,-2.294128656387329,-2.3125,-1.6046696901321411,-1.2082741260528564,-0.8904480934143066,-0.6754986047744751,-0.5129660964012146,-0.37350934743881226,-0.25938090682029724,-0.15633727610111237,-0.04688321053981781
professional_law,"The president, vice-president, and U.S. civil officers can be impeached. Which of the following is not true about impeachment?",Grounds include treason and bribery,Grounds include high crimes and misdemeanors,A majority vote in the House is necessary to invoke charges of impeachment,A three-fourths vote in the Senate is necessary to convict and remove from office,3,D,test,-2.900027275085449,-0.027884877645052396,-8.78125,-7.737500190734863,-7.080357074737549,-6.1640625,-5.346153736114502,-4.797395706176758,-4.127387046813965,-3.743945360183716,-3.2780230045318604,-2.900724172592163,-1.828125,-1.4343750476837158,-1.2516740560531616,-0.97607421875,-0.760545015335083,-0.6523030400276184,-0.5219387412071228,-0.43849486112594604,-0.32253628969192505,-0.19247201085090637
logical_fallacies,"The fallacy that involves reasoning that determines the conclusion one wants first, then accepts only evidence supporting that conclusion, or interprets all evidence as support for that conclusion is known as",ad ignorantium,a priori,plurium interrogationum,Extension,1,B,test,-3.0484492778778076,-0.02344960982982929,-9.25,-7.989583492279053,-6.871874809265137,-6.21754789352417,-5.402113914489746,-4.796875,-4.3141984939575195,-3.7861690521240234,-3.4454426765441895,-3.0473575592041016,-2.65625,-2.1575520038604736,-1.5847656726837158,-1.313401460647583,-0.998291015625,-0.822277843952179,-0.668573796749115,-0.4898817241191864,-0.3781331479549408,-0.24116067588329315
high_school_world_history,"This question refers to the following information.
""Purusa-Sukta""
Purusa is the lord of the immortals, who grow by means of [ritual] food. When the gods performed a sacrifice with the offering Purusa, spring was its clarified butter, summer the kindling, autumn the oblation.
It was Purusa, born in the beginning, which they sprinkled on the sacred grass as a sacrifice. It made the beasts of the air, the forest and the village. From that sacrifice completely offered, the mantras [Rig Veda] and the songs [Samaveda] were born. The sacrificial formulae [Yajurveda] were born from it. From it the horses were born and all that have cutting teeth in both jaws. The cows were born from it, also. From it were born goats and sheep.
When they divided Purusa, how many ways did they apportion him? What was his mouth? What were his arms? What were his thighs, his feet declared to be? His mouth was the Brahman, his arms were the Rajanaya [Ksatriya], his thighs the Vaisya; from his feet the Sudra was born. Thus, they fashioned the worlds. The gods sacrificed with the sacrifice to the sacrifice. These were the first rites.
—Hymns excerpted and adapted from the Rig Veda, oldest surviving literary work, India, 1500–1000 BCE
Which of the following would best contradict the argument that the caste system imposed rigid economic and social roles on Indian society in the period 600 BCE to 600 CE?",For there is nothing better for a Kshatriya than a righteous battle.,The four divisions of human society are created by me [Krishna].,The person traditionally credited with composing the Mahabarata was born to a fisherwoman.,"The Hindu God Shiva is considered to be simultaneously the creator, the preserver, and the destroyer.",2,C,test,-2.873976469039917,-0.003926197362076389,-9.599265098571777,-7.7404890060424805,-6.620145797729492,-5.749433994293213,-5.021134376525879,-4.463013172149658,-3.9723012447357178,-3.5616438388824463,-3.1931207180023193,-2.874257802963257,-2.880974292755127,-1.9359148740768433,-1.4305408000946045,-1.0723375082015991,-0.8230031728744507,-0.6340327858924866,-0.4773722290992737,-0.3498806059360504,-0.23422633111476898,-0.12336484342813492
college_medicine,"A new enzyme is found in a transgenic mice that participates in synthesis of an unknown product using two reactants. When using radiolabeled compounds to study the enzyme, it is found that the enzyme catalyzes a process that switches a nitrogen group on one reactant to the other reactant. Which of the following categories would this new enzyme fall under?",Oxidoreductase,Transferase,Hydrolase,Lyase,1,B,test,-2.5366227626800537,-0.011853377395701185,-8.633928298950195,-7.046875,-5.9375,-5.142299175262451,-4.538169860839844,-4.024925708770752,-3.5852200984954834,-3.198276996612549,-2.857542037963867,-2.5369086265563965,-2.1372768878936768,-1.4796316623687744,-1.0808454751968384,-0.81146240234375,-0.6234166026115417,-0.470732182264328,-0.33915117383003235,-0.232269287109375,-0.1391252726316452,-0.040977802127599716
high_school_geography,The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,1,B,test,-3.454986572265625,-0.07677747938368056,-7.625,-7.625,-7.0,-7.0,-6.416666507720947,-5.6015625,-5.6015625,-4.707812309265137,-4.002278804779053,-3.4552175998687744,-0.1796875,-0.1796875,-0.042236328125,-0.042236328125,0.0333658866584301,0.1070556640625,0.1070556640625,0.20830078423023224,0.2836100161075592,0.3926478922367096
professional_law,"To improve the quality of rental housing within its boundaries, a city proposed an ordinance requiring all new and existing rental housing units to provide at least one full bathroom for each bedroom, plumbing and electrical hookups for a washer and dryer, and a covered parking space. A majority of the owners of existing rental housing in the city opposed the ordinance. They argued that it would dramatically decrease the number of lowincome rental housing units because owners would be unable to raise rents enough to recoup the investment required to comply. Without denying these contentions, the city enacted the ordinance. A plaintiff who owns low-income rental housing has sued the city, claiming only that the ordinance is unconstitutional on its face. Which of the following best states the burden of persuasion in this action?","The city must demonstrate that the ordinance is necessary to serve a compelling state interest, because it adversely affects the fundamental right of rental housing owners to use their property in the manner they deem most economically efficient.","The city must demonstrate that the ordinance is necessary to serve a compelling state interest, because it will have a substantial and disproportionate negative impact on low-income persons.","The plaintiff must demonstrate that the ordinance is not substantially related to an important state interest, because it requires some owners of rental housing to invest money that they will not be able to recoup from increased rents.","The plaintiff must demonstrate that there is no rational relationship between the ordinance and any legitimate state interest, because the ordinance regulates economic activity of a type normally presumed to be within state regulatory authority.",3,D,test,-2.4591424465179443,-0.005745659921770898,-8.181249618530273,-6.704166889190674,-5.72777795791626,-5.0255208015441895,-4.418229103088379,-3.897352457046509,-3.4390625953674316,-3.052718162536621,-2.729405403137207,-2.4591622352600098,-2.5364582538604736,-1.7023437023162842,-1.2548828125,-0.9401204586029053,-0.714928388595581,-0.5444281697273254,-0.40705451369285583,-0.29098713397979736,-0.1856517642736435,-0.07601887732744217
machine_learning,Which of the following are the spatial clustering algorithms?,Partitioning based clustering,K-means clustering,Grid based clustering,All of the above,3,D,test,-3.5583224296569824,-0.057392297252531976,-11.4375,-11.4375,-10.65625,-8.333333015441895,-6.96875,-5.903124809265137,-5.141927242279053,-4.5625,-3.994903564453125,-3.552001953125,-2.65625,-2.65625,-2.30078125,-1.5037435293197632,-1.09716796875,-0.8515625,-0.671875,-0.4704241156578064,-0.28369140625,-0.0941840261220932
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up my mom from the doctors five minutes early. Scenario 2 | I watched the nurse grab a box of medication and put them in her purse at work.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",2,C,test,-3.307232141494751,-0.014764429203101568,-9.267857551574707,-8.245833396911621,-7.3522725105285645,-6.442187309265137,-5.6965460777282715,-5.148611068725586,-4.593160152435303,-4.141536235809326,-3.693948268890381,-3.3075928688049316,-2.7410714626312256,-2.1395833492279053,-1.802734375,-1.3851298093795776,-1.0758168697357178,-0.8597263097763062,-0.6653189063072205,-0.5226593017578125,-0.38126417994499207,-0.2378210723400116
marketing, Which of the following is the interpersonal communication about products or services where a receiver regards the communicator as impartial and is not attempting to sell products or services?,Word of Mouth (WOM).,Personal Selling (PS).,Direct Marketing (DM).,Customer Service (CS).,0,A,test,-3.513932704925537,-0.02766876145610659,-12.5625,-10.087499618530273,-8.59765625,-7.514204502105713,-6.5223212242126465,-5.681525707244873,-4.999218940734863,-4.410750865936279,-3.917959451675415,-3.5148210525512695,-3.453125,-2.393749952316284,-1.86181640625,-1.481001377105713,-1.1652745008468628,-0.9309728145599365,-0.7281433343887329,-0.5693942904472351,-0.42572021484375,-0.2615293264389038
moral_disputes," According to Marquis, abortion is",absolutely wrong.,seriously presumptively wrong.,generally permissible.,always permissible.,1,B,test,-4.650385856628418,-0.11072347277686709,-12.1875,-12.1875,-12.1875,-11.09375,-8.395833015441895,-8.395833015441895,-6.8046875,-6.8046875,-5.557031154632568,-4.650228023529053,-2.46875,-2.46875,-2.46875,-2.125,-1.3170572519302368,-1.3170572519302368,-0.91064453125,-0.91064453125,-0.5863281488418579,-0.3349609375
human_aging,Prospective memory refers to memory,For some recent event,For something that happened a long time ago,To do something in the future,For the context and source of remembered information,2,C,test,-3.0403475761413574,-0.08000914674056203,-6.625,-6.625,-6.625,-5.546875,-5.546875,-4.427083492279053,-4.427083492279053,-3.806640625,-3.806640625,-3.0458984375,-1.1015625,-1.1015625,-1.1015625,-0.5245361328125,-0.5245361328125,-0.3076985776424408,-0.3076985776424408,-0.15460205078125,-0.15460205078125,0.02006835862994194
prehistory,"A preserved pile of trash, often containing food remains, is called a _____________. At the Danish site of Meilgaard, one of these places contained millions of ______________.",midden; mollusk shells,camelid; pottery sherds,rachis; bones of domesticated cattle.,littoral; microblades,0,A,validation,-3.7700390815734863,-0.03141699234644572,-11.520833015441895,-9.357142448425293,-8.21875,-7.158482074737549,-6.3515625,-5.820684432983398,-5.151562690734863,-4.7101006507873535,-4.205810546875,-3.770625591278076,-3.6979167461395264,-2.3404018878936768,-1.8624999523162842,-1.5009765625,-1.1737196445465088,-0.939453125,-0.693359375,-0.5504325032234192,-0.39813232421875,-0.2548285722732544
elementary_mathematics,"Altogether, Sonia and Negin have $27.00. Sonia buys a shirt for $12.35 and Negin buys a pair of sandals for $10.11. How much money remains?",$4.46 ,$4.54 ,$5.36 ,$5.76 ,1,B,test,-2.004767656326294,-0.017432762228924294,-8.0078125,-5.78993034362793,-4.728794574737549,-4.12413215637207,-3.5951087474823,-3.176060199737549,-2.88623046875,-2.5354466438293457,-2.2413039207458496,-2.004228353500366,-2.517578125,-1.3213433027267456,-0.8298426866531372,-0.6017048954963684,-0.41158393025398254,-0.2741219699382782,-0.17912673950195312,-0.06011468172073364,0.0556727834045887,0.17125944793224335
high_school_psychology,What is the principal tool used in all forms of psychotherapy?,talking to a patient,cognitive/behavioral interventions,biomedical/cognitive treatments,somatic therapies,0,A,test,-3.2484989166259766,-0.04997690640963041,-9.9375,-8.515625,-7.989583492279053,-7.625,-5.942708492279053,-5.231026649475098,-4.68408203125,-4.250433921813965,-3.8746094703674316,-3.246795654296875,-1.609375,-1.099609375,-0.8587239384651184,-0.6322021484375,-0.3036295473575592,-0.1983119398355484,-0.11053466796875,-0.03662109375,0.029541015625,0.1727294921875
global_facts,In 1948 how many Americans believed the Kinsey Report on Sexuality in the Male to be a bad thing?,92%,64%,27%,11%,3,D,validation,-3.398710250854492,-0.03694250272667926,-11.5625,-8.731249809265137,-7.6964287757873535,-6.65625,-5.9609375,-5.1895833015441895,-4.779411792755127,-4.155468940734863,-3.8140981197357178,-3.3946094512939453,-3.28125,-2.25,-1.8733259439468384,-1.391455054283142,-1.1590830087661743,-0.8366414308547974,-0.6787001490592957,-0.49837952852249146,-0.3971419036388397,-0.2363598644733429
high_school_government_and_politics,"Ruled unconstitutional in 1983, the legislative veto had allowed",the executive branch to veto legislation approved by Congress,federal district courts to overturn legislation,the president to veto state laws,Congress to nullify resolutions approved by the executive branch,3,D,test,-3.3746044635772705,-0.049626536229077506,-8.5625,-8.40625,-7.4296875,-6.734375,-5.700892925262451,-5.2890625,-4.873263835906982,-4.222301006317139,-3.8933918476104736,-3.374302387237549,-1.21875,-1.0,-0.845703125,-0.778124988079071,-0.6122349500656128,-0.48321533203125,-0.3826497495174408,-0.2262517809867859,-0.1657307893037796,-0.038818359375
logical_fallacies,Which fallacy happens because of a failure to recognize the alternatives presented are not mutually exclusive?,Begging the Question,Accident,Circular reasoning,False dilemma,3,D,test,-3.8269824981689453,-0.04071257976775474,-11.4375,-9.708333015441895,-8.643750190734863,-8.020833015441895,-6.908203125,-6.025000095367432,-5.612215995788574,-4.934494972229004,-4.322005271911621,-3.8270819187164307,-4.1875,-3.7864582538604736,-2.846874952316284,-2.4876301288604736,-1.81536865234375,-1.373193383216858,-1.2085849046707153,-0.94677734375,-0.7338216304779053,-0.5399528741836548
professional_accounting,Which of the following techniques effectively measures improvements in product quality as a result of internal failure costs?,Inspection of in-process goods.,Recording the number of products returned over time.,Tracking the number of products reworked.,Tracking warranty expenses over time.,2,C,test,-3.411733388900757,-0.033779538503967886,-10.9375,-8.739583015441895,-7.862500190734863,-7.28125,-6.375,-5.905468940734863,-5.044921875,-4.380789756774902,-3.8387908935546875,-3.4128119945526123,-2.40625,-1.9088541269302368,-1.6171875,-1.2464076280593872,-0.9573974609375,-0.84857177734375,-0.6556294560432434,-0.4961199164390564,-0.35280609130859375,-0.1896904855966568
college_physics,Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,The Heisenberg uncertainty principle,The Pauli exclusion principle,The Bohr model of the atom,Nuclear hyperfine coupling,1,B,test,-1.69830322265625,-0.009990018956801471,-6.75,-5.363636493682861,-4.452205657958984,-3.866122245788574,-3.2481863498687744,-2.782743453979492,-2.4573566913604736,-2.1474175453186035,-1.8976632356643677,-1.6985667943954468,-1.435937523841858,-0.9781605005264282,-0.6430233120918274,-0.47317782044410706,-0.33917236328125,-0.23037540912628174,-0.1533641368150711,-0.07579752802848816,0.0007132735918276012,0.10316012054681778
anatomy,You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?,The incisive nerve,The mental nerve,The buccal nerve,The lingual nerve,1,B,test,-3.163816452026367,-0.017976229841058903,-9.46875,-8.143750190734863,-6.951171875,-6.154761791229248,-5.476851940155029,-4.8994140625,-4.419129848480225,-3.9138808250427246,-3.5521647930145264,-3.1642019748687744,-3.6875,-2.7398438453674316,-2.20068359375,-1.8436570167541504,-1.4759294986724854,-1.2379684448242188,-1.0473171472549438,-0.8498080968856812,-0.7010650634765625,-0.5323124527931213
miscellaneous,Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,1,B,test,-3.434134006500244,-0.053658343851566315,-14.875,-9.84375,-8.6953125,-7.375,-6.595982074737549,-5.479166507720947,-5.01171875,-4.252115726470947,-3.952373743057251,-3.4314942359924316,-14.625,-5.4609375,-4.137939453125,-2.7630207538604736,-2.340122699737549,-1.7381727695465088,-1.50927734375,-1.1590982675552368,-1.0032302141189575,-0.7064453363418579
professional_psychology,The inability to recognize objects by touch alone is most likely the result of damage to the,medulla oblongara,corpus callosum,parietal cortex,pons,2,C,test,-2.920416831970215,-0.03650521039962769,-11.375,-7.875,-7.1015625,-5.9765625,-5.283203125,-4.854166507720947,-4.1360087394714355,-3.845703125,-3.3340542316436768,-2.920724391937256,-1.3046875,-1.0390625,-0.923828125,-0.6761677861213684,-0.4838104248046875,-0.4063991904258728,-0.2710737884044647,-0.217071533203125,-0.1048671156167984,0.01615142822265625
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I am sneaking in narcotic drugs into a prison and selling them to prisoners. Scenario 2 | I told my son to turn on the lawnmower before clearing the blades.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",0,A,test,-3.122990369796753,-0.01413117814387671,-10.517857551574707,-8.837499618530273,-7.37975549697876,-6.362399101257324,-5.608573913574219,-4.958444118499756,-4.371591091156006,-3.8874318599700928,-3.4743480682373047,-3.123375654220581,-3.5870535373687744,-2.4192707538604736,-1.8126698732376099,-1.341962218284607,-1.0238693952560425,-0.7848082184791565,-0.600341796875,-0.4448668360710144,-0.31177446246147156,-0.18160663545131683
high_school_government_and_politics,In the past decade many states have moved forward the date of their presidential primary elections in an effort to,minimize the cost of running the election,convince the national government to move forward the date of the general election,restrict the number of entrants in the presidential race,increase the significance of their election results,3,D,test,-3.3872058391571045,-0.03763562043507894,-8.625,-7.4375,-6.787499904632568,-6.183035850524902,-5.715277671813965,-5.204545497894287,-4.664663314819336,-4.192708492279053,-3.7670037746429443,-3.3888132572174072,-3.46875,-2.4375,-1.8195312023162842,-1.3641880750656128,-1.0694986581802368,-0.8453035950660706,-0.6559119820594788,-0.4916341006755829,-0.35911649465560913,-0.23969469964504242
human_sexuality,Morning sickness is typically a problem:,during the first trimester,during the second trimester,during the third trimester,all through the pregnancy,0,A,dev,-4.11888313293457,-0.08581006526947021,-7.15625,-7.15625,-7.15625,-6.859375,-5.9375,-5.9375,-5.3203125,-5.3203125,-4.75,-4.119791507720947,-2.125,-2.125,-2.125,-1.544921875,-1.0970052480697632,-1.0970052480697632,-0.73095703125,-0.73095703125,-0.4183593690395355,-0.2060546875
business_ethics,"To ensure the independence of the non-executive board members, they are a number of steps which can be taken, which include non-executives being drawn from _______ the company, being appointed for a _________ time period as well as being appointed _________.","Outside, Limited, Independently","Inside, Limited, Intermittently","Outside, Unlimited, Intermittently","Inside, Unlimited, Independently",0,A,dev,-3.2888805866241455,-0.021082567862975292,-8.40625,-7.618750095367432,-6.858333110809326,-6.021874904632568,-5.408750057220459,-4.934895992279053,-4.50580358505249,-4.09375,-3.705599069595337,-3.288679599761963,-2.8062500953674316,-2.073046922683716,-1.5838541984558105,-1.240087866783142,-0.978198230266571,-0.7673136591911316,-0.5965366959571838,-0.4519500732421875,-0.3238688111305237,-0.17723412811756134
professional_law,"A defendant was arrested for the armed robbery of a liquor store. The defendant was taken directly from the scene of the crime in a patrol car to the police station where he was placed, still handcuffed, in an interview room. He waited for about an hour, and a detective finally came in. The detective gave the defendant his Miranda warnings, and the defendant agreed to sign the waiver and speak to the detective. The defendant then confessed to the robbery. Which of the following allegations would be LEAST helpful in suppressing his statement?",Before the defendant gave the statement he was refused permission to use the bathroom.,The defendant had a private lawyer on retainer at the time he gave his statement.,The defendant's arrest was not based on probable cause.,"The defendant could not speak English, and the warnings were given in English.",1,B,test,-2.091470956802368,-0.006812608979812274,-7.296875,-5.738839149475098,-4.834173202514648,-4.128534317016602,-3.657151460647583,-3.2405753135681152,-2.908550977706909,-2.588564872741699,-2.332498788833618,-2.091230869293213,-2.489062547683716,-1.4519624710083008,-1.0198463201522827,-0.730157732963562,-0.5456472635269165,-0.3928048312664032,-0.27930524945259094,-0.167115718126297,-0.07316556572914124,0.03007231280207634
security_studies,When may an issue fail to become securitized?,When the general public is not convinced of the legitimacy of the proposed threat.,"When, following the discursive element of the process, extraordinary measures are not implemented.",When the securitizing actor is not granted the special right to implement extraordinary measure.,When the audience are convinced via the speech act or the securitizing actor but fail to grant that actor the special rights requested in order to address the proposed threat.,2,C,test,-5.164522171020508,-0.09744381454755675,-11.6875,-11.6875,-10.40625,-9.854166984558105,-9.3203125,-8.268750190734863,-7.236979007720947,-6.3828125,-5.7158203125,-5.164496421813965,-3.046875,-3.046875,-2.4765625,-2.1458332538604736,-1.931640625,-1.60546875,-1.339569091796875,-1.11541748046875,-0.8944473266601562,-0.7052205204963684
miscellaneous,What internet company goes by the acronym AOL?,America Over Lines,America Online,Americans On Links,Americans On LOR,1,B,test,-4.850028991699219,-0.08981535169813368,-11.625,-11.625,-10.71875,-9.364583015441895,-8.484375,-8.484375,-7.340624809265137,-6.3984375,-5.5206475257873535,-4.8529052734375,-2.9375,-2.9375,-2.6640625,-2.1927082538604736,-1.70068359375,-1.70068359375,-1.3791015148162842,-1.0877279043197632,-0.8723493218421936,-0.6632080078125
professional_law,"The police arrested a man for the murder of his live-in fiancÃ©e after the woman's dead body was found in the basement of their apartment building. At trial, the prosecution attempted to present the testimony of the victim's out-of-state sister regarding a telephone conversation she had with the defendant. She had called their landline number to talk with her sister on the same day when he had first reported to the police that his fiancÃ© had been missing for five days. The sister had not met the man but had spoken with him briefly a few other times. He told her that her sister ""went out all night last night and did not return yet."" The prosecution attempted at trial to have the sister testify to the conversation to show the significant discrepancy between his stories to the police and to her. The defense objected, arguing that she couldn't authenticate the conversation because she couldn't identify the speaker as the defendant nor had she ever met him. The prosecution told the court that she felt it was ""probably"" his voice, which she recollected from the prior talks at the same number. Will the court likely grant the defendant's objection to the testimony?","Yes, because the sister does not have sufficient experience and knowledge to be able to identify the man's voice and to say that the voice and the defendant were the same person.","Yes, because the conversation is hearsay and there are no exceptions that would allow it into evidence.","No, because there was sufficient circumstantial evidence to make a reasonable conclusion that the man she talked to was her sister's fiancÃ©.","No, because telephone conversations do not need to be authenticated, because there is a presumption that the person talking is the same person who owns the phone number.",2,C,test,-2.5817677974700928,-0.004390761560323287,-8.2241849899292,-6.744565010070801,-5.80842399597168,-5.072916507720947,-4.501347064971924,-4.008486747741699,-3.5690903663635254,-3.1931283473968506,-2.8699395656585693,-2.5816121101379395,-3.4921875,-2.34774112701416,-1.7523777484893799,-1.3073153495788574,-1.002805471420288,-0.780710756778717,-0.6015100479125977,-0.4628446698188782,-0.34271854162216187,-0.2211274951696396
professional_accounting,"Bale Co. incurred $100,000 of acquisition costs related to the purchase of the net assets of Dixon Co. The $100,000 should be",Allocated on a pro rata basis to the nonmonetary assets acquired.,Capitalized as part of goodwill and tested annually for impairment,Capitalized as an other asset and amortized over five years.,Expensed as incurred in the current period,3,D,test,-2.013176202774048,-0.01917310669308617,-9.833333015441895,-7.526785850524902,-5.931818008422852,-4.735416889190674,-3.8996710777282715,-3.4367010593414307,-2.937800407409668,-2.5481719970703125,-2.2484683990478516,-2.0117993354797363,-1.5338541269302368,-0.8457619547843933,-0.5319837927818298,-0.3807220458984375,-0.2752307951450348,-0.20698200166225433,-0.12781289219856262,-0.04970347136259079,0.023814033716917038,0.11701041460037231
