id,domain,subject,question,choice_A,choice_B,choice_C,choice_D,answer,instruction,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
7355,medical_genetics,Медицина,Высокий уровень аммиака в крови наблюдается при:,галактоземии.,синдроме Гурлера.,дефиците орнитин-транскарбамилазы (ОТК).,фенилкетонурии.,C,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.4521188735961914,-0.030273072513533228,-7.40625,-7.171875,-6.145833492279053,-5.01953125,-4.310937404632568,-3.8385417461395264,-3.5011160373687744,-3.2275390625,-2.9513888359069824,-2.451704502105713,-1.3828125,-0.8291015625,-0.4388020932674408,-0.240234375,-0.11601562798023224,-0.02018229104578495,0.0546875,0.15283203125,0.234375,0.37393465638160706
5925,high_school_world_history,История,"Этот вопрос относится к следующей информации.
""Статья 1
Стороны обязуются, как это предусмотрено Уставом Организации Объединенных Наций, разрешать все международные споры, в которых они могут быть замешаны, мирными средствами таким образом, чтобы не подвергать опасности международный мир и безопасность и справедливость, и воздерживаться в своих международных отношениях от угрозы силой или ее применения каким-либо образом, несовместимым с целями Организации Объединенных Наций.
""Статья 2
Стороны будут содействовать дальнейшему развитию мирных и дружественных международных отношений путем укрепления своих свободных институтов, путем лучшего понимания принципов, на которых эти институты основаны, и путем содействия созданию условий стабильности и благополучия. Они будут стремиться к устранению конфликтов в своей международной экономической политике и будут поощрять экономическое сотрудничество между всеми или каждым из них.
""Статья 3
Для более эффективного достижения целей настоящего Договора Стороны, отдельно и совместно, путем постоянной и эффективной самопомощи и взаимопомощи, будут поддерживать и развивать свою индивидуальную и коллективную способность противостоять вооруженному нападению..."".
""Статья 5
Стороны соглашаются, что вооруженное нападение на одну или несколько из них в Европе или Северной Америке будет рассматриваться как нападение на них всех, и поэтому они соглашаются, что в случае такого вооруженного нападения каждая из них, в осуществление права индивидуальной или коллективной самообороны, признаваемого статьей 51 Устава Организации Объединенных Наций, окажет помощь стороне или сторонам, подвергшимся нападению, немедленно предприняв, индивидуально и совместно с другими сторонами, такие действия, какие она сочтет необходимыми, включая применение вооруженной силы, для восстановления и поддержания безопасности Североатлантического района.""
Североатлантический договор, 4 апреля 1949 года
Североатлантический договор в приведенном отрывке наиболее четко поддерживает какую из следующих концепций?",Капитализма,Коллективной обороны,Взаимного гарантированного уничтожения,Коммунизма,B,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.0111448764801025,-0.0015712069347500802,-7.670212745666504,-6.23071813583374,-5.284685134887695,-4.5188493728637695,-3.8667075634002686,-3.317565679550171,-2.8650810718536377,-2.5150420665740967,-2.237668514251709,-2.0106608867645264,-2.2930519580841064,-1.4505069255828857,-0.9810712933540344,-0.7206572890281677,-0.5536907911300659,-0.4242323040962219,-0.3132704198360443,-0.21738365292549133,-0.12811379134655,-0.028721105307340622
13533,sociology,Общество,Какие из следующих групп или организаций можно определить как обладающие характеристиками бюрократии?,"Расширенная или кровнородственная семья, включающая всех родственников по крови, браку или усыновлению",Правительство большого города,"Книжный клуб, в котором книги выбираются членами, которые по очереди в алфавитном порядке ведут обсуждение","Добровольцы, которые ежегодно собираются, чтобы убрать окрестности",B,"Найдите правильный ответ на вопрос по теме {subject} в задании ниже. В качестве ответа запишите только одну букву выбранного варианта: A, B, C или D без дополнительных объяснений (единственность решения гарантируется).
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.0461418628692627,-0.0229033222772125,-7.875,-7.53125,-6.8125,-6.325892925262451,-5.762152671813965,-5.09375,-4.398737907409668,-3.850781202316284,-3.404374122619629,-3.046358585357666,-0.953125,-0.72265625,-0.553515613079071,-0.4298967719078064,-0.3267008364200592,-0.2548717260360718,-0.15796837210655212,-0.06060384213924408,0.02304256707429886,0.1260857880115509
11427,professional_law,Право,"Владелица большого трехэтажного офисного здания планировала отремонтировать здание и попросила нескольких подрядчиков подать заявки на выполнение работ. Один из подрядчиков, в свою очередь, запросил предложения у нескольких субподрядчиков, чтобы определить общую стоимость работы. Электрик подал подрядчику заявку на выполнение электромонтажных работ, которую подрядчик использовал при расчете ставки, которую он отправил владелице. Подрядчик уведомил об этом электрика. Две недели спустя подрядчик представил владелице свое предложение, в котором предложил выполнить ремонтные работы за 75000 $. На следующий день электрик уведомил подрядчика о том, что он не смог выполнить электромонтажные работы по проекту владелицы. Два дня спустя владелица отправила подрядчику подписанное письмо-подтверждение, в котором она заявила: ""Настоящим я принимаю ваше предложение выполнить ремонтные работы за указанную стоимость в размере 75000 $. ""После этого подрядчик нанял другого электрика для завершения электромонтажных работ по цене на 5000 $ выше ставки первого электрика. Подрядчик объяснил ситуацию владелице и сообщил ей, что общая стоимость работ должна быть увеличена до 80000 $. Владелица ответила, что она удержит подрядчика от его первоначальной ставки в размере 75000 $ и не будет нести ответственности за какие-либо дополнительные расходы. Затем подрядчик выполнил ремонтные работы, но владелица до сих пор ничего ему не заплатила. В случае предъявления подрядчиком иска к владелице за оказанные услуги подрядчик, вероятно, сможет взыскать","только оплату по справедливой оценке, из-за доктрины коммерческого разочарования.","только оплату по справедливой оценке, потому что, потребовав 80000 $, подрядчик, по сути, расторг свой контракт с владельцем.","только 75000 $, потому что такова была цена контракта.","80000 $, потому что подрядчик на разумных основаниях полагался на предложение электрика при составлении сметы работ.",C,"Вопрос:
{text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Используй знания по теме {subject} и выбери правильный ответ. Выведи только одну букву. Ответ:",test,-2.0576632022857666,-0.0022269082275819985,-7.661458492279053,-6.342037677764893,-5.369602203369141,-4.580463409423828,-3.9279892444610596,-3.3955078125,-2.9401161670684814,-2.574317693710327,-2.2873775959014893,-2.057568311691284,-1.8962674140930176,-1.2796447277069092,-0.8776905536651611,-0.6443597674369812,-0.49697577953338623,-0.39007097482681274,-0.2900777757167816,-0.19718320667743683,-0.10592660307884216,-0.0059845964424312115
8774,moral_scenarios,Философия,"В каком из этих двух сценариев главный герой (использующий ""я/мне/мой"") совершает поступок, явно противоречащий моральным нормам, принятым в США по состоянию на 2020 год? Сценарий 1 | Я оставил ребенка у соседки, пока ходил по магазинам. Сценарий 2 | Когда приходит время кормить собаку, я ставлю перед ней полную миску.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",D,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.3084239959716797,-0.00728209462451634,-7.762499809265137,-6.787499904632568,-5.974999904632568,-5.223828315734863,-4.425704479217529,-3.8005571365356445,-3.3001210689544678,-2.904284715652466,-2.5868945121765137,-2.308143138885498,-1.7839844226837158,-1.2468750476837158,-0.89691162109375,-0.6610687375068665,-0.4934680461883545,-0.37107574939727783,-0.26761767268180847,-0.1803249716758728,-0.0988246351480484,0.0023660098668187857
11005,professional_law,Право,"Осгуд является владельцем Дезертакра, участка сельскохозяйственных угодий площадью 100 акров в калифорнийской долине Коачелла. Осгуд унаследовал собственность от своего отца и обрабатывал землю до 2006 года, когда ему исполнилось 70 лет. Затем он решил уйти на пенсию и переехать в Скоттсдейл, штат Аризона. В то время Осгуд передал Дезертакр Катлеру ""для использования в течение его земного существования"". Вступив во владение недвижимостью, Катлер оформил ипотеку на Дезертакр на сумму 100000 долларов. В 2009 году Осгуд умер, и в своем завещании передал Дезертакр своему сыну Десмонду, а остальное - Дейдре. В завещании предусматривалось, что Десмонд и Дейдре взяли Дезертакр ""с учетом ипотеки Катлера"". На момент смерти Осгуда рыночная стоимость Дезертакра составляла 300000 долларов. Когда Десмонд узнал об этом завещании, он колебался, стоит ли вступать в права собственности на Дезертакр потому, что не хотел быть в долгу. Предположим, что Катлер все еще жив и владеет участком. Что касается ипотеки, Десмонд","будет иметь обязательства по ипотеке, поскольку он является правопреемником по условиям завещания Осгуда.","будет иметь обязательства по ипотеке, поскольку имущество было завещано с учетом ипотеки.","не будет иметь обязательств, поскольку не было принятия на себя ответственности за ипотеку.","не будет иметь обязательств, поскольку он лично не брал ипотеку.",C,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.0636937618255615,-0.002718964113077156,-8.30078125,-6.70166015625,-5.605143070220947,-4.69207763671875,-3.951232433319092,-3.392051935195923,-2.944396734237671,-2.584670305252075,-2.2994115352630615,-2.0638749599456787,-1.99169921875,-1.31292724609375,-0.8903255462646484,-0.6563057899475098,-0.4998351037502289,-0.3829178214073181,-0.27923962473869324,-0.18733589351177216,-0.09626680612564087,0.0071428194642066956
12436,professional_psychology,Общество,"Отец приводит к вам своего 22-летнего сына на обследование. За последние 6 недель этот ранее социально активный молодой человек уволился с работы менеджера ресторана, замкнулся в себе и теперь большую часть времени проводит в своей комнате за просмотром телевизора. Он сообщает, что иногда получает сообщения от инопланетян через телевизор. Основываясь на этой информации, какой из следующих диагнозов наиболее соответствует DSM-IV?",Шизофрениформное расстройство,Кратковременный реактивный психоз,Шизофрения,Антисоциальное расстройство личности,A,"Реши задачу по теме {subject}
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.776705741882324,-0.006907228213637623,-9.78125,-8.24826431274414,-7.087963104248047,-6.07335090637207,-5.226041793823242,-4.510344505310059,-3.993605136871338,-3.465711832046509,-3.084547281265259,-2.7765488624572754,-2.8810763359069824,-2.014105796813965,-1.4545356035232544,-1.0853288173675537,-0.8422865271568298,-0.6621195673942566,-0.5270375609397888,-0.38322702050209045,-0.26599347591400146,-0.15276217460632324
3811,high_school_government_and_politics,Политика,"Среди мер, сдерживающих исполнительную власть в отношении законодательной, - полномочия президента",созывать специальные сессии Конгресса,вносить законопроекты на рассмотрение Конгресса,выступать перед Конгрессом во время обсуждения законопроектов,голосовать по актам Конгресса,A,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.05194354057312,-0.023476488773639385,-10.40625,-9.1796875,-8.265625,-7.046875,-6.057528495788574,-5.296875,-4.3707275390625,-3.896538734436035,-3.5101256370544434,-3.0534708499908447,-1.5625,-1.185546875,-0.9615885615348816,-0.64013671875,-0.5045720934867859,-0.3926908075809479,-0.252410888671875,-0.1613226979970932,-0.07526855170726776,0.03950832039117813
9724,philosophy,Философия,"Систематическое использование критических рассуждений в попытке найти ответы на фундаментальные вопросы о реальности, морали и знаниях называется _____.",аргументативный метод,философский метод,пропозициональная логика,силлогистическое рассуждение,B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.787618637084961,-0.016113402526502663,-8.364583015441895,-7.057291507720947,-6.39930534362793,-5.838541507720947,-5.156770706176758,-4.51649284362793,-4.007998466491699,-3.5791015625,-3.1995441913604736,-2.790611982345581,-1.22265625,-0.7985026240348816,-0.5900607705116272,-0.4268239438533783,-0.3035034239292145,-0.200836181640625,-0.1203409805893898,-0.05028533935546875,0.02301025390625,0.1326923966407776
7592,miscellaneous,Общие факты,"В кулинарии термин ""au gratin"" иногда используется для описания блюда с какой начинкой?",сыр,фрукты,подливка,взбитые сливки,A,"Ниже приведен вопрос на определенную профессиональную тематику {subject} и даны варианты ответа A, B, C, D. Гарантируется, что только один из ответов правильный.
Правильно ответьте на вопрос, выбрав букву A, B, C или D:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.0975863933563232,-0.026030137759296836,-12.0,-10.1875,-8.552083015441895,-6.9912109375,-5.948437690734863,-5.1796875,-4.566685199737549,-4.0457763671875,-3.610595703125,-3.096139430999756,-3.5390625,-2.328125,-1.69921875,-1.2701301574707031,-0.9977691769599915,-0.7969691157341003,-0.6351252794265747,-0.49274635314941406,-0.3683353066444397,-0.199644535779953
3059,high_school_chemistry,Биология,"Диоксид серы вступает в реакцию с кислородом с триоксидом серы в присутствии катализатора. Константа равновесия, Kp, при определенной температуре равна 3,0 × 10^22. В 2,0-литровую колбу добавлено достаточное количество SO3 для создания давления 0,789 атм ртутного столба. После того, как реакция придет в равновесие, ожидаемое парциальное давление O2 будет составлять","2,88 × 10^-6 торр",3 × 10^-18 мм рт. ст.,1100 мм рт. ст.,"1,32 × 10^-5 торр",D,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-1.9131420850753784,-0.005577673717420928,-8.346590995788574,-6.148097991943359,-5.124080657958984,-4.31555700302124,-3.677936315536499,-3.1771116256713867,-2.7317166328430176,-2.410590171813965,-2.1337993144989014,-1.9133083820343018,-2.4978692531585693,-1.5503566265106201,-1.0604517459869385,-0.766021728515625,-0.5838696956634521,-0.45969468355178833,-0.34353524446487427,-0.25131821632385254,-0.15696540474891663,-0.05633913353085518
248,astronomy,Физика,Почему мы ищем водяной лед в кратерах на полюсе Меркурия?,"На самом деле водяной лед находится по всему Меркурию, а не только на полюсах.","Полюс - единственное место, которому повезло с кометными ударами",Радар с Земли может видеть только полюса Меркурия.,В этих кратерах находятся единственные постоянно затененные области на Меркурии,D,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-3.4847073554992676,-0.03915401523032885,-10.125,-8.421875,-7.229166507720947,-6.4765625,-5.849999904632568,-5.31640625,-4.845982074737549,-4.3277587890625,-3.86865234375,-3.482678174972534,-2.5234375,-1.888671875,-1.3753255605697632,-1.10498046875,-0.90087890625,-0.728515625,-0.5786830186843872,-0.456298828125,-0.3444010317325592,-0.24238280951976776
13863,world_religions,Философия,"Какую внутреннюю дисциплину необходимо соблюдать, чтобы достичь духовного освобождения в сикхизме?",Памятование Божественного Имени,Медитация на священные гимны,Памятование смерти,Медитация на благость сотворенного мира,A,"Найдите правильный ответ на вопрос по теме {subject} в задании ниже. В качестве ответа запишите только одну букву выбранного варианта: A, B, C или D без дополнительных объяснений (единственность решения гарантируется).
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.578568696975708,-0.01953461134072506,-7.625,-6.484375,-5.822916507720947,-5.2734375,-4.759375095367432,-4.315104007720947,-3.810825824737549,-3.36090087890625,-3.002061605453491,-2.5759778022766113,-0.98046875,-0.72509765625,-0.5248820185661316,-0.376800537109375,-0.2557373046875,-0.15826416015625,-0.0802699476480484,-0.0150604248046875,0.0443386510014534,0.1736072301864624
9528,nutrition,Медицина,Интенсивность основного обмена (ИОО):,измеряется в удобном положении сидя,остается неизменным при гипотиреозе и гипертиреозе,"повышается после набора веса, поскольку часть избыточного веса приходится на обезжиренную массу.",не изменяется после потери веса.,C,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-3.820990562438965,-0.05702970988714873,-8.25,-8.25,-7.0,-6.520833492279053,-6.0625,-5.637499809265137,-5.119791507720947,-4.745535850524902,-4.26953125,-3.817816734313965,-4.375,-4.375,-3.046875,-2.20703125,-1.6953125,-1.375390648841858,-1.0862630605697632,-0.8797432780265808,-0.691162109375,-0.5088975429534912
8069,miscellaneous,Общие факты,"На концентрацию каких из следующих газов в атмосфере, скорее всего, непосредственно повлияет широкомасштабная вырубка лесов?",Углекислый газ,Озон,Закись азота,Аргон,A,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.8918113708496094,-0.018419180706048466,-11.78125,-9.168749809265137,-7.65625,-6.4616475105285645,-5.465401649475098,-4.93505859375,-4.250411033630371,-3.6837949752807617,-3.242280960083008,-2.8950271606445312,-1.7421875,-1.4375,-1.037109375,-0.8109019994735718,-0.6382664442062378,-0.5520744323730469,-0.45405980944633484,-0.35893943905830383,-0.2374292016029358,-0.1052660271525383
4735,high_school_physics,Физика,"Твердая сфера (I = 0,06 кг-м^2) свободно вращается вокруг оси, проходящей через ее центр, с угловой скоростью 20 рад/с. Сферу хотят привести в состояние покоя, приложив к ее внешней поверхности на расстоянии 0,30 м от центра силу трения величиной 2,0 Н. Сколько времени потребуется сфере, чтобы прийти в состояние покоя?",4 s,2 s,0.06 s,0.03 s,B,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.982851505279541,-0.0065875465291679106,-7.357638835906982,-6.21180534362793,-5.096643447875977,-4.289279460906982,-3.71545147895813,-3.2377748489379883,-2.832465171813965,-2.4987995624542236,-2.2269558906555176,-1.9828859567642212,-1.4809027910232544,-0.9767252802848816,-0.6749380826950073,-0.4921146035194397,-0.3592081665992737,-0.25248321890830994,-0.1644858717918396,-0.08324262499809265,-0.009467984549701214,0.07914113253355026
3826,high_school_macroeconomics,Экономика,"Когда как краткосрочное совокупное предложение, так и совокупный спрос увеличиваются, что из следующего можно сказать наверняка?","Уровень цен повышается, но реальный ВВП падает.","Растут как уровень цен, так и реальный ВВП.","Уровень цен повышается, но изменение реального ВВП неопределенно.","Реальный ВВП растет, но изменение уровня цен неопределенно.",D,"Реши задачу по теме {subject}
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.447500467300415,-0.022680924126976414,-11.625,-8.46875,-7.683035850524902,-6.815625190734863,-6.04567289352417,-5.522395610809326,-4.865885257720947,-4.443749904632568,-3.8859119415283203,-3.445087194442749,-2.24609375,-1.5304687023162842,-1.1953125,-0.8232666254043579,-0.585280179977417,-0.4688313901424408,-0.3332926332950592,-0.25426024198532104,-0.14602793753147125,-0.03182279318571091
3420,high_school_european_history,История,"Этот вопрос относится к следующей информации.
СТАТЬЯ I: Германия, Австро-Венгрия, Болгария и Турция, с одной стороны, и Россия, с другой стороны, заявляют, что состояние войны между ними прекратилось. Они полны решимости отныне жить в мире и дружбе друг с другом. …
СТАТЬЯ III: Территории, лежащие к западу от линии, согласованной договаривающимися сторонами, которые ранее принадлежали России, больше не будут подпадать под российский суверенитет; согласованная линия начерчена на карте, представленной в качестве существенной части настоящего мирного договора. Точная фиксация линии будет установлена российско-германской комиссией.
Брест-Литовский мирный договор, 14 марта 1918 г.
Результатом применения статьи III договора стало",сдача западной части Германской империи Российской империи,сдача восточной части Германской империи Российской империи,сдача западной части Российской империи Германской империи,сдача восточной части Российской империи Германской империи,D,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный.
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Запишите букву правильного ответа
Ответ:",test,-2.427713632583618,-0.0039798584140715056,-9.149999618530273,-7.399218559265137,-6.2169270515441895,-5.3076171875,-4.587656021118164,-3.9820313453674316,-3.4640135765075684,-3.0449509620666504,-2.7096877098083496,-2.426915168762207,-2.166796922683716,-1.5036132335662842,-1.0558079481124878,-0.7801349759101868,-0.5981118679046631,-0.46048709750175476,-0.34795379638671875,-0.24853916466236115,-0.1503290832042694,-0.036908507347106934
7375,miscellaneous,Общие факты,Что из нижеперечисленного с наибольшей вероятностью указывает на наличие воды в гидравлической системе сельскохозяйственной техники?,Сероватая жидкость молочного цвета,Чрезмерное употребление жидкости,Чрезмерное разжижение жидкости,Шумный предохранительный клапан,A,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.3655149936676025,-0.014971613883972168,-10.34375,-7.868750095367432,-6.823660850524902,-5.598437309265137,-4.551682472229004,-4.0174479484558105,-3.399305582046509,-3.0675292015075684,-2.67260479927063,-2.364722728729248,-2.87109375,-1.571874976158142,-1.2374441623687744,-0.912524402141571,-0.684814453125,-0.5653157830238342,-0.4175482988357544,-0.3297973573207855,-0.21943996846675873,-0.09556227177381516
11724,professional_law,Право,"Городское постановление запрещает мыть транспортные средства, припаркованные на городских улицах. Мужчина моет свою машину, пока она припаркована на улице перед его домом. Вода образует на улице лужу, которая за ночь замерзает. Ранним утром следующего дня машина, едущая по улице, скользит по льду и врезается в дерево. Если водитель автомобиля подаст в суд на мужчину и заявит, что мужчина проявил халатность per Se, какой из следующих дополнительных фактов помог бы мужчине больше всего?",Мужчина не был осведомлен об этом постановлении.,"Городской совет принял это постановление после того, как кто-то, моющий свою машину, был сбит проезжавшим грузовиком.","Водитель живет по соседству с этим человеком и видел, как мужчина мыл свою машину за день до аварии.",Водитель не является жителем города.,B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.6793620586395264,-0.006379433472951253,-9.421875,-7.889322757720947,-6.732638835906982,-5.795572757720947,-5.009375095367432,-4.355794429779053,-3.802432060241699,-3.3446426391601562,-2.97562837600708,-2.67856502532959,-2.0885417461395264,-1.372314453125,-0.9429050087928772,-0.6867472529411316,-0.5185791254043579,-0.3823310136795044,-0.2657238245010376,-0.1660817414522171,-0.07319245487451553,0.02901611290872097
12644,professional_psychology,Общество,Образы и звуки сохраняются в сенсорной памяти в течение:,неопределенного периода времени.,"от нескольких минут до нескольких дней, в зависимости от глубины кодирования.",от 60 до 90 секунд.,менее 5 секунд.,D,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-3.6827633380889893,-0.04137936334931449,-10.75,-10.5625,-8.989583015441895,-7.059374809265137,-6.502604007720947,-6.044642925262451,-5.11631965637207,-4.674609184265137,-4.3117899894714355,-3.6865234375,-1.625,-1.61328125,-1.24609375,-0.8255859613418579,-0.676025390625,-0.5526646375656128,-0.3660481870174408,-0.2825683653354645,-0.2014825940132141,-0.03496845066547394
13228,security_studies,Политика,Чем термоядерное устройство отличается от устройства для деления?,"Термоядерное оружие - это трехступенчатая бомба, в которой используется взрывное устройство для создания реакции деления, которая затем приводит к детонации реакции термоядерного синтеза. Его часто называют термоядерным или водородным устройством, и оно обладает неограниченным разрушительным потенциалом.","Реакция слияния возникает, когда ядра двух легких элементов объединяются, и в результате реакции более тяжелые элементы распадаются на более мелкие части. Эта фрагментация высвобождает энергию ограниченной разрушительной способности, степень высвобождения энергии зависит от массы используемого материала.","Термоядерное устройство - это двухэтапный процесс, в котором устройство пушечного типа используется для запуска серии реакций деления, совокупным результатом которых является получение вспышки высокой энергии с неограниченной тепловой энергией.","Термоядерное оружие обладает весьма специфическим разрушительным эффектом. Более тяжелый элемент, образующийся в результате реакции деления, и разница в массе двух более легких ядер (которая преобразуется в энергетический взрыв) могут быть точно рассчитаны. Бомбы даже в пределах многомегатонного диапазона имеют неограниченную военную полезность, их разрушительная способность может быть изготовлена в соответствии с целью.",A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.880023241043091,-0.032727536830035125,-8.0625,-7.734375,-6.4453125,-5.943749904632568,-4.875,-4.5087890625,-4.18055534362793,-3.6647727489471436,-3.3616535663604736,-2.882847309112549,-1.2578125,-1.1328125,-0.892578125,-0.762890636920929,-0.5451311469078064,-0.46417236328125,-0.3956705629825592,-0.25856712460517883,-0.1994221955537796,-0.0250069759786129
10559,professional_accounting,Бизнес,"Сертифицированный бухгалтер готовит для клиента налоговые декларации. После того как клиент подписывает и отправляет декларации, сертифицированный бухгалтер обнаруживает ошибку. Согласно Циркуляру 230 Казначейства, сертифицированный бухгалтер должен",Задокументировать ошибку в рабочих документах.,Подготовить измененную декларацию в течение 30 дней после обнаружения ошибки.,Незамедлительно сообщить клиенту об ошибке.,Незамедлительно отказаться от выполнения задания и сотрудничать с бухгалтером-преемником.,C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.53232479095459,-0.011563126899336027,-8.100000381469727,-7.006249904632568,-5.960416793823242,-5.157031059265137,-4.551249980926514,-4.055989742279053,-3.6097097396850586,-3.220654249191284,-2.8697381019592285,-2.532472610473633,-1.7109375,-1.2003905773162842,-0.8312174677848816,-0.607556164264679,-0.4577050805091858,-0.3307047486305237,-0.22252371907234192,-0.11775512993335724,-0.02776150219142437,0.08319450914859772
9004,moral_scenarios,Философия,"Для какого из этих двух сценариев главный герой (использующий ""я/мне/мой"") совершает что-то явно морально неправильное, согласно обычным моральным стандартам в США по состоянию на 2020 год? Сценарий 1 | Я съел ее восхитительные пальчики в сэндвичах. Сценарий 2 | Я кричала на ребенка, когда он мирно спал.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",A,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.5732569694519043,-0.008520718441893723,-8.902777671813965,-7.447368621826172,-6.432112216949463,-5.623397350311279,-4.912308692932129,-4.230733394622803,-3.6695396900177,-3.2223472595214844,-2.8625612258911133,-2.57387113571167,-2.3298611640930176,-1.614720344543457,-1.174467921257019,-0.8663110733032227,-0.6648696660995483,-0.5138787627220154,-0.3874334692955017,-0.27959972620010376,-0.1819094568490982,-0.06978476047515869
4708,high_school_microeconomics,Экономика,Кривая спроса на труд строится на основе,кривой рыночного спроса на труд,"кривой спроса на продукцию, произведенную трудом",кривой предложения труда для фирмы,равновесной заработной платы на рынке труда,B,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.9693965911865234,-0.04568302447979267,-8.25,-8.0,-7.09375,-6.125,-5.296875,-4.625,-4.1104912757873535,-3.68115234375,-3.3009982109069824,-2.9722838401794434,-1.625,-1.150390625,-0.9114583134651184,-0.656494140625,-0.4345703125,-0.2703450620174408,-0.1256975382566452,-0.0133056640625,0.0936414897441864,0.20615234971046448
