question_id,question,choice_A,choice_B,choice_C,choice_D,choice_E,choice_F,choice_G,choice_H,choice_I,choice_J,answer,answer_index,category,src,cot_content,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
5713,The Internal Revenue Code and the Regulations do not impose penalties on tax return preparers for which of the following?,Failure to provide a copy of a prepared tax return to the taxpayer.,Failure to include their Preparer Tax Identification Number (PTIN) on the tax return.,Failure to sign a prepared tax return as a tax preparer.,Failure to retain copies of prepared tax returns or a list of taxpayers for whom such returns were prepared for the last three years.,Failure to notify a taxpayer about an inadvertent error on a tax return filed 10 years ago.,,,,,,E,4,other,ori_mmlu-professional_accounting,,test,-2.847968339920044,-0.027650178057476153,-8.578125,-7.2734375,-6.572916507720947,-6.15234375,-5.448437690734863,-4.731119632720947,-4.191964149475098,-3.720703125,-3.3212890625,-2.8472208976745605,-1.1328125,-0.9970703125,-0.8284505009651184,-0.665283203125,-0.530102550983429,-0.4325154721736908,-0.3495919406414032,-0.2658538818359375,-0.1734890341758728,-0.0069638206623494625
3570,What is the total binding energy of _6C^12 and the average binding energy per nucleon?,98MeV and 8.17MeV,100MeV and 8.33MeV,92.22MeV and 7.68MeV,110MeV and 9.17MeV,85MeV and 7MeV,75MeV and 6.25MeV,88MeV and 7.33MeV,95MeV and 8MeV,80MeV and 6.67MeV,90MeV and 7.5MeV,C,2,chemistry,stemez-Chemistry,,test,-2.192888021469116,-0.028479065213884627,-10.40625,-7.5546875,-6.09375,-5.169921875,-4.407812595367432,-3.7556965351104736,-3.2498605251312256,-2.86492919921875,-2.557562828063965,-2.1932694911956787,-3.0546875,-1.80322265625,-1.19146728515625,-0.8694305419921875,-0.6680053472518921,-0.5106099247932434,-0.3912091851234436,-0.29177093505859375,-0.2045559287071228,-0.074143186211586
5833,How many water molecules are in a human head?,8*10^25,8*10^23,8*10^24,8*10^21,8*10^30,8*10^22,8*10^27,8*10^26,8*10^28,8*10^29,A,0,other,ori_mmlu-miscellaneous,,test,-2.976151466369629,-0.057233682045569785,-7.34375,-7.34375,-7.234375,-6.739583492279053,-5.63671875,-4.826562404632568,-4.208333492279053,-3.708705425262451,-3.31787109375,-2.976019859313965,-2.234375,-2.234375,-1.537109375,-1.1497396230697632,-0.903564453125,-0.735644519329071,-0.5352376103401184,-0.3672572672367096,-0.23004150390625,-0.1189778670668602
8368,"Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?",k = 1 and n = 0,k > 1,k = 0 and n > 1,k = 2 and n = 0,k = n = 1,k > 1 and n = 0,k = 0 and n = 1,k = n = 0,k = 1 and n > 1,k = n > 1,A,0,math,ori_mmlu-college_mathematics,,test,-1.2518656253814697,-0.00970438469287961,-6.456250190734863,-4.421875,-3.576171875,-2.8884942531585693,-2.38623046875,-2.0719106197357178,-1.7842297554016113,-1.5904319286346436,-1.4014532566070557,-1.251522421836853,-4.417187690734863,-2.3709604740142822,-1.6149749755859375,-1.1429221630096436,-0.8508213758468628,-0.6725186705589294,-0.5028483271598816,-0.39141845703125,-0.2794482409954071,-0.1736842542886734
8601,"At how many points on the interval [0,π] does f(x) = 2 sin x + sin 4x satisfy the Mean Value Theorem?",6,0,3,5,8,7,4,9,2,1,G,6,math,ori_mmlu-high_school_mathematics,,test,-1.673722267150879,-0.016409041834812538,-6.010416507720947,-4.919270992279053,-4.166666507720947,-3.6549479961395264,-3.08837890625,-2.7245066165924072,-2.4045188426971436,-2.133613348007202,-1.9122140407562256,-1.6737831830978394,-2.3385417461395264,-1.685546875,-1.2484809160232544,-0.954345703125,-0.679534912109375,-0.5231034159660339,-0.4027654528617859,-0.30107420682907104,-0.2106410413980484,-0.0862884521484375
1622,"A defendant is on trial for possession of heroin. During the prosecution's case-in-chief, a police officer testifies that he watched another officer seize a bag of white powder from the defendant and seal it in an envelope, which both officers initialed and dated and then placed in the police property room. The prosecutor then calls a chemist to testify that she obtained, intact from the property room, the dated, sealed envelope with the initials of both police officers, whose handwriting she recognized police officers, whose handwriting she recognized from previous experience, and that testing disclosed that the powder therein was heroin. The defendant argues that the prosecutor has not sufficiently authenticated the powder tested by the chemist as the powder that was seized from the defendant. Is the chemist's testimony admissible?","No, unless the envelope and powder are produced in court or their absence is explained.","Yes, because the chemist's recognition of the officers' handwriting is sufficient authentication.","No, because the chemist did not personally witness the seizure of the powder.","No, because the chemist did not directly receive the envelope from the police officers.","Yes, because the powder is sufficiently identified as having come from the defendant.","Yes, because an object in official custody is self-authenticating.","Yes, because the envelope was properly sealed and initialed by the officers.","No, because the chemist lacks firsthand knowledge that the powder came from the defendant.","No, because there is no proof that the powder in the envelope is the same powder that was seized.",,E,4,law,ori_mmlu-professional_law,,test,-2.5270309448242188,-0.006365317241370828,-8.772916793823242,-7.337500095367432,-6.0461955070495605,-5.172131061553955,-4.51694393157959,-4.003481864929199,-3.5524606704711914,-3.1411967277526855,-2.8179666996002197,-2.5279037952423096,-3.1630208492279053,-2.1561198234558105,-1.5628608465194702,-1.1741888523101807,-0.8916336894035339,-0.6903185844421387,-0.5313735008239746,-0.3932413160800934,-0.27896803617477417,-0.15955719351768494
11216,An example of a morally impossible rule would be:,lie whenever doing so is necessary to prevent a catastrophe.,always do whatever brings about the greatest happiness.,always assert what you don’t think to be the case.,all of the above.,,,,,,,C,2,philosophy,ori_mmlu-philosophy,,test,-4.11680269241333,-0.07623708689654315,-11.875,-11.875,-10.0,-9.145833015441895,-8.015625,-6.96875,-6.0625,-5.268973350524902,-4.62530517578125,-4.120388507843018,-2.09375,-2.09375,-1.6640625,-1.4739583730697632,-1.1376953125,-0.854296863079071,-0.6578776240348816,-0.4801897406578064,-0.344970703125,-0.2163628488779068
8410,"What are the real eigenvalues of the matrix [[3, -2, 5], [1, 0, 7], [0, 0, 2]]?","[1, 2]","[3, -2]","[2, 5]","[3, 7]","[1, 3]","[3, 2]","[-2, 5]","[1, 7]","[6, 2]","[1, 6]",A,0,math,theoremQA-Math,,test,-1.4383572340011597,-0.018440477358989227,-7.802083492279053,-5.002232074737549,-4.053124904632568,-3.30859375,-2.7421875,-2.3984375,-2.049999952316284,-1.8426862955093384,-1.6178131103515625,-1.4388618469238281,-2.7161457538604736,-1.7762277126312256,-1.267486572265625,-0.8841596245765686,-0.6462843418121338,-0.514523446559906,-0.37977781891822815,-0.2951420247554779,-0.19825172424316406,-0.0939754918217659
5379,In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,75%,85%,50%,10%,65%,55%,45%,95%,25%,30%,I,8,other,ori_mmlu-global_facts,,test,-2.9271669387817383,-0.03613786344174986,-9.6875,-8.927083015441895,-7.243750095367432,-6.0535712242126465,-5.239583492279053,-4.859375,-4.213216304779053,-3.6840121746063232,-3.2620849609375,-2.923936605453491,-4.03125,-2.4270832538604736,-1.53564453125,-1.1049281358718872,-0.7658555507659912,-0.6437622308731079,-0.4580179750919342,-0.3218558132648468,-0.21424102783203125,-0.1073201522231102
11600,"Air (k = 1.4, M_W = 29) flows at a velocity of 224 fps under a pressureof 14.7psia. If the temperature of the air is 17°C, atwhat Mach number does the flow take place ?",0.3,0.4,1.2 (supersonic condition),0.1,0.8,0.2,0.5,1.0 (sonic condition),0.6,0.7,F,5,engineering,stemez-FluidMechanics,,test,-2.1817967891693115,-0.014741870197089942,-8.0,-6.6335225105285645,-5.502757549285889,-4.70720100402832,-4.068157196044922,-3.534709930419922,-3.0853657722473145,-2.718189001083374,-2.4238650798797607,-2.182450532913208,-3.78125,-2.561079502105713,-1.8049890995025635,-1.29535710811615,-0.9765709042549133,-0.7530203461647034,-0.5844666957855225,-0.4505537450313568,-0.33653172850608826,-0.227294921875
4903,The most prominent feature of the food resource base of post-Pleistocene Europe was its:,dependence on megafauna.,hunting and gathering.,dependence on fur-bearing animals.,diversity.,,,,,,,D,3,history,ori_mmlu-prehistory,,test,-3.763009786605835,-0.04589036325129067,-9.0,-8.520833015441895,-7.462500095367432,-7.046875,-6.15625,-5.581250190734863,-5.296875,-4.762619972229004,-4.244531154632568,-3.759178638458252,-1.25,-1.0807291269302368,-0.780078113079071,-0.636474609375,-0.4488525390625,-0.28974610567092896,-0.22469815611839294,-0.11576021462678909,0.0017578124534338713,0.15343520045280457
8584,What is the inverse of $f(x)=4-5x$?,\frac{x-4}{5},5(x-4),-5(x-4),\frac{x-4}{5},5x-4,-\frac{x-4}{5},\frac{x+4}{5},\frac{5}{x-4},-\frac{5}{x-4},\frac{4-x}{-5},F,5,math,ori_mmlu-high_school_mathematics,,test,-2.092628240585327,-0.048665773036868074,-8.125,-6.0546875,-4.88671875,-4.484375,-3.828125,-3.45654296875,-3.145399332046509,-2.631924629211426,-2.4244792461395264,-2.0946567058563232,-2.203125,-1.80859375,-1.48828125,-1.3953125476837158,-1.0192521810531616,-0.846435546875,-0.7115885615348816,-0.49520596861839294,-0.3937174379825592,-0.2116350382566452
2228,Which best represents the path of an impulse over a reflex arc?,"interneuron, afferent neuron, efferent neuron, receptor, effector","effector, sensory neuron, afferent neuron, interneuron, receptor","sensory neuron, interneuron, afferent neuron, efferent neuron, effector","sensory neuron, afferent neuron, interneuron, efferent neuron, receptor","receptor, efferent neuron, interneuron, afferent neuron, affector","efferent neuron, interneuron, afferent neuron, receptor, effector","receptor, afferent neuron, efferent neuron, interneuron, effector","receptor, efferent neuron, afferent neuron, interneuron, effector","afferent neuron, receptor, efferent neuron, interneuron, effector","receptor, afferent neuron, interneuron, efferent neuron, effector",J,9,psychology,ori_mmlu-high_school_psychology,,test,-3.8661625385284424,-0.05857822028073398,-10.5,-9.078125,-8.260416984558105,-7.8125,-6.838541507720947,-6.200892925262451,-5.62890625,-5.067708492279053,-4.596484184265137,-3.8693034648895264,-2.140625,-1.78515625,-1.6171875,-1.4140625,-1.0504556894302368,-0.9041224718093872,-0.7881011962890625,-0.6601698398590088,-0.547863781452179,-0.358734130859375
2311,What are three factors that influence our olfactory experience?,"Temperature, humidity, and light intensity","Sound intensity, pitch, and duration","Color, texture, and size of the substance","Volume, density, and mass of the substance","Altitude, air pressure, and geographic location","Quality, concentration, and rate of flow of the stimulus","Dietary habits, exercise frequency, and sleep patterns",,,,F,5,psychology,stemez-Psychology,,test,-3.723386287689209,-0.060054617543374336,-10.9375,-8.890625,-7.864583492279053,-7.125,-6.324999809265137,-5.716145992279053,-5.200892925262451,-4.607421875,-4.13368034362793,-3.7222533226013184,-2.140625,-1.84765625,-1.5729166269302368,-1.32421875,-1.045019507408142,-0.85009765625,-0.6820591688156128,-0.5355224609375,-0.4182942807674408,-0.3221679627895355
6053,"Which of the following is not a reason for increased risk of vitamin or mineral deficiencies among older people in high income countries?
",Low income so decreased ability to purchase nutrient-rich foods,Decreased mobility and little time spend outdoors in the sunshine,Decreased intrinsic factor in the stomach,High nutrient requirements for tissue turnover,,,,,,,D,3,health,ori_mmlu-nutrition,,test,-2.642878770828247,-0.024699801596525673,-8.625,-7.5859375,-6.2589287757873535,-5.56944465637207,-4.708984375,-4.279017925262451,-3.856689453125,-3.3142476081848145,-3.0159969329833984,-2.643218994140625,-3.7421875,-2.470703125,-1.6247209310531616,-1.3038194179534912,-0.9476725459098816,-0.7726004719734192,-0.6314697265625,-0.45816200971603394,-0.359281986951828,-0.155029296875
3239,"In summer squash, spheroid fruit genes are dominant over genes for elongated fruit. A cross between two different homozygous spheroid-fruited varieties results in the following F_2: 89 disc62 spheroid11elongated Ascertain the fit of this data to a reasonable modified dihybrid ratio using chi-square analysis. Explain the pattern of inheritance, the F_1 genotype and phenotype, and the F_2 genotypes .",The pattern of inheritance is codominance at one locus and complete dominance at the other.,"The data fits a 15:1 ratio, suggesting that one gene is completely dominant over the other and that there is no interaction between genes.",The data fits a 3:1 ratio,The data fits a 9:6:1 ratio with a 90 percent probability. There is complete dominance at both gene loci. Interaction between two dominants produces a new disc phenotype.,The data fits a 12:3:1 ratio indicating dominant epistasis.,"The data fits a 9:3:3:1 ratio, which is the expected ratio for a typical dihybrid cross with no gene interaction.",There is incomplete dominance at both gene loci,Interaction between two recessive genes produces a new disc phenotype,The data fits a 1:2:1 ratio suggesting incomplete dominance and no epistasis.,The F_2 genotypes indicate multiple alleles are involved at one gene locus.,D,3,biology,stemez-Genetics,,test,-3.0943336486816406,-0.012230567781350359,-12.23611068725586,-9.6578950881958,-7.9464287757873535,-6.607730388641357,-5.670247554779053,-4.993969440460205,-4.366371154785156,-3.8894429206848145,-3.4539198875427246,-3.0945823192596436,-4.69444465637207,-3.2388980388641357,-2.4515206813812256,-1.844813346862793,-1.446746826171875,-1.1754300594329834,-0.944634735584259,-0.7762322425842285,-0.6172045469284058,-0.4652252197265625
8886,What is the probability of a Type II error when a hypothesis test is being conducted at the 10% significance level (α = 0.10)?,0.80,0.01,0.50,0.20,1.00,0.001,There is insufficient information to answer this question.,0.05,0.90,0.10,G,6,math,ori_mmlu-high_school_statistics,,test,-1.3954601287841797,-0.011927009647728032,-5.916666507720947,-4.708333492279053,-3.831597328186035,-3.1953125,-2.594482421875,-2.275904655456543,-2.0071909427642822,-1.7822948694229126,-1.5940115451812744,-1.3950989246368408,-1.75,-0.9932454228401184,-0.6739298701286316,-0.4929962158203125,-0.3347129821777344,-0.24187590181827545,-0.15855546295642853,-0.09085693210363388,-0.0314570851624012,0.06097602844238281
3640,Radiation from an X-ray source consists of two components of wavelengths $154.433 \mathrm{pm}$ and $154.051 \mathrm{pm}$. Calculate the difference in glancing angles $(2 \theta)$ of the diffraction lines arising from the two components in a diffraction pattern from planes of separation $77.8 \mathrm{pm}$.,2.84 ${\circ}$,3.58 ${\circ}$,3.26 ${\circ}$,1.75 ${\circ}$,2.14 ${\circ}$,1.42 ${\circ}$,5.00 ${\circ}$,4.12 ${\circ}$,0.98 ${\circ}$,6.28 ${\circ}$,E,4,chemistry,scibench-matter,,test,-1.9851293563842773,-0.010448049244127776,-6.8828125,-5.291015625,-4.552083492279053,-4.05859375,-3.553544282913208,-3.1609535217285156,-2.8172972202301025,-2.4983699321746826,-2.228006362915039,-1.9840548038482666,-2.4345703125,-1.7666015625,-1.2654367685317993,-0.9439935684204102,-0.7164284586906433,-0.5741297006607056,-0.45608091354370117,-0.34069308638572693,-0.23095744848251343,-0.10299794375896454
5531,"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",94%,54%,64%,4%,84%,14%,74%,24%,44%,34%,F,5,other,ori_mmlu-global_facts,,test,-3.068213701248169,-0.030992057588365342,-12.15625,-9.3515625,-8.010416984558105,-6.814453125,-5.6178975105285645,-4.9921875,-4.442187309265137,-3.9488165378570557,-3.552682876586914,-3.0708022117614746,-3.8671875,-2.91015625,-2.1962890625,-1.699951171875,-1.2264460325241089,-1.0145498514175415,-0.8398234248161316,-0.691962718963623,-0.5685489177703857,-0.34790870547294617
11045, Which of the following potentially morally relevant differences between Fred's behavior and the behavior of the consumers of factory-raised meat does Norcross not discuss?,"Fred's behavior involves the suffering of puppies, whereas the behavior of meat-eaters ""merely"" involves the suffering of chickens, pigs, cows, calves, sheep, and the like.","The suffering of the puppies is necessary for gustatory pleasure, whereas the suffering of animals on factory farms is simply a by-product of the conditions dictated by economic considerations.","Fred could prevent the suffering of the puppies, whereas meat-eaters can't prevent the suffering of the animals they consume.",none of the above,,,,,,,D,3,philosophy,ori_mmlu-moral_disputes,,test,-4.221383571624756,-0.032979559153318405,-12.84375,-11.287500381469727,-9.859375,-8.346590995788574,-7.4051337242126465,-6.814453125,-6.020559310913086,-5.33203125,-4.724570274353027,-4.220677852630615,-3.1953125,-2.340625047683716,-1.81884765625,-1.4032315015792847,-1.0875244140625,-0.9328460693359375,-0.7468004822731018,-0.5692360401153564,-0.40327149629592896,-0.2225080281496048
3950,"A chemist decides to prepare some chlorine gas by the following reaction: MnO_2 + 4HCl \rightarrow MnCl_2 + 2H_2 O + Cl_2 \uparrow If he uses 100 g of MnO_2, what is the maximum volume of chlorine gas that can be obtained at standard temperature and pressure (STP)?",75.3 liters,15.0 liters,11.2 liters,86.9 liters,40.7 liters,22.4 liters,25.8 liters,34.5 liters,100 liters,50.0 liters,G,6,chemistry,stemez-Chemistry,,test,-1.3689963817596436,-0.007020494265434069,-6.669642925262451,-4.886458396911621,-3.8355977535247803,-3.2052083015441895,-2.6651418209075928,-2.25736665725708,-1.9782668352127075,-1.7249755859375,-1.5267882347106934,-1.3684756755828857,-2.8973214626312256,-1.6298502683639526,-1.0530157089233398,-0.7837606072425842,-0.5887290835380554,-0.4453257620334625,-0.34107136726379395,-0.24277383089065552,-0.1539943516254425,-0.059920668601989746
9688,"A vessel contains $1.15 \mathrm{~g}$ liq $\mathrm{H}_2 \mathrm{O}$ in equilibrium with water vapor at $30 .{ }^{\circ} \mathrm{C}$. At this temperature, the vapor pressure of $\mathrm{H}_2 \mathrm{O}$ is 31.82 torr. What volume increase is necessary for all the water to evaporate?
",58.6 L,21.4 L,32.5 $\mathrm{~L}$,45.2 $\mathrm{~L}$,25.7 $\mathrm{~L}$,12.8 L,54.1 L,37.9$\mathrm{~L}$,29.3 L,40.7 L,H,7,physics,scibench-thermo,,test,-1.4847605228424072,-0.00769305970384667,-7.56944465637207,-5.296875,-4.215567111968994,-3.472547769546509,-2.890538215637207,-2.456723928451538,-2.151028633117676,-1.855456829071045,-1.6496728658676147,-1.4847439527511597,-4.323784828186035,-2.482476234436035,-1.674285888671875,-1.248308777809143,-0.9823764562606812,-0.7885363698005676,-0.6491132974624634,-0.4977878928184509,-0.38248583674430847,-0.2683258056640625
7488,Which of the following statements is correct in regard to the federal budget deficit and the federal debt?,The debt is the sum of all past and future deficits.,When the debt is positive the deficit decreases.,When the deficit is negative the debt decreases.,The deficit is the accumulation of past debts.,When the debt is negative the deficit decreases.,The deficit is the accumulation of future debts.,The deficit and the debt are always equal.,When the deficit is positive the debt decreases.,When the debt is positive the deficit increases.,When the debt is negative the deficit increases.,C,2,economics,ori_mmlu-high_school_macroeconomics,,test,-2.04911208152771,-0.024394191446758452,-7.84375,-5.833333492279053,-4.496874809265137,-3.859375,-3.438368082046509,-3.262500047683716,-2.9254558086395264,-2.6199777126312256,-2.3030548095703125,-2.0480990409851074,-2.6875,-1.20703125,-0.8232421875,-0.5634068250656128,-0.3983832597732544,-0.323974609375,-0.1913655549287796,-0.0543736033141613,0.064483642578125,0.2005479633808136
1544,"A state enacted a statute that authorized the payment of state funds to any private institution of higher learning within the state that meets certain minimum criteria and refrains from awarding only seminarian or theological degrees. The aid is in the form of annual subsidies to qualified institutions. The grants are non-categorical but may not, under an added provision, be utilized by the institutions for sectarian purposes. A state agency determines the eligibility of applicant institutions. Eight state taxpayers, all avowed atheists, bring suit in federal court to enjoin the payments of subsidies under the statute to all church-affiliated institutions in the state. The federal district court will most likely",uphold the validity of the statute as a valid exercise of the state's power to subsidize education.,dismiss the action for lack of standing.,invalidate the statute on the grounds of separation of church and state.,invalidate the statute as a valid exercise of the state's power to subsidize education.,uphold the validity of the statute but prohibit the subsidies to church-affiliated institutions.,invalidate the statute as violative of the establishment clause.,dismiss the action because the plaintiffs are not directly affected by the statute.,uphold the validity of the statute as violative of the establishment clause.,uphold the validity of the statute as nonviolative of the establishment clause.,dismiss the action on the basis that the statute does not promote a specific religion.,I,8,law,ori_mmlu-professional_law,,test,-3.0294692516326904,-0.007848365936872255,-9.6796875,-7.786250114440918,-6.716282844543457,-5.937187671661377,-5.280506134033203,-4.6931538581848145,-4.225896835327148,-3.764484167098999,-3.3698344230651855,-3.0292704105377197,-2.7708332538604736,-1.946718692779541,-1.508583426475525,-1.183469295501709,-0.9136420488357544,-0.7097408771514893,-0.5539647936820984,-0.41561800241470337,-0.29516923427581787,-0.1788022518157959
4969,"What made it possible to recover the nearly intact finely-made wooden spears from a 300,000-year-old site at Schöningen, Germany?",The soil was waterlogged and provided conditions that allowed for the preservation of organic material.,"The spears were encased in amber, preserving them for thousands of years.","The site was frozen in ice, which preserved the wooden spears.","The wooden spears were placed in a cache of artifacts in plain sight, where archaeologists would eventually find them.","The spears were kept in a dry, desert-like environment, which preserved them.","The wooden spears were fossilized over time, preserving their original form.","The soil was highly acidic and aerobic, which offers excellent preservation for organic artifacts.",The spears were preserved due to the high salt content in the soil.,The spears were coated with a layer of resin which has preserved them.,"The wooden spears were covered with dried blood mixed with charcoal and mud, which allows for the preservation of wood.",A,0,history,ori_mmlu-prehistory,,test,-3.0370941162109375,-0.025738085730601164,-11.25,-9.5625,-8.16319465637207,-6.582932472229004,-5.67236328125,-4.990542888641357,-4.27819299697876,-3.836388111114502,-3.453411340713501,-3.035054922103882,-2.1953125,-1.626953125,-1.1770833730697632,-0.859544038772583,-0.6949043273925781,-0.5660111308097839,-0.4140757620334625,-0.3138639032840729,-0.2133725881576538,-0.0504353828728199
3603,"When a current of 5.36 A is passed for 30 min. through an electro-lytic cell containing a solution of a zinc salt, it is found that 3.27g of zinc metal is deposited at the cathode. What is the equivalent weight of zinc in the salt?",27.7g,31.7g,35.7g,36.7g,34.7g,32.7g,33.7g,30.7g,28.7g,29.7g,F,5,chemistry,stemez-Chemistry,,test,-1.522064447402954,-0.009280880776847281,-4.71875,-3.9752604961395264,-3.446180582046509,-2.9959375858306885,-2.697328567504883,-2.398015260696411,-2.1095526218414307,-1.8953906297683716,-1.7071009874343872,-1.5223397016525269,-1.5774739980697632,-1.0794271230697632,-0.7939385175704956,-0.544018566608429,-0.39490532875061035,-0.28203850984573364,-0.16698941588401794,-0.0802319347858429,-0.004252842627465725,0.0842653289437294
4316,The density of concentrated sulfuric acid is 1.85 g/ml. What volume of the acid would weigh 74.0 g?,45.0 ml,50.0 ml,37.0 ml,75.0 ml,20.0 ml,65.0 ml,70.0 ml,55.0 ml,60.0 ml,40.0 ml,J,9,chemistry,stemez-Chemistry,,test,-1.882565975189209,-0.02002729760839584,-8.890625,-6.28125,-5.064453125,-4.251420497894287,-3.5669643878936768,-3.076516628265381,-2.686718702316284,-2.35929012298584,-2.097027063369751,-1.8811482191085815,-2.7578125,-2.078125,-1.560546875,-1.1861461400985718,-0.9016461968421936,-0.6863511204719543,-0.5185546875,-0.37466031312942505,-0.2484975904226303,-0.12122844904661179
4295,The pressure in interplanetary space is estimated to be of the order of 10^-16torr. This corresponds to a density of about 4 molecules per cubic centimeter. What temperature must be assigned to the molecules in interplanetary space for this to be true?,50°C,273°C,3°C,-273°C,20°C,- 31°C,-100°C,100°C,-40°C,0°C,F,5,chemistry,stemez-Chemistry,,test,-1.9722651243209839,-0.011953121965581721,-7.993750095367432,-6.166193008422852,-5.097426414489746,-4.441761493682861,-3.761439800262451,-3.213522434234619,-2.8468048572540283,-2.4900174140930176,-2.203713893890381,-1.9724088907241821,-2.4390625953674316,-1.5706676244735718,-1.0577141046524048,-0.7954073548316956,-0.5805642008781433,-0.42279231548309326,-0.3144014775753021,-0.2034708708524704,-0.10960358381271362,-0.02199728414416313
9645,The electric flux through a spherical surface is  $4.0\times 10^4 N \cdot m^2/C$. What is the net charge enclosed by the surface?,2.65e-07,7.10e-07,2.30e-07,8.45e-07,5.67e-07,1.00e-07,4.80e-07,1.25e-07,3.54e-07,6.22e-07,I,8,physics,theoremQA-Physics,,test,-1.4422637224197388,-0.01232704036256187,-6.864583492279053,-4.654017925262451,-3.634232997894287,-3.1958706378936768,-2.7115886211395264,-2.3425071239471436,-2.098984479904175,-1.8333277702331543,-1.6170912981033325,-1.442639708518982,-3.125,-1.6021554470062256,-0.9950727820396423,-0.748291015625,-0.531494140625,-0.3788396716117859,-0.2860351502895355,-0.18684335052967072,-0.09281782805919647,-0.0025469805113971233
290,"On October 17, Thomas Long purchased two $1,000 bonds, bearing 6% interest payable January 1 and July 1, at 98. Find his total cost, and the net proceeds to the seller. Assume a brokerage fee of $5 per bond.","$2,006 and $1,996","$1,990 and $1,970","$2,015 and $1,995","$2,006 and $1,986","$2,020 and $2,000","$2,010 and $1,980","$1,960 and $1,986","$2,000 and $1,970","$1,995 and $1,975","$1,980 and $1,960",D,3,business,stemez-Business,,test,-2.416971445083618,-0.014560068946286857,-8.762499809265137,-6.9289774894714355,-5.638786792755127,-4.83491849899292,-4.258081912994385,-3.7872767448425293,-3.3697597980499268,-3.0112617015838623,-2.6897847652435303,-2.4177980422973633,-3.015625,-1.9928977489471436,-1.462632179260254,-1.0770635604858398,-0.826508641242981,-0.6356306076049805,-0.4814453125,-0.35648685693740845,-0.24566996097564697,-0.13958223164081573
2611,Discuss the relationship between punishment and extinction.,Extinction can only occur after a behavior has been punished sufficiently,Extinction is a form of punishment used to change behavior,Punishment is necessary for extinction to occur,Punishment and extinction work synergistically to eliminate behaviors,Punishment replaces the need for extinction in behavior modification,The combination of punishment and extinction speeds up behavior change,The use of punishment in conjunction with extinction may actually decrease the effectiveness of the extinction procedure.,Extinction is a more severe form of punishment than traditional methods,Punishment has no impact on the process of extinction,Punishment enhances the effectiveness of extinction,G,6,psychology,stemez-Psychology,,test,-3.4431233406066895,-0.05465275143820142,-9.5625,-9.5625,-9.375,-9.375,-7.291666507720947,-5.86328125,-5.86328125,-4.787109375,-4.013834476470947,-3.4431674480438232,-1.65625,-1.65625,-1.25,-1.25,-0.7906901240348816,-0.552734375,-0.552734375,-0.37421876192092896,-0.2057291716337204,-0.010044642724096775
8162,Find the sum of all integers $k$ such that $\binom{23}{4} + \binom{23}{5} = \binom{24}{k}$.,5,3,20,22,19,24,26,23,21,25,F,5,math,ori_mmlu-high_school_mathematics,,test,-0.9312570691108704,-0.01164071336388588,-3.91796875,-3.205078125,-2.4934895038604736,-2.06201171875,-1.740332007408142,-1.5021158456802368,-1.3172084093093872,-1.1611175537109375,-1.035348653793335,-0.9318364262580872,-1.658203125,-0.9420394897460938,-0.6100870966911316,-0.4088592529296875,-0.27611082792282104,-0.1751607209444046,-0.0856846421957016,-0.01192474365234375,0.0591701939702034,0.129913330078125
2769,Job satisfaction is an accurate predictor of:,employee turnover but not job performance.,neither job performance nor health.,job performance but not health.,neither health nor employee turnover.,health but not job performance.,both job performance and health.,salary increments but not job performance.,employee turnover and health.,health and employee turnover.,job performance and absenteeism.,E,4,psychology,ori_mmlu-professional_psychology,,test,-3.9680559635162354,-0.07630876852915837,-9.6875,-9.6875,-9.0625,-9.0625,-7.427083492279053,-6.27734375,-6.27734375,-5.34375,-4.627604007720947,-3.9707729816436768,-2.5625,-2.5625,-1.568359375,-1.568359375,-1.00732421875,-0.7147216796875,-0.7147216796875,-0.5262695550918579,-0.329833984375,-0.1526925265789032
9117,A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,air resistance is always zero in free fall.,volume of both rocks is the same.,force due to gravity is the same on each.,gravitational constant is the same for both rocks.,force due to gravity is zero in free fall.,ratio of force to mass is the same.,inertia of both rocks is the same.,weight of both rocks is the same.,density of both rocks is the same.,mass of both rocks is the same.,F,5,physics,ori_mmlu-conceptual_physics,,test,-2.6804068088531494,-0.02414780908876711,-8.072916984558105,-7.182291507720947,-6.036458492279053,-5.252604007720947,-4.715624809265137,-4.2265625,-3.7472097873687744,-3.330322265625,-2.976255178451538,-2.6811442375183105,-2.2473957538604736,-1.6334635019302368,-1.1615126132965088,-0.8454182744026184,-0.6318684816360474,-0.4696994423866272,-0.3426106870174408,-0.24005126953125,-0.13539858162403107,-0.02862955816090107
