id,source,group,subject,level,language,subset,question,choice_A,choice_B,choice_C,choice_D,choice_E,answer,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
17873,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),Эрбий \(^{172}_{68}Er\) ядроларының ыдырамаған атомдар санының уақытқа тәуелділігі берілген. Эрбийдің жартылай ыдырау периоды,100 мин,50 сағ,50 с,50 мин,,B,test,-2.4190313816070557,-0.014064135939575905,-8.729166984558105,-6.799479007720947,-5.785590171813965,-4.925624847412109,-4.3518147468566895,-3.871410369873047,-3.404385566711426,-3.039199113845825,-2.720271587371826,-2.419973850250244,-1.7643228769302368,-1.1744791269302368,-0.8590766191482544,-0.6111889481544495,-0.46458977460861206,-0.35620611906051636,-0.2423192858695984,-0.15160034596920013,-0.05890655517578125,0.0465969517827034
22292,https://ymnik.kz/tests_old/worldhistory/?v=54,Humanities,World_History,High School,Russian,World History (High School in rus),Философское осмысление политики и управления государством изложил Юсуф Баласагуни в своем труде:,"""Спор двух языков""","""Кутадгу билик""","""Книга знаний""","""Бабурнаме""","""Шахнаме""",B,test,-2.9729654788970947,-0.02340917699918972,-7.796875,-6.931250095367432,-6.234375,-5.751562595367432,-5.080528736114502,-4.59375,-4.27821159362793,-3.8052456378936768,-3.3438313007354736,-2.9726879596710205,-1.7109375,-1.141015648841858,-0.7763671875,-0.6288086175918579,-0.4683368504047394,-0.340850830078125,-0.2710774838924408,-0.170317143201828,-0.05950927734375,0.05054615065455437
2392,https://itest.kz/ru/endless,STEM,Biology,High School,Russian,Biology (High School in rus),Тело насекомых состоит из,"Головы, туловища и ноги","Головы, груди, ноги",Головы и туловища,"Головы, груди и брюшка",,D,test,-5.142242431640625,-0.0952267116970486,-9.875,-9.875,-9.875,-9.875,-7.828125,-7.828125,-7.828125,-6.84375,-6.84375,-5.1424560546875,-1.171875,-1.171875,-1.171875,-1.171875,-0.76953125,-0.76953125,-0.76953125,-0.5908203125,-0.5908203125,-0.3974609375
11440,https://itest.kz/kz/endless,Language,Kazakh_Language,High School,Kazakh,Kazakh Language (High School in kaz),Бірыңғай мүшелі сөйлемді белгілеңіз.,"Жел соқпай, құс шуламай – бәрі жым-жырт.","Тыңда, дала, Жамбылды.",Мен сендерге көргенімді айтамын.,"Дүниеде, сірә, сендей жар жоқ маған.",,A,test,-3.2863857746124268,-0.04501898321386886,-9.5625,-8.270833015441895,-7.262499809265137,-6.455357074737549,-5.63194465637207,-5.066761493682861,-4.5546875,-4.090104103088379,-3.6607306003570557,-3.2867367267608643,-4.5,-2.8020832538604736,-2.03515625,-1.6294642686843872,-1.3230252265930176,-1.0466974973678589,-0.830979585647583,-0.6526041626930237,-0.5071231722831726,-0.38610196113586426
17419,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Егер серіппеге массасы \(20\) кг жүк ілгенде, оның ұзындығы – \(12\) см, ал \(50\) кг жүк ілгенде \(15\) см болса, онда оның бастапқы ұзындығының мәні \((g=10\)м/с\(^2)\)",\(10\) см,"\(11,5\) см","\(10,5\) см",\(8\) см,,A,test,-2.1990606784820557,-0.012016725019027627,-7.44921875,-6.235294342041016,-5.445000171661377,-4.62890625,-4.034598350524902,-3.5071232318878174,-3.117220640182495,-2.738740921020508,-2.45747447013855,-2.198215961456299,-1.9853515625,-1.4088925123214722,-1.0339453220367432,-0.740105152130127,-0.5674874186515808,-0.4164464473724365,-0.3049274981021881,-0.19379739463329315,-0.10149183124303818,0.004245174583047628
14891,https://itest.kz/kz/endless,STEM,Math,High School,Kazakh,Math (High School in kaz),"Теңсіздіктер жүйесін шешіңіз.
 \(\begin{cases}\frac{x}{6}+\frac{x}{3}<2 \\2-\frac{1}{3}x>0\end{cases}\)",х > 4,х < 4,х < 6,4 < х < 6,,B,test,-1.6509226560592651,-0.014481777684730395,-6.987500190734863,-5.471875190734863,-4.2607421875,-3.642113208770752,-3.1122684478759766,-2.73748779296875,-2.3942408561706543,-2.0701990127563477,-1.856707215309143,-1.650797724723816,-2.815624952316284,-1.919531226158142,-1.2773284912109375,-0.9702686071395874,-0.7356104254722595,-0.5927934646606445,-0.4777675271034241,-0.36504489183425903,-0.2707042694091797,-0.14528457820415497
1315,https://itest.kz/kz/endless,STEM,Biology,High School,Kazakh,Biology (High School in kaz),Аяқсыз қосмекенділер:,Құрбақа,Жетісулық бақатіс,Саламандралар,Сақиналы құртжылан,,D,test,-4.07163143157959,-0.07983591042312921,-7.9375,-7.6875,-7.104166507720947,-6.734375,-5.848958492279053,-5.558035850524902,-5.287109375,-4.973958492279053,-4.699999809265137,-4.071614742279053,-4.03125,-2.6171875,-1.9388021230697632,-1.56982421875,-1.1466470956802368,-1.0009765625,-0.8216552734375,-0.6574435830116272,-0.5252929925918579,-0.301025390625
5023,https://oltest.kz/tests/ekonomika_i_predprinimatelstvo/,"Social Science





",Economics and Entrepreneurship ,University,Russian,Economics and Entrepreneurship (Professional in rus),"По __________________ различают комплексный анализ, системный анализ, функционально-стоимостный анализ, сравнительный анализ, сплошной анализ, корреляционный анализ.
","методам изучения
","периодичности
","степени привлечения технических средств
","степени использования информации
","содержанию и полноте изучаемых вопросов
",A,test,-2.774458408355713,-0.019538439495462766,-11.625,-8.665178298950195,-7.434374809265137,-6.137276649475098,-5.295036792755127,-4.506324291229248,-4.007161617279053,-3.458339214324951,-3.1291661262512207,-2.7737932205200195,-3.828125,-2.4224331378936768,-1.7244873046875,-1.2152971029281616,-0.9830537438392639,-0.7607886791229248,-0.6365559697151184,-0.5036969780921936,-0.41330644488334656,-0.2825334966182709
2304,https://ymnik.kz/tests_old/biology/?v=66,STEM,Biology,High School,Russian,Biology (High School in rus),Превращают перегной в минеральные вещества бактерии,Уксусные,Болезнетворные,Клубеньковые,Почвенные,Молочнокислые,D,test,-4.586447715759277,-0.05662281130567009,-12.3125,-11.5625,-10.25,-8.9921875,-8.125,-7.46875,-6.823660850524902,-6.134765625,-5.575520992279053,-4.584483623504639,-5.03125,-4.90625,-4.395833492279053,-3.67578125,-2.9896483421325684,-2.529296875,-2.1507394313812256,-1.86309814453125,-1.62353515625,-1.2298029661178589
1431,https://itest.kz/ru/endless,STEM,Biology,High School,Russian,Biology (High School in rus),Моногибридным скрещиванием называют,Скрещивание особей с рецессивной формой по изучаемому признаку,"Скрещивание особей, отличающихся друг от друга по двум парам альтернативных признаков",Возвратное скрещивание особей с одной из родительских форм,"Скрещивание особей, отличающихся друг от друга по одной паре альтернативных признаков",,D,test,-2.429929256439209,-0.036267600842376256,-6.40625,-6.28125,-6.041666507720947,-5.203125,-4.640625,-4.033203125,-3.462890625,-3.0318222045898438,-2.6956279277801514,-2.426104784011841,-3.28125,-1.884765625,-1.3743489980697632,-1.0260009765625,-0.8056640625,-0.6524251103401184,-0.5331333875656128,-0.43585205078125,-0.2810872495174408,-0.14516600966453552
6457,https://ymnik.kz/tests_old/geography_kz/?v=1,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Роман тобына жататын халық:,Француздар.,Австриялықтар.,Шведтер.,Немістер.,Ағылшындар.,A,test,-3.2803568840026855,-0.06074734970375344,-12.375,-8.921875,-7.0390625,-6.46875,-5.604910850524902,-5.2421875,-4.91319465637207,-4.135653495788574,-3.8095703125,-3.2834298610687256,-2.25,-1.73828125,-0.977783203125,-0.749804675579071,-0.4700055718421936,-0.3665771484375,-0.2765842080116272,-0.13467684388160706,-0.0726725235581398,0.07080078125
1646,https://ymnik.kz/tests_old/biology/?v=53,STEM,Biology,High School,Russian,Biology (High School in rus),Соединение входящее в состав АТФ,Крахмал,Аминокислота,Глюкоза,Н2СО3,Н3РО4,E,test,-4.0375590324401855,-0.06408823861016168,-11.3125,-8.703125,-7.791666507720947,-7.1015625,-6.631249904632568,-6.1171875,-5.5558037757873535,-4.96142578125,-4.476996421813965,-4.032568454742432,-2.71875,-2.16015625,-1.46435546875,-1.0577392578125,-0.7110351324081421,-0.4785970151424408,-0.3086635172367096,-0.17877197265625,-0.0595160573720932,0.039794921875
18913,https://itest.kz/ru/endless,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),Синоним к слову должный,Сильный,Активный,Общительный,Соответствующий,,D,test,-4.3483076095581055,-0.0869661521911621,-12.3125,-12.3125,-9.4375,-9.4375,-7.536458492279053,-6.57421875,-6.57421875,-5.793749809265137,-5.072916507720947,-4.348602294921875,-2.828125,-2.828125,-1.869140625,-1.869140625,-1.3365885019302368,-0.989990234375,-0.989990234375,-0.7749999761581421,-0.5397135615348816,-0.2985491156578064
21707,https://itest.kz/kz/endless,Humanities,World_History,High School,Kazakh,World History (High School in kaz),Қытай патшасы Цинь Ши Хуандидің айыпкер ақсүйектерді жазалау әдісі:,Өзін-өзі өлтірткен,Отқа өртеген,Дарға асқан,Тірідей көмген,,A,test,-2.899881362915039,-0.027101694980514384,-7.09375,-6.526041507720947,-5.8828125,-5.288461685180664,-4.667279243469238,-4.31640625,-3.98879075050354,-3.538339138031006,-3.247265577316284,-2.8988468647003174,-1.890625,-1.3841146230697632,-1.0949218273162842,-0.8748873472213745,-0.6184800267219543,-0.46281737089157104,-0.334345281124115,-0.1952582448720932,-0.1107584610581398,-0.005701401736587286
14536,https://itest.kz/kz/endless,STEM,Math,High School,Kazakh,Math (High School in kaz),Массасы 10 кг қоспаның \(\frac35\) бөлігі никель және бірдей мөлшерде төрт түрлі металл бар. Олардың ішінде темір де бар. Қоспаның құрамында қанша темір бар?,225 г,"1, 5 кг",750 г,1 кг,,D,test,-2.395427942276001,-0.012347566712762891,-9.192708015441895,-7.466346263885498,-6.167187690734863,-5.199652671813965,-4.440257549285889,-3.935742139816284,-3.4166805744171143,-2.99951171875,-2.667640447616577,-2.3951659202575684,-2.79296875,-1.8452523946762085,-1.3528320789337158,-0.9943576455116272,-0.7453469634056091,-0.584228515625,-0.4385804533958435,-0.31778067350387573,-0.20536628365516663,-0.08967141807079315
19516,https://itest.kz/ru/endless,Humanities,Russian_Language,High School,Russian,Russian Language (High School in rus),"Укажите фразеологизм, имеющий значение далеко.",За тридевять земель,Тянуть резину,Подготовить почву,Закинуть удочку,,A,test,-3.071561574935913,-0.038394519686698915,-11.375,-9.234375,-7.4375,-6.75,-5.747767925262451,-5.1689453125,-4.67881965637207,-3.898881435394287,-3.5800373554229736,-3.0728628635406494,-3.203125,-2.080078125,-1.328125,-1.1492187976837158,-0.8419364094734192,-0.7122802734375,-0.6099175214767456,-0.4525035619735718,-0.3822428286075592,-0.21435546875
1231,https://itest.kz/kz/endless,STEM,Biology,High School,Kazakh,Biology (High School in kaz),Жапырақ жүйкелерінің ұшы тақтасының жиегі тікенекті өсімдік:,Қырыққабат,Сексеуіл,Шеңгел,"Түйетікен, шағыртікен",,D,test,-3.179560422897339,-0.03312042107184728,-7.635416507720947,-6.578125,-5.934027671813965,-5.470052242279053,-5.074999809265137,-4.66493034362793,-4.26376485824585,-3.8997395038604736,-3.5247395038604736,-3.1807291507720947,-2.3385417461395264,-1.9427083730697632,-1.6961805820465088,-1.4373372793197632,-1.1512370109558105,-0.91259765625,-0.7272600531578064,-0.5708414912223816,-0.42726418375968933,-0.2901367247104645
1747,https://itest.kz/ru/endless,STEM,Biology,High School,Russian,Biology (High School in rus),Соответствует процессу оплодотворения,Передвижение зрелой яйцеклетки в матку,Слияние яйцеклетки и сперматозоида,Образование плаценты,Развитие оплодотворенного яйца,,B,test,-3.108663558959961,-0.04710096301454486,-10.875,-8.609375,-7.75,-7.1640625,-6.131249904632568,-5.1611328125,-4.430210590362549,-3.877716064453125,-3.44722318649292,-3.102769374847412,-4.21875,-2.81640625,-2.0403645038604736,-1.517822265625,-1.203125,-0.9866536259651184,-0.8277064561843872,-0.69970703125,-0.5907118320465088,-0.4781250059604645
6229,https://itest.kz/kz/endless,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Негізгі шай өндіруші елдер.,"Кения, Эфиопия","Грузия, Сауд Арабиясы","Шри-Ланка, Мальдив","Үндістан, Қытай",,D,test,-3.0892486572265625,-0.0541973448636239,-8.4375,-7.3125,-6.864583492279053,-6.262499809265137,-5.739583492279053,-5.283482074737549,-4.291232585906982,-3.9175782203674316,-3.606001377105713,-3.089524507522583,-1.7734375,-1.53515625,-1.3385416269302368,-0.8520263433456421,-0.6838175654411316,-0.5593436360359192,-0.3741726279258728,-0.2859741151332855,-0.20067249238491058,-0.057720478624105453
18094,https://itest.kz/ru/endless,STEM,Physics,High School,Russian,Physics (High School in rus),"Протон, прошедший ускоряющую разность потенциалов \(500\) В, влетает в однородное магнитное поле с магнитной индукцией \(0,4\) Тл и движется по окружности.
Определите радиус окружности, если заряд протона равен \(1,6\cdot10^{-19}\) Кл и масса – \(1,67\cdot10^{-27}\) кг.","\(\approx 0,8\) м",\(\approx8\) м,\(\approx8\) см,\(\approx8\) мм,,D,test,-1.4374783039093018,-0.005115581152702142,-7.15625,-5.310937404632568,-4.239062309265137,-3.40966796875,-2.8237500190734863,-2.376814842224121,-2.0481863021850586,-1.7954765558242798,-1.596481204032898,-1.4369099140167236,-3.3785157203674316,-1.940942406654358,-1.2852987051010132,-0.9487091302871704,-0.73468017578125,-0.5775004029273987,-0.4545706510543823,-0.35163116455078125,-0.2574394941329956,-0.15603148937225342
15209,https://itest.kz/ru/endless,STEM,Math,High School,Russian,Math (High School in rus),"Найдите производную функции.
\(y = {sin ^3}x + {cos ^3}x\)",\({\frac{2}{3}sin x\left( {sin x - cos2 x} \right)}\),\({\frac{3}{2}sin 2x\left( {sin x - cos x} \right)}\),\({\frac{3}{2}sin x\left( {sin x + cos x} \right)}\),\({\frac{1}{2}sin 2x\left( {sin x + cos x} \right)}\),,B,test,-2.1577587127685547,-0.023975096808539497,-6.671875,-5.96875,-5.4375,-4.685763835906982,-4.135653495788574,-3.612980842590332,-3.021728515625,-2.7236328125,-2.4762206077575684,-2.15616774559021,-3.29296875,-2.390625,-1.8561197519302368,-1.2947049140930176,-1.0316051244735718,-0.805588960647583,-0.5638427734375,-0.4412977397441864,-0.3350585997104645,-0.19607676565647125
20429,https://itest.kz/ru/endless,Humanities,Russian_Literature,High School,Russian,Russian Literature (High School in rus),В цикл «Повестей Белкина» входит произведение А.С. Пушкина,«Капитанская дочка»,«Барышня-крестьянка»,«Дубровский»,«Полтава»,,B,test,-3.1831493377685547,-0.03386329082732505,-12.125,-8.145833015441895,-7.043749809265137,-6.348214149475098,-5.682291507720947,-5.346875190734863,-4.744140625,-4.084507465362549,-3.5803298950195312,-3.1827588081359863,-2.921875,-2.0885417461395264,-1.4695312976837158,-1.0671037435531616,-0.8163248896598816,-0.7075439691543579,-0.53460693359375,-0.3894565999507904,-0.2394561767578125,-0.1073811873793602
20800,https://oltest.kz/tests/obshchestvennye_nauki/,"Social Science





",Social Science,University,Russian,Social Science (Professional & University in rus),"Как принято обозначать в социологическом исследовании противоречия между знаниями о потребностях людей в каких-то результативных практических или теоретических действий и не знаниям путей и средств их реализации
","гепотеза исследования
","обоснование выборки
","программа исследования
","проблема исследования
","цель исследования
",D,test,-3.0476484298706055,-0.01404446281046362,-10.0625,-8.940972328186035,-7.801339149475098,-6.643914699554443,-5.736002445220947,-5.018857955932617,-4.368393898010254,-3.826941967010498,-3.3944146633148193,-3.048229217529297,-2.439453125,-1.7951388359069824,-1.3444474935531616,-1.0120271444320679,-0.7963002324104309,-0.6432137489318848,-0.5235775113105774,-0.4098776876926422,-0.30768099427223206,-0.17408472299575806
18005,https://itest.kz/ru/endless,STEM,Physics,High School,Russian,Physics (High School in rus),"Чтобы за 6 с догнать грузик, движущийся со скоростью 17 м/с находящийся на расстоянии 156 м, автомобиль должен двигаться со скоростью",17 м/с,180 км/ч,16 км/ч,43 м/с,,D,test,-2.4817466735839844,-0.016656017943516673,-9.75,-7.566964149475098,-6.59375,-5.748958110809326,-4.830592155456543,-4.10648775100708,-3.5541088581085205,-3.1147146224975586,-2.7633841037750244,-2.480600118637085,-3.3229167461395264,-2.236049175262451,-1.5621448755264282,-1.1517659425735474,-0.8873676657676697,-0.6965915560722351,-0.5371862053871155,-0.3991974890232086,-0.2853829562664032,-0.17257925868034363
9457,https://ymnik.kz/tests_old/history_kz/?v=68,Humanities,Kazakh_History,High School,Kazakh,Kazakh History (High School in kaz),1855 жылы шілдеде Есет батырдың тобы талқандаған күш,Сұлтан Жантөрин,Генерал-майор Фитингоф,Сұлтан Тайшық,Майор Булатов,Мырза Ахмет хан,A,test,-3.4394371509552,-0.038645361246687646,-10.203125,-7.9765625,-6.901785850524902,-6.36805534362793,-5.559895992279053,-5.113839149475098,-4.7421875,-4.2384867668151855,-3.917224645614624,-3.4406890869140625,-3.02734375,-1.9912109375,-1.2890625,-1.0465494394302368,-0.7913004755973816,-0.6571916937828064,-0.546722412109375,-0.4108501374721527,-0.3304269015789032,-0.19439697265625
7443,https://ymnik.kz/tests_old/geography/?v=2,Social Science,Geography,High School,Russian,Geography (High School in rus),Верхняя граница распространения лесов в Экваториальных Андах:,0-2800м.,2000-2300м.,3000-3200м.,1500-2000м.,1000-1500м.,C,test,-2.6768293380737305,-0.0281771509270919,-7.5,-6.885416507720947,-5.762499809265137,-5.354166507720947,-4.74609375,-4.259375095367432,-3.998579502105713,-3.491624116897583,-3.0349934101104736,-2.678316831588745,-3.84375,-2.0501301288604736,-1.364843726158142,-1.1314697265625,-0.835174560546875,-0.635571300983429,-0.5561301708221436,-0.4285794794559479,-0.272216796875,-0.12507180869579315
13635,https://itest.kz/ru/endless,Humanities,Law,High School,Russian,Law (High School in rus),"Принцип правового государства, который носит первичный, комплексный, непроходящий и абсолютный характер:",Правовой защищенности человека и гражданина,Верховенства закона,Взаимной ответственности государства и личности,Разделения власти,,A,test,-3.370734453201294,-0.02478481215589187,-9.78125,-8.953125,-7.892857074737549,-7.03993034362793,-6.052083492279053,-5.4765625,-4.9306640625,-4.247532844543457,-3.848243236541748,-3.368389129638672,-2.3515625,-1.802734375,-1.4224330186843872,-1.1531846523284912,-0.8538818359375,-0.7192034125328064,-0.613983154296875,-0.45906147360801697,-0.3602817952632904,-0.20880126953125
8941,https://ymnik.kz/tests_old/history_kz/?v=71,Humanities,Kazakh_History,High School,Kazakh,Kazakh History (High School in kaz),Шыңғыс ханның өзін қорғайтын жасауыл қалай аталған,”Уәзір”,”Түмен”,”Кешіктен”,”Батыр”,”Жасақ”,C,test,-2.539396286010742,-0.03023090816679455,-6.984375,-5.6875,-4.854910850524902,-4.50694465637207,-4.018229007720947,-3.7689731121063232,-3.51904296875,-3.15234375,-2.892764091491699,-2.5399169921875,-2.109375,-1.4697265625,-1.0421316623687744,-0.8614366054534912,-0.63525390625,-0.5108119249343872,-0.39776611328125,-0.2426500767469406,-0.1570405513048172,-0.0322672538459301
6123,https://itest.kz/kz/endless,Social Science,Geography,High School,Kazakh,Geography (High School in kaz),Қазақстанның тұзға бай ауданын табыңыз.,Сарыарқа тауы,Мойынқұм шөлі,Бетпақдала үстірті,Каспий маңы ойпаты,,D,test,-2.56730580329895,-0.03469332166620203,-5.375,-4.979166507720947,-4.859375,-4.447916507720947,-4.041015625,-3.847222328186035,-3.497159004211426,-3.3444011211395264,-2.934849262237549,-2.5704612731933594,-1.8671875,-1.4518228769302368,-1.1396484375,-0.7615254521369934,-0.5522842407226562,-0.4720391035079956,-0.34830543398857117,-0.2901458740234375,-0.1829877644777298,-0.06416702270507812
22575,https://ymnik.kz/tests_old/worldhistory/?v=28,Humanities,World_History,High School,Russian,World History (High School in rus),"Автор книги из ста рассказов ""Декамерон"":",Боккаччо,Шекспир,Сервантес,Петрарка,Рабле,A,test,-4.588699817657471,-0.06373194191190931,-10.5,-8.984375,-8.395833015441895,-8.0625,-7.84375,-7.276041507720947,-6.720982074737549,-6.1259765625,-5.599826335906982,-4.5897603034973145,-2.09375,-1.7421875,-1.578125,-1.4013671875,-1.2578125,-1.0856119394302368,-0.9407784342765808,-0.80853271484375,-0.6907009482383728,-0.4667524993419647
4872,https://oltest.kz/tests/ekonomika_i_predprinimatelstvo/,"Social Science





",Economics and Entrepreneurship ,University,Russian,Economics and Entrepreneurship (Professional in rus),"Коэффициент __________________ определяется делением суммы износа основных фондов на их первоначальную стоимость.
","годности
","вариации
","прироста
","обновления
","износа
",E,dev,-2.51249361038208,-0.018611063780608,-9.15625,-8.5703125,-7.119791507720947,-5.90234375,-5.050000190734863,-4.305501461029053,-3.732421875,-3.28692626953125,-2.927557945251465,-2.5122694969177246,-2.03125,-1.560546875,-1.1886392831802368,-0.863983154296875,-0.653002917766571,-0.4984334409236908,-0.3765869140625,-0.2770233154296875,-0.1883002370595932,-0.0356561578810215
3743,https://itest.kz/ru/endless,STEM,Chemistry,High School,Russian,Chemistry (High School in rus),"Чему равна масса 0,5 моль вещества\(X_3\) в цепочке превращений: \(CH_3COONa\xrightarrow{+NaOH(тв)} X_1\xrightarrow{+Cl_2(свет)}X_2\xrightarrow{+2Na,C_2H_5Cl}X_3\)?",50 г,22 г,42 г,36 г,,B,test,-2.203033208847046,-0.011973006569820902,-8.361607551574707,-6.712500095367432,-5.554347991943359,-4.884375095367432,-4.159539699554443,-3.5984206199645996,-3.1697375774383545,-2.773493528366089,-2.457261323928833,-2.202303886413574,-3.122767925262451,-2.1421875953674316,-1.5444972515106201,-1.1834005117416382,-0.9165119528770447,-0.721537709236145,-0.583197832107544,-0.4487594962120056,-0.3285115659236908,-0.21229849755764008
12266,https://ymnik.kz/tests_old/literature_kz/?v=2,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),"Шернияз:Ар жақта Арынғазы дүмбірлеген,Байеке,  елің бар ма бүлдірмеген? – деп кімге айтқандығын анықтаңыз.",Жәнібекке.,Қарауылқожаға.,Баймағамбетке.,Жәңгірге.,Арынғазыға.,C,test,-4.222731113433838,-0.028151540756225585,-10.412500381469727,-9.318750381469727,-8.16015625,-7.456845283508301,-6.653356552124023,-6.11083984375,-5.636402130126953,-5.097201824188232,-4.697428226470947,-4.222348690032959,-3.184375047683716,-2.3570313453674316,-1.788330078125,-1.4835379123687744,-1.1871564388275146,-0.9797935485839844,-0.8023087978363037,-0.6265414953231812,-0.49739328026771545,-0.34707528352737427
8251,https://itest.kz/ru/endless,STEM,Informatics,High School,Russian,Informatics (High School in rus),"К слову agent применили шифр Виженера с ключевым словом bank.
Укажи получившееся слово.",chsyw,chsxz,chsvw,chsyv,,D,test,-4.362019062042236,-0.033814101256141364,-14.270833015441895,-11.942708015441895,-9.895833015441895,-8.645833015441895,-7.588541507720947,-6.72743034362793,-6.0636162757873535,-5.40185546875,-4.836660861968994,-4.357205390930176,-3.8177082538604736,-3.0846354961395264,-2.3771700859069824,-1.89306640625,-1.5535156726837158,-1.2880096435546875,-1.0674104690551758,-0.884911835193634,-0.7259690761566162,-0.5656117796897888
17548,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),"Амплитудасы \(5\) см, периоды \(4\) с және бастапқы фазасы \(\frac π4\) радиан болатын гармониялық тербелістің теңдеуі","\(x=0,5\sin\frac{\pi}4\)",\(x=5\sin(\frac{2\pi}4t+\frac{\pi}4)\),"\(x=0,5\sin(\frac{2\pi}4t+\frac{\pi}4)\)","\(x=0,05\sin(\frac{2\pi}4t+\frac{\pi}4)\)",,D,test,-2.2955968379974365,-0.013828896614442388,-8.4375,-6.462500095367432,-5.4354166984558105,-4.675390720367432,-4.094687461853027,-3.644791603088379,-3.2318079471588135,-2.8604736328125,-2.5489258766174316,-2.295287847518921,-4.175000190734863,-2.3832030296325684,-1.7196614742279053,-1.265405297279358,-0.97119140625,-0.7624837160110474,-0.59619140625,-0.4490112364292145,-0.3229058086872101,-0.20295898616313934
2505,https://oltest.kz/tests/biologiya/,STEM,Biology,University,Russian,Biology (Professional & University in rus),Понятие «охрана природных ресурсов» появилось:,"
в конце 18 — начале 19 века",50-80-х годах 20 века,в конце 19 — начале 20 века,"
в 30–х годах 20 века","
в середине 19 века",D,test,-3.5532593727111816,-0.04230070681799026,-8.5,-7.625,-7.229166507720947,-6.6875,-6.349999904632568,-5.802083492279053,-5.244419574737549,-4.7861328125,-4.296224117279053,-3.552645683288574,-2.15625,-2.0859375,-1.6158853769302368,-1.1873779296875,-0.890917956829071,-0.6841633915901184,-0.5242047905921936,-0.40179443359375,-0.2981228232383728,-0.09867720305919647
5819,https://oltest.kz/tests/obshcheobrazovatelnye_discipliny/,Others,General education disciplines,University,Russian,General Education Disciplines (Professional & University in rus),"Температурный режим хранения яблок определяют с учётом особенностей каждого помологического сорта и условий выращивания. Диапазон рекомендуемых температур:
","от 1 до +5°C
","от 0 до +1°C
","от -1 до +0°C
","от -4 до +4°C
","от -2 до +4°C
",E,test,-3.001455545425415,-0.016050564414039653,-9.145833015441895,-7.739583492279053,-6.795138835906982,-6.005208492279053,-5.391666889190674,-4.743489742279053,-4.214471817016602,-3.7419025897979736,-3.334974527359009,-3.0018534660339355,-2.6640625,-1.8359375,-1.3407118320465088,-1.0494791269302368,-0.8287028074264526,-0.6660902500152588,-0.5216413140296936,-0.3932851254940033,-0.2755126953125,-0.15017496049404144
9238,https://ymnik.kz/tests_old/history_kz/?v=17,Humanities,Kazakh_History,High School,Kazakh,Kazakh History (High School in kaz),1991 ж. І жартысында Қазақстанда қанша біріккен кәсіпорындар тіркелді?,20 кәсіпорын.,25 кәсіпорын.,30 кәсіпорын.,35 кәсіпорын.,50 кәсіпорын.,D,test,-2.4632351398468018,-0.023459382284255256,-9.302083015441895,-7.666666507720947,-6.36631965637207,-5.310096263885498,-4.619140625,-4.0847039222717285,-3.4935462474823,-3.114295482635498,-2.8012778759002686,-2.464128017425537,-2.2578125,-1.5263671875,-1.1226128339767456,-0.7549203634262085,-0.582366943359375,-0.45587480068206787,-0.32088568806648254,-0.23916390538215637,-0.16128434240818024,-0.05615234375
12298,https://ymnik.kz/tests_old/literature_kz/?v=50,Humanities,Kazakh_Literature,High School,Kazakh,Kazakh Literature (High School in kaz),"Арғымаққа оқ тиді,Қыл майқанның..,Аймадетке оқ тиді,Отыз екі омыртқаның буынынан, - өлеңінің тармақтағы жалғасын табыңыз.",Жанынан.,Тұсынан.,Түбінен.,Алдынан.,Артынан.,C,test,-3.747224807739258,-0.02449166541006051,-10.947916984558105,-8.7890625,-7.732638835906982,-6.985677242279053,-6.3046875,-5.6875,-5.135416507720947,-4.645914554595947,-4.204137802124023,-3.7475125789642334,-4.268229007720947,-2.8756511211395264,-2.14453125,-1.6784261465072632,-1.3160806894302368,-1.05078125,-0.8211960792541504,-0.6385498046875,-0.4892578125,-0.3359054923057556
17233,https://itest.kz/kz/endless,STEM,Physics,High School,Kazakh,Physics (High School in kaz),Біратомды идеал газдың ішкі энергиясын анықтауға арналған формуладағы коэффициент,\(\frac52\),\(\frac72\),\(\frac32\),\(\frac54\),,C,test,-3.1472578048706055,-0.026010395081575252,-11.03125,-9.231249809265137,-8.178571701049805,-7.028124809265137,-5.887019157409668,-5.253645896911621,-4.504123210906982,-4.082129001617432,-3.5555527210235596,-3.1460888385772705,-2.8671875,-2.328125,-1.8830915689468384,-1.3389403820037842,-1.006742000579834,-0.8483561277389526,-0.6473931074142456,-0.535876452922821,-0.38853389024734497,-0.24679800868034363
