question,предмет,выбор,отвечать,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
 Вы заметили поражение на губной альвеолярной слизистой оболочке нижнего правого бокового резца у одного из ваших пациентов и решили взять биопсию для отправки на исследование в патологоанатомическое бюро полости рта. Для проведения безболезненной биопсии какого нерва потребуется местная анестезия?, анатомия, ['Резной нерв' 'Подбородочный нерв' 'Щечный нерв' 'Язычный нерв'],1,Sheet1,-2.8839337825775146,-0.009944599250267291,-9.572916984558105,-8.141826629638672,-7.010937690734863,-6.19444465637207,-5.450827121734619,-4.7512383460998535,-4.127278804779053,-3.6131348609924316,-3.208350419998169,-2.883390188217163,-2.3932292461395264,-1.6796875,-1.2450683116912842,-0.9382798671722412,-0.7311383485794067,-0.58380126953125,-0.4690615236759186,-0.3693769872188568,-0.26523613929748535,-0.16150522232055664
 При рождении наименее развитой частью мозга является..., профессиональная_психология, ['зрительная система' 'кора' 'ствол головного мозга' 'мозжечок'],1,Sheet1,-4.747328758239746,-0.05456699722114651,-11.8125,-10.9375,-10.3125,-9.171875,-8.125,-7.216145992279053,-6.4441962242126465,-5.8330078125,-5.269965171813965,-4.743563652038574,-2.28125,-1.9765625,-1.8385416269302368,-1.470703125,-1.236718773841858,-1.0183919668197632,-0.8369140625,-0.6444091796875,-0.4656032919883728,-0.30341798067092896
Компания может выбрать одну из трех инвестиционных схем. Вариант I гарантирует доходность инвестиций в размере 25 000 долларов. Вариант II дает 50%-ную вероятность возврата 50 000 долларов и 50%-ную вероятность возврата 10 000 долларов. Вариант III дает 5%-ную вероятность возврата 100 000 долларов и 95%-ную вероятность ничего не получить. Какой вариант следует выбрать компании?, статистика для старшей школы," ['Вариант II, если цель — максимизировать ожидаемую прибыль' 'Вариант I, если для погашения просроченного кредита необходимо не менее 20 000 долларов' 'Вариант III, если для погашения просроченного кредита необходимо не менее 80 000 долларов' 'Все вышеперечисленные ответы верны.']",3,Sheet1,-1.4003183841705322,-0.005427590636319892,-6.565625190734863,-5.095312595367432,-4.0450520515441895,-3.3148436546325684,-2.764414072036743,-2.341935157775879,-2.016533613204956,-1.7667030096054077,-1.5708798170089722,-1.3998429775238037,-2.5234375,-1.3602783679962158,-0.902081310749054,-0.6621383428573608,-0.5075231790542603,-0.39249980449676514,-0.2922319769859314,-0.20528793334960938,-0.12522989511489868,-0.030990751460194588
" Байер утверждает, что подлинные моральные правила:", философия, ['должно быть на благо человечества.' 'должно учитывать интересы всех чувствующих существ.' 'должно учитывать интересы всех живых существ.' 'в первую очередь направлены на продвижение собственных интересов.'],0,Sheet1,-4.440413951873779,-0.0534989632755877,-11.125,-9.484375,-8.427083015441895,-7.7890625,-7.400000095367432,-6.921875,-6.433035850524902,-6.048828125,-5.409722328186035,-4.435174942016602,-2.203125,-1.37109375,-1.0319010019302368,-0.81103515625,-0.6568359136581421,-0.5524495244026184,-0.4570661187171936,-0.369293212890625,-0.2735731303691864,-0.085693359375
"Житель штата владел большим участком девственного леса. Он передал этот участок «населению штата в полную собственность; при условии, однако, что если какая-либо часть указанного участка когда-либо будет использована или освоена в коммерческих целях или иным образом изменена из своего естественного состояния (за исключением рекреационных, научных или образовательных целей), то даритель или его правопреемники могут вновь вступить во владение им на основании своего прежнего имущества». Согласно законодательству штата, передача недвижимого имущества «населению» штата считается передачей права собственности штату, рассматриваемому как юридическое лицо, и хранение такого имущества находится в ведении назначенного должностного лица, известного как директор по охране окружающей среды. Директор предоставил лесозаготовительной компании право вырубки леса на отдаленном участке участка, а также сопутствующие сервитуты проезда. Участок, который лесозаготовительная компания должна была расчистить, должен был использоваться для создания государственной зоны отдыха. После предоставления права лесозаготовительная компания приступила к вырубке леса, который впоследствии продала за 10 000 долларов. Когда житель узнал, что лесозаготовительная компания вырубает и продает древесину, он уведомил директора о необходимости прекратить дальнейшую эксплуатацию земли. Какой результат следует ожидать в иске о выселении, поданном жителем против государства с целью возвращения участка?",профессиональное_право," [«Житель добьётся успеха, поскольку продажа древесины лесозаготовительной компанией даст ему право повторно въехать на территорию и прекратить действие предоставленного штату права собственности». «Житель добьётся успеха, поскольку продажа древесины лесозаготовительной компанией будет означать автоматическое прекращение права собственности штата». «Житель не добьётся успеха, поскольку директор одобрил вырубку леса для обустройства территории в рекреационных целях». «Житель не добьётся успеха, поскольку сохранение за ним права на прекращение действия права собственности будет нарушением правила о запрете вечных ограничений».]",2,Sheet1,-2.380141496658325,-0.002354244803816345,-8.4765625,-6.999519348144531,-6.084407329559326,-5.244350910186768,-4.5006232261657715,-3.9016425609588623,-3.388329267501831,-2.982184410095215,-2.6479716300964355,-2.380148410797119,-2.270751953125,-1.5075721740722656,-1.0891295671463013,-0.8038184642791748,-0.6231446266174316,-0.4894997477531433,-0.37336087226867676,-0.27310439944267273,-0.17552565038204193,-0.06733881682157516
"Какова цена пятилетней облигации (номинальная стоимость 100 долларов), не выплачивающей купоны, если ее доходность составляет 4%?", профессиональный_бухгалтерский_учет, ['$100' '$85' '$82' '$75'],2,Sheet1,-2.206226110458374,-0.0137032677668222,-7.104166507720947,-5.65625,-5.110937595367432,-4.5,-4.077205657958984,-3.5323660373687744,-3.1691081523895264,-2.7456753253936768,-2.489572763442993,-2.2081310749053955,-1.7291666269302368,-1.3214285373687744,-1.0734374523162842,-0.7639683485031128,-0.5960047245025635,-0.4288155734539032,-0.3338724672794342,-0.2221418172121048,-0.14457063376903534,-0.02938755601644516
Клинический случай черепно-мозговой травмы Финеаса Гейджа имеет важное значение по какой из следующих причин?, психология старшей школы," «Авария с участием Гейджа стала одним из первых случаев, когда лечение проводилось с помощью препаратов, изменяющих нейротрансмиттеры в головном мозге». «Это был один из первых хорошо задокументированных примеров связи определенной области мозга с рядом физических и эмоциональных изменений». «Эта авария предоставила психиатрам одну из первых возможностей лечить пациента с повреждением головного мозга с помощью психотерапевтических методов». «Компьютерная томография была впервые использована в случае Финеаса Гейджа для документирования степени повреждения головного мозга».",1,Sheet1,-3.6259217262268066,-0.02553466004385075,-12.125,-10.462499618530273,-8.88671875,-8.018750190734863,-6.941105842590332,-6.013671875,-5.393337726593018,-4.649693012237549,-4.077428340911865,-3.626451253890991,-3.796875,-3.081249952316284,-2.4951171875,-2.0210938453674316,-1.5200570821762085,-1.19036865234375,-1.0181748867034912,-0.8075242042541504,-0.6250407099723816,-0.44636139273643494
"Этот вопрос касается следующей информации: «Вчера, 7 декабря 1941 года — даты, которая войдет в историю как день позора, — Соединенные Штаты Америки подверглись внезапному и преднамеренному нападению военно-морских и воздушных сил Японской империи. Соединенные Штаты находились в мире с этой страной и, по просьбе Японии, все еще вели переговоры с ее правительством и императором, стремясь к поддержанию мира в Тихом океане. Действительно, через час после начала бомбардировок японскими авиагруппами… японский посол в Соединенных Штатах и его коллега передали государственному секретарю официальный ответ на недавнее американское сообщение. Хотя в этом ответе говорилось, что продолжение существующих дипломатических переговоров представляется бесполезным, он не содержал угроз или намеков на войну или вооруженное нападение… Вчерашнее нападение… нанесло серьезный ущерб американским военно-морским и военным силам. Погибло очень много американцев. Кроме того, сообщается о торпедировании американских кораблей в открытом море… Как главнокомандующий армией и флотом, я распорядился принять все меры для нашей обороны». Президент Франклин Д. Рузвельт, радиообращение, 8 декабря 1941 г. Приведенные выше заявления, скорее всего, были сделаны после какого крупного события?",история США в старшей школе, ['Бомбардировка Перл-Харбора' 'Потопление линкора USS Maine' 'Бомбардировка линкора USS Liberty' 'Боксерское восстание'],0,Sheet1,-2.171151876449585,-0.0022177240821752656,-7.861213207244873,-6.563405990600586,-5.555288314819336,-4.797667503356934,-4.1445088386535645,-3.572312593460083,-3.1041815280914307,-2.718189001083374,-2.414268732070923,-2.170903444290161,-1.5445772409439087,-1.1016473770141602,-0.7812535166740417,-0.5788078904151917,-0.4447409510612488,-0.3425656855106354,-0.25387296080589294,-0.16754481196403503,-0.08194282650947571,0.018203603103756905
"Рассчитайте отношение потока солнечного излучения на поверхности Меркурия в перигелии (0,304 а.е.) к потоку в афелии (0,456 а.е.).", астрономия, ['4:1' '1:2' '6:5' '9:4'],3,Sheet1,-1.9037195444107056,-0.013039174961717161,-7.8515625,-6.16493034362793,-5.0636162757873535,-4.243832111358643,-3.5794270038604736,-3.179966449737549,-2.756895065307617,-2.4031789302825928,-2.1253769397735596,-1.9040910005569458,-1.73046875,-1.1586371660232544,-0.8285435438156128,-0.6118677854537964,-0.4718221127986908,-0.3829171359539032,-0.2856593132019043,-0.19610917568206787,-0.10830759257078171,-0.01507568359375
" В отделение неотложной помощи доставлен 13-месячный ребенок с крапивницей, отеком губ и затруднением дыхания сразу после употребления яйца. Вакцинация против какого из следующих заболеваний представляет потенциальный риск развития реакции гиперчувствительности?",профессиональная_медицина, ['Гепатит' 'Грипп' 'Коклюш' 'Полиомиелит'],1,Sheet1,-2.8446412086486816,-0.010574874381593612,-8.949999809265137,-7.859375,-6.9666666984558105,-6.125,-5.208533763885498,-4.5756049156188965,-4.04210090637207,-3.5914394855499268,-3.2147269248962402,-2.8456192016601562,-2.6656250953674316,-1.8250000476837158,-1.4108072519302368,-1.050573706626892,-0.770066499710083,-0.5969710946083069,-0.4575263261795044,-0.3387064039707184,-0.234380304813385,-0.10284423828125
"71-летняя женщина доставлена в отделение неотложной помощи дочерью для оценки ее психического состояния. Дочь говорит: «Я сегодня впервые за 6 месяцев навестила маму; ее память ухудшилась, счета неоплачены, и в доме необычайно беспорядок». Пациентка отвечает: «Я совершенно здорова». В анамнезе – гипертония, диагностированная более 25 лет назад, и два небольших инсульта, произошедшие 3 года и 7 месяцев назад. Дочь передает вам три пустые бутылочки из-под лекарств из дома матери: метопролол, гидрохлоротиазид и аспирин. Рост пациентки 165 см (5 футов 5 дюймов), вес 59 кг (130 фунтов); ИМТ 22 кг/м2. Жизненные показатели: температура 36,4°C (97,6°F), пульс 76 ударов в минуту, частота дыхания 16 в минуту, артериальное давление 196/112 мм рт. ст. Пульсоксиметрия на воздухе показывает сатурацию кислорода 93%. Мышечная сила левой руки составляет 1/5. Сила правой конечности — 4/5. Пациентка ориентируется только в себе; она не знает дня недели или сегодняшней даты. Она помнит 0 из 3 слов через 5 минут, не может назвать 2 предмета, правильно нарисовать переплетающиеся пятиугольники или считать в обратном порядке по семеркам. Общий анализ крови, показатели функции почек, печени и мочи находятся в пределах нормы. ЭКГ не выявляет отклонений. Какая из следующих причин является наиболее вероятной основной причиной симптомов пациентки?",профессиональная_медицина, ['Боковой амиотрофический склероз' 'Кортикальная базально-ганглиозная дегенерация' 'Нейросифилис' 'Сосудистая деменция'],3,Sheet1,-2.177603006362915,-0.0020144338634254535,-8.038461685180664,-6.502003192901611,-5.487713813781738,-4.722405910491943,-4.089463233947754,-3.5492286682128906,-3.0898938179016113,-2.7175190448760986,-2.418940305709839,-2.1775498390197754,-2.4433093070983887,-1.6484875679016113,-1.188034176826477,-0.8829007148742676,-0.6848412156105042,-0.537956953048706,-0.4172321856021881,-0.3120495676994324,-0.21321362257003784,-0.1036711111664772
" В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я знаю, с чем Карла сталкивается дома со своим отцом, поэтому я закрою глаза на её плохое поведение. Сценарий 2 | Я решил разжечь огонь в печи.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",3,Sheet1,-2.3849844932556152,-0.0069940894230369945,-8.403409004211426,-6.96875,-5.945075988769531,-5.1633524894714355,-4.4850850105285645,-3.88671875,-3.3797433376312256,-2.9766900539398193,-2.6501009464263916,-2.385467767715454,-2.6754262447357178,-1.6579811573028564,-1.1218945980072021,-0.8209797143936157,-0.6191595196723938,-0.4691504240036011,-0.34685802459716797,-0.24599456787109375,-0.15107187628746033,-0.052228894084692
"На какой стадии развития расовой/культурной идентичности, согласно Аткинсону, Мортену и Сью, человек, активно отвергающий доминирующую культуру и придерживающийся жестких позитивных убеждений в отношении культуры меньшинства?", профессиональная_психология, ['Конформизм' 'Диссонанс' 'Сопротивление и погружение' 'Интроспекция'],2,Sheet1,-3.038203239440918,-0.013039498881720677,-8.0,-7.269886493682861,-6.571691036224365,-6.0163350105285645,-5.4542412757873535,-4.874540328979492,-4.381309986114502,-3.842024803161621,-3.394382953643799,-3.0375008583068848,-1.4484374523162842,-1.1228693723678589,-0.9296875,-0.7307628393173218,-0.561492919921875,-0.4358951449394226,-0.3470083475112915,-0.2430148720741272,-0.14970368146896362,-0.03622061759233475
" Что следует учитывать при использовании визуальных методов в исследовательском проекте, помимо соблюдения правовых норм?", философия, ['Что представляет собой общественное пространство' 'Защита людей от потенциального вреда' 'Любой риск нарушения неприкосновенности частной жизни' 'Все вышеперечисленное'],3,Sheet1,-3.7987563610076904,-0.026018879184984182,-8.125,-7.739583492279053,-7.4375,-7.182291507720947,-6.298828125,-5.5859375,-5.2897725105285645,-4.778244972229004,-4.280208110809326,-3.797104835510254,-0.89453125,-0.7760416865348816,-0.662109375,-0.5851237177848816,-0.4398193359375,-0.29130858182907104,-0.23073507845401764,-0.13303786516189575,-0.05162760242819786,0.06611902266740799
 Как называются три последовательных страйка в боулинге?, разнообразный, ['яхзи' 'маллиган' 'индейка' 'туз'],2,Sheet1,-3.634084939956665,-0.040832415055692864,-11.4375,-9.71875,-8.296875,-7.818749904632568,-6.714285850524902,-6.091796875,-5.491753578186035,-4.579190254211426,-4.227213382720947,-3.6322414875030518,-2.078125,-1.92578125,-1.03741455078125,-0.814697265625,-0.4820382297039032,-0.369293212890625,-0.2809516191482544,-0.14588512480258942,-0.09173583984375,0.012050083838403225
"В каком из этих двух сценариев главный герой (использующий местоимения «я/мне/мой») совершает явно аморальный поступок, согласно общепринятым моральным нормам США по состоянию на 2020 год? Сценарий 1 | Я срубил деревья, предназначенные для заготовки древесины. Сценарий 2 | Во время посещения Лувра я прикоснулся ко многим картинам.", моральные_сценарии," ['Неправильно, неправильно' 'Неправильно, не неправильно' 'Не неправильно, неправильно' 'Не неправильно, не неправильно']",2,Sheet1,-2.4011850357055664,-0.007210765872989689,-8.350000381469727,-7.067187309265137,-6.118750095367432,-5.315625190734863,-4.612187385559082,-3.9774088859558105,-3.4472098350524902,-3.0287232398986816,-2.6942715644836426,-2.4011313915252686,-2.553906202316284,-1.641992211341858,-1.1263611316680908,-0.8302291631698608,-0.6389782428741455,-0.49141743779182434,-0.37305647134780884,-0.2762290835380554,-0.18512031435966492,-0.0826953873038292
 Какой витамин является основным жирорастворимым антиоксидантом в клеточных мембранах?, питание, ['Витамин А' 'Витамин D' 'Витамин E' 'Витамин K'],2,Sheet1,-1.2668744325637817,-0.010827986603109246,-7.4375,-5.5078125,-3.9520089626312256,-3.2265625,-2.5139973163604736,-2.1694858074188232,-1.8996429443359375,-1.6001113653182983,-1.4478294849395752,-1.2668989896774292,-1.19140625,-0.6473388671875,-0.3684866726398468,-0.2801445722579956,-0.2000579833984375,-0.1608232706785202,-0.12335586547851562,-0.045387670397758484,0.006740025244653225,0.09818267822265625
" Когда в результате термоядерной реакции пара изотопов водорода превращается в альфа-частицу и нейтрон, большая часть высвобождаемой энергии преобразуется в альфа-частицу и нейтрон.",концептуальная_физика, ['Гамма-излучение'. 'Кинетическая энергия альфа-частицы'. 'Кинетическая энергия нейтрона'. 'Все эти величины примерно одинаковы'.],2,Sheet1,-1.7324875593185425,-0.009733076175946868,-8.449999809265137,-6.784375190734863,-5.535937309265137,-4.2098212242126465,-3.479191780090332,-2.944020986557007,-2.476357936859131,-2.184544086456299,-1.9530411958694458,-1.7320902347564697,-1.5187499523162842,-0.9139038324356079,-0.5980550050735474,-0.4054303765296936,-0.30209115147590637,-0.22240029275417328,-0.1409912109375,-0.078819639980793,-0.02044288069009781,0.08350761234760284
"Какой из перечисленных факторов НЕ является важным экологическим фактором, влияющим на сельское хозяйство страны?", география для старшей школы, ['Количество дней без заморозков в году' 'Наличие достаточного количества осадков' 'Надежность достаточного количества осадков' 'Объем произведенных в стране удобрений'],3,Sheet1,-1.751731276512146,-0.011998159428165383,-9.5625,-7.1875,-5.3095703125,-4.425000190734863,-3.524188756942749,-2.9273681640625,-2.6256511211395264,-2.254772424697876,-1.9732133150100708,-1.7540184259414673,-4.53125,-1.9477050304412842,-1.2158203125,-0.96722412109375,-0.728318452835083,-0.5506210327148438,-0.4541761577129364,-0.3321881890296936,-0.2248280793428421,-0.11116084456443787
" Хейр утверждает, что как только два человека придут к согласию относительно значения слова «должен»:", философия," ['Они будут разделять одни и те же моральные взгляды.' 'Они будут расходиться во мнениях по моральным вопросам только в том случае, если будут расходиться во мнениях относительно фактов дела.' 'Они будут расходиться во мнениях по моральным вопросам только в том случае, если у них будут разные склонности.' 'Ничего из вышеперечисленного.']",3,Sheet1,-4.030119895935059,-0.030531211332841354,-9.984375,-8.375,-7.760416507720947,-7.32421875,-6.712500095367432,-6.145833492279053,-5.6495537757873535,-5.21484375,-4.694769859313965,-4.030808448791504,-1.80078125,-1.31640625,-0.9973958134651184,-0.826171875,-0.696093738079071,-0.583740234375,-0.4697265625,-0.3681640625,-0.2626953125,-0.0562686026096344
"Этот вопрос относится к следующей информации. Оба автора ниже говорили о Французской революции. Это было лучшее время, это было худшее время, это был век мудрости, это был век глупости, это была эпоха веры, это была эпоха неверия, это было время Света, это было время Тьмы, это была весна надежды, это была зима отчаяния, у нас было всё перед нами, у нас не было ничего перед нами, мы все шли прямо в рай, мы все шли прямо в обратную сторону — короче говоря, этот период был настолько похож на нынешний, что некоторые из его самых шумных авторитетов настаивали на том, чтобы его воспринимали, к добру или к злу, только в превосходной степени сравнения. На английском троне были король с большой челюстью и королева с простым лицом; на французском троне были король с большой челюстью и королева с прекрасным лицом. В обеих странах было яснее, чем кристалл… что в целом всё устоялось навсегда. — «Повесть о двух городах» Чарльза Диккенса. Блаженство было в тот рассвет быть живым. Но быть молодым было сродни раю. — «Прелюдия» Уильяма Вордсворта. Большинство революций порождают сильную лидерскую фигуру; Французская революция позволила кому из следующих прийти к власти?",история мира в старшей школе, ['Король Людовик XVI' 'Робеспьер' 'Жан Лафитт' 'Лафайет'],1,Sheet1,-2.7355358600616455,-0.003307782176616258,-9.61088752746582,-8.14236068725586,-7.052194118499756,-6.053199291229248,-5.1574859619140625,-4.449094772338867,-3.8746023178100586,-3.422029972076416,-3.043006658554077,-2.7354471683502197,-2.8432459831237793,-1.9400421380996704,-1.4179480075836182,-1.0509164333343506,-0.8086459040641785,-0.6331971287727356,-0.48917579650878906,-0.3738081157207489,-0.2650831937789917,-0.14639301598072052
 Какого персонажа Вуди заменил в телешоу «Cheers»?, разнообразный, ['Тренер' 'Диана' 'Норм' 'Фрейзер'],0,Sheet1,-4.520227909088135,-0.05195664263319695,-14.3125,-11.5,-10.5546875,-9.161458015441895,-8.683035850524902,-7.167534828186035,-6.587500095367432,-5.644205570220947,-5.220102310180664,-4.524356365203857,-4.03125,-2.9192707538604736,-2.443359375,-1.8346353769302368,-1.6473214626312256,-1.3268771171569824,-1.1890869140625,-0.95526123046875,-0.855787992477417,-0.6414225101470947
" Студент толкает шайбу по столу, перемещая её из положения x = 0 в положение x = 0,2 м. После того, как он отпускает шайбу, она продолжает движение по столу и останавливается в положении x = 1,2 м. Когда шайба находится в положении x = 1,0 м, какое из следующих утверждений о результирующей силе, действующей на шайбу, является верным?", физика в старшей школе,"['Результирующая сила направлена в отрицательном направлении, потому что шайба движется в положительном направлении, но замедляется.' 'Результирующая сила направлена вниз, потому что шайба находится близко к Земле, где ускорение свободного падения составляет 10 м/с² вниз.' 'Результирующая сила направлена в положительном направлении, потому что толчок ученика заставил шайбу ускориться в положительном направлении.' 'Результирующая сила равна нулю, потому что толчок ученика в положительном направлении должен равняться силе трения в отрицательном направлении.']",0,Sheet1,-1.4451024532318115,-0.005142713356696838,-6.471875190734863,-4.934374809265137,-4.031510353088379,-3.3636717796325684,-2.790134906768799,-2.3869588375091553,-2.0680224895477295,-1.816697120666504,-1.6181178092956543,-1.4438034296035767,-1.234375,-0.7509765625,-0.5050089359283447,-0.36169737577438354,-0.25583305954933167,-0.18040190637111664,-0.11009882390499115,-0.04459183290600777,0.01993233896791935,0.09973742812871933
 Каким образом ограничительная фискальная политика в Соединенных Штатах может повлиять на внутренние процентные ставки и международную стоимость доллара?, макроэкономика для старшей школы,"['Процентные ставки растут, а доллар обесценивается.' 'Процентные ставки снижаются, а доллар укрепляется.' 'Процентные ставки растут, а доллар укрепляется.' 'Процентные ставки снижаются, а доллар обесценивается.']",3,Sheet1,-1.9033000469207764,-0.010938506016786071,-7.59375,-6.0066962242126465,-5.104687690734863,-4.2176337242126465,-3.748161792755127,-3.1597378253936768,-2.7701618671417236,-2.3777072429656982,-2.148371934890747,-1.90292489528656,-0.7864583134651184,-0.3686959445476532,-0.2502990663051605,-0.1592189222574234,-0.1081148013472557,-0.0526442751288414,-0.0069605507887899876,0.0603703074157238,0.11085362732410431,0.1872471421957016
" Наименьшая критическая частота обусловлена нулем и может присутствовать в начале координат или вблизи него, в зависимости от типа сети.", электротехника, ['LC-цепь.' «RC-цепь». «Цепь RLC». «Цепь RL».],3,Sheet1,-2.9831604957580566,-0.019001022265974884,-8.489583015441895,-7.786458492279053,-7.121527671813965,-6.12620210647583,-5.4765625,-4.893914699554443,-4.19938850402832,-3.779747486114502,-3.3926076889038086,-2.9820713996887207,-2.3229167461395264,-1.5436197519302368,-1.1710069179534912,-0.817551851272583,-0.6461944580078125,-0.5185675621032715,-0.3773883283138275,-0.2735220193862915,-0.18030205368995667,-0.0581868477165699
" Считалось, что капиталистический класс середины XX века присоединился к высшему классу, потому что они:",социология," [«участвовали в тех же развлекательных мероприятиях и событиях, что и представители «светского календаря»», «подражали образу жизни и культурным ценностям традиционной аристократии», «владели компаниями и финансовыми активами, которые приносили богатство через корпорации», «имели прямую личную собственность на землю и предприятия в качестве материальных активов»]",2,Sheet1,-2.6696794033050537,-0.020535995410038876,-10.1875,-8.456250190734863,-7.20703125,-6.058238506317139,-5.135044574737549,-4.420036792755127,-3.8428711891174316,-3.3595023155212402,-2.976229190826416,-2.6687285900115967,-1.9609375,-1.2273437976837158,-0.831146240234375,-0.583740234375,-0.4237758219242096,-0.3043572008609772,-0.21104736626148224,-0.13706903159618378,-0.0660400390625,0.0187819916754961
 Сколько диагоналей в правильном восьмиугольнике?, математика для старшей школы, ['8' '16' '17' '20'],3,Sheet1,-2.495539903640747,-0.031589112704313256,-11.375,-8.03125,-6.90625,-5.93359375,-4.84765625,-4.107747554779053,-3.5545480251312256,-3.1226806640625,-2.7762348651885986,-2.498889207839966,-1.546875,-1.23828125,-1.0143228769302368,-0.76983642578125,-0.6055663824081421,-0.4939778745174408,-0.3829520046710968,-0.2818603515625,-0.1958550363779068,-0.12509766221046448
 Какой из следующих инструментов является предпочтительным для чистки полости рта?, клинические_знания,"['Маленькая мягкая зубная щетка.' 'Палец в перчатке, обернутый марлей.' 'Пинцет, обернутый марлей.' 'Пенопластовая палочка.']",0,Sheet1,-2.1960160732269287,-0.018610305705312954,-8.4375,-7.15625,-6.46875,-4.946614742279053,-4.387276649475098,-3.59765625,-3.2818360328674316,-2.7429606914520264,-2.532846212387085,-2.195815086364746,-1.2578125,-0.96875,-0.71209716796875,-0.4460856020450592,-0.3675711452960968,-0.2396647185087204,-0.1571044921875,-0.01796468161046505,0.040508564561605453,0.19031575322151184
" Какая из следующих пар ученых стала пионером экологической дисциплины, известной как островная биогеография?", биология для старшей школы, ['Роберт Макартур и Э. О. Уилсон' 'Джеймс Уотсон и Фрэнсис Крик' 'Маттиас Шлейден и Теодор Шванн' 'Альфред Херши и Марта Чейз'],0,Sheet1,-2.878904342651367,-0.020563602447509766,-10.5625,-8.6328125,-7.46875,-6.652777671813965,-5.541341304779053,-4.8299384117126465,-4.2681884765625,-3.6291632652282715,-3.288039445877075,-2.8779563903808594,-2.0390625,-1.48828125,-1.0678013563156128,-0.8529188632965088,-0.6195475459098816,-0.5021623969078064,-0.39971923828125,-0.27019941806793213,-0.2006603479385376,-0.0539957694709301
 Когда располагаемый доход увеличивается на $X, макроэкономика для старшей школы,['потребление увеличивается более чем на $X.' 'сбережения увеличиваются менее чем на $X.' 'сбережения увеличиваются ровно на $X.' 'сбережения остаются неизменными.'],1,Sheet1,-4.77834939956665,-0.058991967895884574,-11.3125,-11.3125,-8.875,-8.875,-8.03125,-6.81640625,-6.81640625,-5.940625190734863,-5.286458492279053,-4.779017925262451,-1.71875,-1.71875,-1.55078125,-1.55078125,-1.2291666269302368,-1.0244140625,-1.0244140625,-0.8687499761581421,-0.71435546875,-0.4873046875
" Какое из следующих утверждений лучше всего объясняет, почему ферменты эффективно способствуют протеканию химических реакций?", колледж_биология,"['Они повышают температуру реакционной смеси, тем самым ускоряя превращение реагентов в продукты.' 'Они изменяют константу равновесия реакции (K_eq), так что больше реагентов может быть превращено в продукты.' 'Они увеличивают максимальную скорость химической реакции (V_max).' 'Они снижают энергию активации, тем самым ускоряя превращение реагентов в продукты.']",3,Sheet1,-1.844089388847351,-0.011525558680295945,-7.203125,-6.1796875,-5.2890625,-4.16493034362793,-3.6036932468414307,-3.194711446762085,-2.63580322265625,-2.353271484375,-2.12054443359375,-1.8443676233291626,-1.453125,-1.208984375,-0.7947590947151184,-0.4890950620174408,-0.3507190942764282,-0.2441781908273697,-0.130157470703125,-0.0473361536860466,0.03220214694738388,0.165399968624115
" В организации существует три основных типа ситуаций совершения покупок, которые Робинсон, Фарис и Винд (1967) называют _____________.", маркетинг, ['Повторные покупки'. 'Этапы покупки'. 'Классы покупки'. 'Тендеры'.],2,Sheet1,-4.045226573944092,-0.024970534407062296,-13.104166984558105,-10.786458015441895,-9.35763931274414,-8.08203125,-6.994791507720947,-6.198784828186035,-5.585565567016602,-5.068196773529053,-4.5938944816589355,-4.045450687408447,-4.03125,-2.5481770038604736,-1.9105902910232544,-1.4823812246322632,-1.1766276359558105,-0.9224717617034912,-0.7280040979385376,-0.5616455078125,-0.41474971175193787,-0.25022050738334656
" Маркиз утверждает, что аборт морально неправилен, потому что", моральные_споры," ['доказательство того, что плод является личностью с полными моральными правами, включая право на жизнь'. 'апеллирование к тому факту, что плод является биологически человеком, и утверждение, что убийство биологически человеческих существ является заведомо морально неправильным'. 'доказательство того, что плод обладает сознанием и что причинение вреда и убийство разумных существ является морально неправильным'. 'ничего из вышеперечисленного']",3,Sheet1,-3.5868611335754395,-0.03985401259528266,-10.4375,-9.875,-8.9296875,-8.112500190734863,-6.609375,-6.041015625,-5.479166507720947,-4.550426006317139,-4.181966304779053,-3.587009906768799,-1.8515625,-1.828125,-1.421875,-1.267187476158142,-0.8703961968421936,-0.7227783203125,-0.6077473759651184,-0.42356178164482117,-0.342041015625,-0.17041015625
