question,тақырып,таңдаулар,жауап,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
 Антидене өндіретін жасушалар қалай ынталандырылады?, вирусология, ['Вирустың қысқа пептидімен әрекеттесу' 'Т көмекші жасушасымен әрекеттесу.' 'Плазма жасушасымен әрекеттесу' 'Вирус жұқтырған жасушамен әрекеттесу'],1,Sheet1,-2.774125099182129,-0.03263676587273093,-8.9375,-7.5625,-6.703125,-5.684027671813965,-5.181818008422852,-4.743990421295166,-3.961669921875,-3.540337562561035,-3.1882386207580566,-2.7730579376220703,-2.02734375,-1.802734375,-1.56640625,-1.2612847089767456,-1.0731533765792847,-0.91162109375,-0.723297119140625,-0.6205783486366272,-0.513500988483429,-0.36398181319236755
" Анорексия жүйкесі – өмірге қауіп төндіретін ауру, ол тұрақты физиологиялық өзгерістерге (мысалы, сынғыш сүйектерге) және тіпті өлімге әкелуі мүмкін. Төмендегі адамдардың қайсысында бұл ауру дамуы мүмкін?", орта мектеп психологиясы,"[«Мария, 16 жастағы ақ нәсілді қыз, «А» курс студенті және талантты музыкант, бірақ өмірі бақылаудан шығып кеткенін сезінеді», «Летисия, 15 жастағы афроамерикалық қыз, «А» курс студенті және ерекше спортшы, сонымен қатар құмар оқырман», «Роза, заңгер мамандығын жақында алған 26 жастағы латын американдық қыз, оқудан қарызбен күресіп, жұмыс табуда қиындықтарға тап болуда», «Вирджиния, 14 жастағы ақ нәсілді қыз, «С» курс студенті, жыныстық қатынасқа түсіп, есірткі қолданып тәжірибе жасайды»]",0,Sheet1,-1.5882093906402588,-0.006645227575900664,-7.62890625,-5.806985378265381,-4.584434986114502,-3.7735490798950195,-3.133877754211426,-2.6442363262176514,-2.2744061946868896,-1.9906142950057983,-1.7674484252929688,-1.5887176990509033,-2.318359375,-1.470588207244873,-0.981705904006958,-0.7148141264915466,-0.548804521560669,-0.42097097635269165,-0.3173345625400543,-0.22734564542770386,-0.1382194459438324,-0.042605966329574585
 Пэт баскетбол добын 30 секундта 25 рет секіреді. Осы жылдамдықпен Пэт допты 150 секундта шамамен неше рет секіреді?, бастауыш_математика, ['120' '125' '144' '145'],1,Sheet1,-2.5949370861053467,-0.01965861428867687,-9.875,-8.215624809265137,-6.6114583015441895,-5.591406345367432,-4.860000133514404,-4.245442867279053,-3.6912388801574707,-3.241894483566284,-2.8827202320098877,-2.5946037769317627,-2.159374952316284,-1.5945312976837158,-1.2155598402023315,-0.9113189578056335,-0.7135180830955505,-0.574139416217804,-0.4528895914554596,-0.3415420651435852,-0.23714327812194824,-0.1188977062702179
 Қытай өркениетінің бастауын келесідей анықтауға болады:, тарихқа дейінгі кезең,['Хуанхо өзенінің маңындағы Ань-янның орны'. 'Қытайдың көптеген аймақтарындағы рубасылар мен мемлекеттер'. 'Цинь әулетінің басталуы'. 'Үнді алқабынан туындаған сыртқы әсерлер'].,1,Sheet1,-1.3877581357955933,-0.014763384423357374,-5.234375,-4.084374904632568,-3.6517856121063232,-3.08984375,-2.625601053237915,-2.348437547683716,-1.98828125,-1.796606421470642,-1.5662788152694702,-1.386452317237854,-0.8505859375,-0.466796875,-0.3264334499835968,-0.19949951767921448,-0.10883976519107819,-0.05604654923081398,0.0148179791867733,0.06138305738568306,0.14950428903102875,0.24628624320030212
 Гольф алаңының басқа атауы қайсысы?, әртүрлі, ['Ұсыныс' 'Сілтемелер' 'Қадамдар' 'Жиынтық'],1,Sheet1,-2.9962100982666016,-0.04342333475748698,-8.5,-7.34375,-6.59375,-6.223958492279053,-5.392578125,-4.778124809265137,-4.4992899894714355,-3.87890625,-3.3876302242279053,-2.9961798191070557,-1.21875,-0.95703125,-0.689257800579071,-0.548828125,-0.35546875,-0.22148437798023224,-0.1700994372367859,-0.07977764308452606,-0.005078124813735485,0.06858915090560913
" 2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен оқты оқтың көзіне аттым. 2-сценарий | Ерлер жуынатын бөлмесіндегі сөреде әпкемнің атын көргенде, оның телефон нөмірін қостым.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",2,Sheet1,-2.0607454776763916,-0.006188424857887062,-7.419921875,-5.9404296875,-5.085611820220947,-4.4136962890625,-3.819154977798462,-3.350475311279297,-2.936065435409546,-2.5859923362731934,-2.302562713623047,-2.060983657836914,-2.421875,-1.64697265625,-1.1636772155761719,-0.8634443283081055,-0.6620151996612549,-0.5240837335586548,-0.402258962392807,-0.293984591960907,-0.1883498579263687,-0.0783793106675148
 Сіз пациенттеріңіздің бірінің төменгі оң жақ бүйірлік күрек тісінің ерін альвеолярлы шырышты қабығында зақымдануды байқадыңыз және ауыз қуысының патологиялық есебіне жіберу үшін биопсия жасауды шештіңіз. Ауырсынудысыз биопсия жасау үшін қай жүйкеге жергілікті анестезия қажет?, анатомия, ['Кесу жүйкесі' 'Ми жүйкесі' 'Ауыз жүйкесі' 'Тіл жүйкесі'],1,Sheet1,-2.0145018100738525,-0.007043712622635848,-7.909090995788574,-6.353693008422852,-5.323070049285889,-4.473437309265137,-3.7760417461395264,-3.2950942516326904,-2.888152599334717,-2.520470142364502,-2.251002788543701,-2.0145325660705566,-3.1541192531585693,-1.9406960010528564,-1.3255184888839722,-0.9912475347518921,-0.7584667801856995,-0.6076112389564514,-0.48174431920051575,-0.35788533091545105,-0.25207939743995667,-0.14001840353012085
 Туылған кезде мидың ең аз дамыған бөлігі -, кәсіби_психология, ['көру жүйесі' 'қыртыс' 'ми бағанасы' 'мишық']],1,Sheet1,-2.7326571941375732,-0.03595601571233649,-9.125,-7.083333492279053,-6.324999809265137,-5.6964287757873535,-5.121527671813965,-4.519886493682861,-3.912259578704834,-3.435546875,-3.046760082244873,-2.7331929206848145,-1.0703125,-0.80859375,-0.6380859613418579,-0.3920200765132904,-0.2443576455116272,-0.13405539095401764,-0.05228365212678909,0.011197916232049465,0.06594669073820114,0.12993420660495758
Компания үш инвестициялық схеманы таңдай алады. I нұсқа инвестициядан 25 000 АҚШ доллары көлемінде кірістілік береді. II нұсқа 50 000 АҚШ долларын қайтарудың 50% мүмкіндігін және 10 000 АҚШ долларын қайтарудың 50% мүмкіндігін береді. III нұсқа 100 000 АҚШ долларын қайтарудың 5% мүмкіндігін және ештеңе қайтармау 95% мүмкіндігін береді. Компания қай нұсқаны таңдауы керек?, орта мектеп статистикасы," ['Күтілетін кірісті барынша арттырғысы келсе, II нұсқа' 'Мерзімі өткен несиені төлеу үшін кемінде 20 000 АҚШ доллары қажет болса, I нұсқа' 'Мерзімі өткен несиені төлеу үшін кемінде 80 000 АҚШ доллары қажет болса, III нұсқа' 'Жоғарыдағы жауаптардың барлығы дұрыс.']",3,Sheet1,-0.9166446924209595,-0.003608837371736061,-5.69618034362793,-3.855996608734131,-2.9100141525268555,-2.250831365585327,-1.8324823379516602,-1.5253565311431885,-1.3141405582427979,-1.1456962823867798,-1.0214641094207764,-0.9165570139884949,-1.6671006679534912,-0.8699398636817932,-0.5793373584747314,-0.4221805930137634,-0.3263593018054962,-0.2513914406299591,-0.18978740274906158,-0.12758760154247284,-0.06663072109222412,0.009068009443581104
 Байер шынайы моральдық ережелерді былай деп тұжырымдайды:, философия, ['адамдардың игілігі үшін болуы керек.' 'барлық саналы тіршілік иелерінің мүдделерін ескеру.' 'барлық тіршілік иелерінің мүдделерін ескеру керек.' 'негізінен өзімшілдікті ілгерілетуге бағытталған.'],0,Sheet1,-2.541588068008423,-0.027929539208883768,-10.875,-8.3125,-6.833333492279053,-6.068359375,-4.939275741577148,-4.265024185180664,-3.7134439945220947,-3.284553050994873,-2.9404408931732178,-2.539825439453125,-2.0703125,-1.580078125,-1.33203125,-0.9898681640625,-0.6908735632896423,-0.551832914352417,-0.4430989623069763,-0.3529411852359772,-0.27734375,-0.13583096861839294
"Штат тұрғыны үлкен тың орман алқабының иесі болған. Тұрғын жер телімін «штат халқына өтеусіз берді; дегенмен, егер аталған жер телімінің кез келген бөлігі коммерциялық мақсатта пайдаланылса немесе игерілсе немесе табиғи күйінен басқаша өзгертілсе (рекреациялық, ғылыми немесе білім беру мақсаттарынан басқа), онда грант беруші немесе оның мұрагерлері грант берушінің бұрынғы мүлкіне қайта кіре алады. «Штат заңы бойынша, жылжымайтын мүлікті штаттың «халқына» беру заңды тұлға ретінде қарастырылатын штатқа меншік құқығын береді деп саналады және мұндай мүлікке қамқорлық қоршаған ортаны қорғау жөніндегі директор деп аталатын тағайындалған лауазымды тұлғада болады. Директор ағаш кесу компаниясына жер телімінің шалғай бөлігінде ағаш кесу құқығын, сондай-ақ жол сервитуттарын берді. Ағаш кесу компаниясы тазартуы тиіс учаске мемлекеттік демалыс аймағын дамыту үшін пайдаланылатын болады. Артықшылық берілгеннен кейін, ағаш кесу компаниясы ағашты тазартуға кірісті, кейін оны 10 000 долларға сатты. Тұрғын ағаш кесетін компанияның ағашты кесіп, сатып жатқанын білгенде, директорға жерді одан әрі пайдалануды тоқтату туралы хабарлады. Тұрғынның жер телімін қайтарып алу үшін мемлекетке қарсы қозғаған қуғын-сүргінге қарсы талабы бойынша қандай нәтиже күтілуде?",кәсіби_құқық," [«Тұрғын сәттілікке жетеді, себебі ағаш кесу компаниясының ағашты сатуы тұрғынға қайта кіруге және мемлекетке берілетін грантты тоқтатуға құқық береді». «Тұрғын сәттілікке жетеді, себебі ағаш кесу компаниясының ағашты сатуы мемлекеттің алым пайызын автоматты түрде тоқтатуды білдіреді». «Тұрғын сәттілікке жете алмайды, себебі директор аумақты рекреациялық мақсаттарда дамыту үшін ағашты тазартуды мақұлдады». «Тұрғын сәттілікке жете алмайды, себебі тұрғынның тоқтату құқығын сақтау мәңгілікке қарсы ережені бұзу болып табылады».]",2,Sheet1,-1.5600520372390747,-0.0017788506695998571,-6.796568393707275,-5.302696228027344,-4.350643157958984,-3.61328125,-3.034489870071411,-2.5797431468963623,-2.227830410003662,-1.953021764755249,-1.736510992050171,-1.559801459312439,-2.149662971496582,-1.4016735553741455,-0.947577953338623,-0.6995200514793396,-0.5394662618637085,-0.41818398237228394,-0.3139537274837494,-0.22248736023902893,-0.1379898488521576,-0.042551059275865555
"Егер купон төлемейтін бес жылдық облигацияның (номиналды құны 100 доллар) кірістілігі 4% болса, оның бағасы қандай?", кәсіби_бухгалтерлік_есеп, ['100$' '85$' '82$' '75$'],2,Sheet1,-1.7892199754714966,-0.011469358817124978,-8.8046875,-6.47743034362793,-5.065848350524902,-4.26280403137207,-3.48980975151062,-2.95458984375,-2.608917236328125,-2.268000364303589,-2.0005688667297363,-1.7879080772399902,-2.48046875,-1.5499131679534912,-0.9853581190109253,-0.7449324131011963,-0.5400218367576599,-0.38799503445625305,-0.2885923385620117,-0.1813395768404007,-0.0809754878282547,0.021472038701176643
Финеас Гейдждің ми жарақаты бойынша жүргізілген зерттеу келесі себептердің қайсысы үшін маңызды болды?, орта мектеп психологиясы, [«Гейдждің апаты мидағы нейротрансмиттерлерді өзгертетін дәрілермен емделген алғашқы апаттардың бірі болды». «Бұл мидың белгілі бір аймағының физикалық және эмоционалдық өзгерістер жиынтығымен байланысты екендігі туралы алғашқы жақсы құжатталған мысалдардың бірі болды». «Бұл апат психиатрларға миы зақымдалған науқасты психотерапиялық әдістермен емдеудің алғашқы мүмкіндіктерінің бірін берді». «КТ сканерлеу Финеас Гейдж ісінде мидың зақымдану дәрежесін құжаттау үшін алғаш рет қолданылды».,1,Sheet1,-2.2954702377319336,-0.01675525720972214,-9.34375,-7.28819465637207,-6.415865421295166,-5.42881965637207,-4.50959587097168,-3.8800275325775146,-3.2930755615234375,-2.9324679374694824,-2.5757899284362793,-2.2958128452301025,-2.5625,-1.8116319179534912,-1.4263821840286255,-1.0730013847351074,-0.8304735422134399,-0.6885511875152588,-0.5471210479736328,-0.4478098452091217,-0.34008342027664185,-0.21943067014217377
"Бұл сұрақ келесі ақпаратқа қатысты. «Кеше, 1941 жылдың 7 желтоқсанында — бұл күннің аты жаман болып қала береді — Америка Құрама Штаттарына Жапония империясының әскери-теңіз және әуе күштері кенеттен және әдейі шабуыл жасады. Америка Құрама Штаттары бұл ұлтпен тату болды және Жапонияның өтініші бойынша Тынық мұхитында бейбітшілікті сақтау мақсатында үкіметімен және императорымен әлі де сөйлесіп отырды. Шынында да, жапон әуе эскадрильялары бомбалауды бастағаннан кейін бір сағаттан кейін... Жапонияның Америка Құрама Штаттарындағы елшісі және оның әріптесі Мемлекеттік хатшыға жақында жіберілген американдық хабарламаға ресми жауап берді. Бұл жауапта қолданыстағы дипломатиялық келіссөздерді жалғастыру пайдасыз болып көрінгенімен, онда соғыс немесе қарулы шабуыл қаупі немесе нышаны болған жоқ... Кешегі шабуыл... американдық әскери-теңіз және әскери күштерге ауыр зиян келтірді. Американдықтардың өмірі өте көп қаза тапты. Сонымен қатар, американдық кемелер ашық теңізде торпедаланғаны туралы хабарланды... Армия мен Әскери-теңіз күштерінің бас қолбасшысы ретінде мен қорғаныс үшін барлық шараларды қабылдауды тапсырдым». Президент Франклин Д. Рузвельт, радиодағы сөзі, 1941 жылғы 8 желтоқсан Жоғарыдағы мәлімдемелер қай ірі оқиғадан кейін жасалған болуы мүмкін?",жоғары мектептің_АҚШ_тарихы, ['Пёрл-Харборды бомбалау' 'USS Maine кемесінің батып кетуі' 'USS Liberty кемесінің бомбалануы' 'Боксшы көтерілісі'],0,Sheet1,-1.524420976638794,-0.0016131438906230623,-6.388480186462402,-5.119485378265381,-4.238204479217529,-3.53737735748291,-2.9784927368164062,-2.5285260677337646,-2.1777679920196533,-1.9081755876541138,-1.6966986656188965,-1.5240404605865479,-1.926011085510254,-1.2501819133758545,-0.8413017988204956,-0.61952805519104,-0.47722288966178894,-0.370217502117157,-0.28003937005996704,-0.19528242945671082,-0.11363323032855988,-0.020229630172252655
"Меркурий бетіндегі күн радиациясы ағынының перигелий (0,304 AU) үшін афелий (0,456 AU) қатынасын есептеңіз.", астрономия, ['4:1' '1:2' '6:5' '9:4'],3,Sheet1,-2.127889394760132,-0.014675099274207806,-8.768750190734863,-6.921875,-5.903124809265137,-4.9609375,-4.163281440734863,-3.553450584411621,-3.0781807899475098,-2.7084593772888184,-2.4107584953308105,-2.1275975704193115,-3.081249952316284,-2.1048827171325684,-1.5008463859558105,-1.1296539306640625,-0.8828833103179932,-0.7021423578262329,-0.55657958984375,-0.4363235533237457,-0.3274264931678772,-0.19714714586734772
" 13 айлық бала жұмыртқа жегеннен кейін есекжем, еріннің ісінуі және тыныс алудың қиындауы салдарынан жедел жәрдем бөліміне жеткізілді. Төмендегі аурулардың қайсысына қарсы вакцинация жоғары сезімталдық реакциясының ықтимал қаупін тудырады?",кәсіби_медицина, ['Гепатит''Тұмау'''Көкжөтел'''Полиомиелит'],1,Sheet1,-1.764262080192566,-0.0068648329968582335,-7.581250190734863,-5.7879462242126465,-4.802419185638428,-3.9981398582458496,-3.420147180557251,-2.898313522338867,-2.523343801498413,-2.2005703449249268,-1.9691733121871948,-1.7633236646652222,-2.0492186546325684,-1.2299630641937256,-0.8224605321884155,-0.5826401710510254,-0.43909981846809387,-0.3217724859714508,-0.23081907629966736,-0.1378370076417923,-0.05901125818490982,0.03240152820944786
"71 жастағы әйелді қызы психикалық жағдайын бағалау үшін жедел жәрдем бөліміне алып келді. Қызы: «Мен бүгін анамды 6 айдан бері бірінші рет көрдім; оның есте сақтау қабілеті нашарлап, шоттары төленбей, үйі әдеттен тыс шашылып жатыр», - дейді. Науқас: «Мен мүлдем саумын», - дейді. 25 жылдан астам уақыт бұрын диагноз қойылған гипертония және 3 жыл 7 ай бұрын болған екі шағын инсульт үшін медициналық тарих маңызды. Қызы сізге анасының үйінен үш бос дәрі бөтелкесін береді: метопролол, гидрохлортиазид және аспирин. Науқастың бойы 165 см (5 фут 5 дюйм) және салмағы 59 кг (130 фунт); дене салмағының индексі (ДСИ) 22 кг/м2. Өмірлік маңызды белгілер - температура 36,4°C (97,6°F), пульс 76/мин, тыныс алу 16/мин және қан қысымы 196/112 мм сын. бағ.. Бөлме ауасындағы пульсоксиметрия 93% оттегімен қанығуды көрсетеді. Сол қолындағы бұлшықет күші 1/5. Оң қол-аяқтарының күші 4/5. Науқас тек өзіне бағытталған; ол апта күнін немесе бүгінгі күнді білмейді. Ол 5 минутта 3 сөздің 0-ін есіне түсіреді және 2 затты атай алмайды, өзара байланысқан бесбұрыштарды дұрыс сала алмайды немесе тізбекті жеті санымен кері санай алмайды. Жалпы қан анализі, бүйрек функциясын зерттеу, бауыр функциясын зерттеу және зәр анализі - барлығы анықтамалық диапазондарда. ЭКГ-да ауытқулар жоқ. Төмендегілердің қайсысы науқастың симптомдарының ең ықтимал негізгі себебі болып табылады?",кәсіби_медицина, ['Амиотрофиялық бүйірлік склероз' 'Кортикальды базальды ганглиондық дегенерация' 'Нейросифилис' 'Тамырлық деменция'],3,Sheet1,-1.6325350999832153,-0.0014841228181665593,-6.91850471496582,-5.4296875,-4.462826728820801,-3.7436044216156006,-3.1592984199523926,-2.6936211585998535,-2.3277337551116943,-2.0431954860687256,-1.8172560930252075,-1.6323298215866089,-2.4823834896087646,-1.5591107606887817,-1.061952829360962,-0.7842845320701599,-0.6050854325294495,-0.4707985818386078,-0.3616725504398346,-0.26838693022727966,-0.18161489069461823,-0.08558186143636703
" 2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-жағдай | Мен Карланың үйде әкесімен немен айналысып жатқанын білемін, сондықтан оның жаман мінез-құлқын елемеймін. 2-жағдай | Мен пешке от жағуды шештім.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",3,Sheet1,-1.8550645112991333,-0.00531537109254766,-7.055147171020508,-5.601102828979492,-4.767463207244873,-4.069393157958984,-3.4926416873931885,-3.0338478088378906,-2.647216796875,-2.3281819820404053,-2.0725338459014893,-1.8556408882141113,-2.116727828979492,-1.3970588445663452,-0.9661374688148499,-0.7150887846946716,-0.5460212230682373,-0.4254665970802307,-0.32000985741615295,-0.22425875067710876,-0.12863238155841827,-0.02850661240518093
"Аткинсон, Мортен және Сьюдің пікірінше, басым мәдениетті белсенді түрде қабылдамайтын және азшылық мәдениеті туралы қатаң, оң көзқарастарды ұстанатын адам нәсілдік/мәдени сәйкестік дамуының қай кезеңінде болуы мүмкін?", кәсіби_психология, ['Сәйкестік' 'Диссонанс' 'Қарсылық және ену' 'Өзін-өзі тану'],2,Sheet1,-2.0135111808776855,-0.00838962992032369,-8.802083015441895,-6.771381378173828,-5.636314868927002,-4.716488361358643,-3.9483234882354736,-3.3476898670196533,-2.911402463912964,-2.5362040996551514,-2.245044231414795,-2.013596296310425,-3.311631917953491,-2.0645558834075928,-1.4227495193481445,-1.079348087310791,-0.8393980860710144,-0.669830858707428,-0.5493031740188599,-0.4347427189350128,-0.3269418179988861,-0.2133798450231552
 Зерттеу жобасында көрнекі әдістерді қолданған кезде заңдық нұсқаулармен қатар нені ескеру қажет?, философия, ['Қоғамдық кеңістік дегеніміз не?' 'Жеке тұлғаларды ықтимал зияннан қорғау' 'Жеке өмірге қол сұғушылықтың кез келген қаупі' 'Жоғарыда аталғандардың барлығы.'],3,Sheet1,-1.9491078853607178,-0.014654946506471563,-8.15625,-6.48828125,-5.622395992279053,-4.506433963775635,-3.830357074737549,-3.310546875,-2.781689405441284,-2.462416648864746,-2.2060482501983643,-1.9498929977416992,-2.29296875,-1.69384765625,-1.2871907949447632,-0.8996366858482361,-0.7111641764640808,-0.5716748237609863,-0.4363240599632263,-0.35029512643814087,-0.25940263271331787,-0.13730639219284058
 Боулингте қатарынан үш соққыны қалай атайды?, әртүрлі, ['yahtzee' 'mulligan' 'түркия' 'ace'],2,Sheet1,-3.2680320739746094,-0.04189784710223858,-9.5,-7.7421875,-6.755208492279053,-6.11328125,-5.571875095367432,-5.14453125,-4.5887274742126465,-4.06500244140625,-3.6294217109680176,-3.2728514671325684,-1.453125,-1.34765625,-1.1614583730697632,-0.947265625,-0.729443371295929,-0.5596923828125,-0.4314662516117096,-0.328338623046875,-0.2317437082529068,-0.1243896484375
"2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен ағаш кесуге арналған ағаштарды кесіп тастадым. 2-сценарий | Луврға барған кезде мен көптеген картиналарға қол тигіздім.", моральдық_сценарийлер," ['Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес']",2,Sheet1,-1.7102715969085693,-0.00526237414433406,-6.79296875,-5.40087890625,-4.5029296875,-3.806640625,-3.272900342941284,-2.8262939453125,-2.4527499675750732,-2.1503312587738037,-1.912108063697815,-1.710208535194397,-2.501220703125,-1.495819091796875,-1.003604531288147,-0.7407729625701904,-0.5744054913520813,-0.45173946022987366,-0.3414463400840759,-0.24099576473236084,-0.14794784784317017,-0.04119636118412018
 Жасуша мембраналарындағы негізгі липидте еритін антиоксидант қай витамин болып табылады?, тамақтану, ['А дәрумені' 'D дәрумені' 'Е дәрумені' 'К дәрумені'],2,Sheet1,-1.9066472053527832,-0.01562825578158019,-9.239583015441895,-7.169642925262451,-5.823437690734863,-4.6964287757873535,-3.772027015686035,-3.2611374855041504,-2.7442626953125,-2.451619863510132,-2.1458969116210938,-1.9074639081954956,-5.7734375,-3.0594308376312256,-2.1317992210388184,-1.5080130100250244,-1.1549140214920044,-0.9744873046875,-0.7892724871635437,-0.6646685004234314,-0.5107231140136719,-0.3686896562576294
 Термоядролық реакция сутегі изотоптарының жұбын альфа бөлшегі мен нейтронға айналдырған кезде бөлінетін энергияның көп бөлігі түрінде болады,тұжырымдамалық_физика, ['гамма-сәулелену.' 'альфа бөлшегінің кинетикалық энергиясы.' 'нейтронның кинетикалық энергиясы.' 'Мұның бәрі шамамен бірдей.'],2,Sheet1,-1.583200454711914,-0.009312943851246553,-7.90625,-5.440340995788574,-4.3857421875,-3.6075994968414307,-3.0879628658294678,-2.5971827507019043,-2.2828304767608643,-1.9767261743545532,-1.776286244392395,-1.582934021949768,-2.637500047683716,-1.661576747894287,-1.1411056518554688,-0.8109630346298218,-0.6383780241012573,-0.4868866801261902,-0.38000810146331787,-0.2709711194038391,-0.18592305481433868,-0.08602406084537506
Төмендегілердің қайсысы елдің ауыл шаруашылығына әсер ететін маңызды экологиялық факторға жатпайды?, орта мектеп географиясы, ['Жылына аязсыз күндер саны' 'Жеткілікті жауын-шашынның болуы' 'Жеткілікті жауын-шашынның сенімділігі' 'Елде өндірілген тыңайтқыш мөлшері'],3,Sheet1,-1.0619927644729614,-0.00732408803084801,-4.75,-3.919921875,-3.1588542461395264,-2.605224609375,-2.0885417461395264,-1.7784472703933716,-1.5360780954360962,-1.3510640859603882,-1.205003023147583,-1.0615503787994385,-1.185546875,-0.6072540283203125,-0.396209716796875,-0.28473663330078125,-0.1913888156414032,-0.13225097954273224,-0.058177027851343155,0.009539979510009289,0.07248666882514954,0.1652337908744812
 Харе екі адам «қажет» терминінің мағынасы туралы келіскеннен кейін былай дейді:, философия, ['олар барлық моральдық пікірлерді бірдей бөліседі.' 'олар істің мән-жайы бойынша келіспеген жағдайда ғана моральдық тұрғыдан келіспейді.' 'олар тек әртүрлі бейімділіктері болған жағдайда ғана моральдық тұрғыдан келіспейді.' 'жоғарыда айтылғандардың ешқайсысы емес.'],3,Sheet1,-2.511899948120117,-0.022034210071229098,-8.895833015441895,-7.895833492279053,-7.072916507720947,-5.744591236114502,-4.92333984375,-4.2736430168151855,-3.58975887298584,-3.183030366897583,-2.8558812141418457,-2.5099496841430664,-2.0182292461395264,-1.5462239980697632,-1.2593315839767456,-0.876356840133667,-0.6937294006347656,-0.5590595602989197,-0.41512662172317505,-0.3144930303096771,-0.21595712006092072,-0.07732784748077393
"Бұл сұрақ келесі ақпаратқа қатысты. Төмендегі екі автор да Француз революциясы туралы айтып отыр. Бұл ең жақсы уақыт болды, ең нашар уақыт болды, даналық дәуірі болды, ақымақтық дәуірі болды, сенім дәуірі болды, сенімсіздік дәуірі болды, жарық маусымы болды, қараңғылық маусымы болды, үміт көктемі болды, үмітсіздік қысы болды, алдымызда бәрі болды, алдымызда ештеңе жоқ еді, бәріміз тікелей аспанға бара жатыр едік, бәріміз басқа жаққа бет алдық - қысқасы, бұл кезең қазіргі кезеңге соншалықты ұқсас болды, сондықтан оның ең шулы билік өкілдерінің кейбірі оны жақсылыққа немесе жамандыққа тек салыстырудың жоғары деңгейінде қабылдауды талап етті. Англия тағында үлкен жақ сүйегі бар патша мен қарапайым жүзді патшайым болды; Франция тағында үлкен жақ сүйегі бар патша мен ақ жүзді патшайым болды. Екі елде де хрустальдан да мөлдір болды... жалпы алғанда, бәрі мәңгілікке шешілді. —Чарльз Диккенстің «Екі қаланың әңгімесі» Сол таңның атысымен тірі болу бақыт еді. Ал жастық шақ жұмақ сияқты еді. —Уильям Уордсворттың «Кіріспе» кітабы Көптеген революциялар күшті жетекші тұлғаны қалыптастырады; Француз революциясы келесілердің қайсысының үлкен билікке ие болуына мүмкіндік берді?",орта мектептің_әлем_тарихы, ['ХVI Людовик патша' 'Робеспьер' 'Жан Лафит' 'Лафайет'],1,Sheet1,-1.683871865272522,-0.002004609363419669,-7.286151885986328,-5.624693393707275,-4.645220756530762,-3.8813955783843994,-3.260723114013672,-2.775869369506836,-2.4003865718841553,-2.107060432434082,-1.8741436004638672,-1.683428406715393,-2.261948585510254,-1.478994369506836,-0.9918916821479797,-0.7286336421966553,-0.5578705668449402,-0.42732957005500793,-0.3187783360481262,-0.22377918660640717,-0.13737225532531738,-0.04084965959191322
 Вуди «Cheers» телешоуында қандай кейіпкердің орнына келді?, әртүрлі, ['Жаттықтырушы' 'Дайан' 'Норм' 'Фрейзер'],0,Sheet1,-3.027764320373535,-0.030583477983571063,-11.0,-8.899999618530273,-7.723214149475098,-6.521874904632568,-5.934895992279053,-4.952864646911621,-4.420841217041016,-3.782421827316284,-3.442049980163574,-3.029935359954834,-2.0859375,-1.4296875,-1.2198660373687744,-0.969531238079071,-0.81781005859375,-0.6351400017738342,-0.5393928289413452,-0.41639405488967896,-0.3410755395889282,-0.22905273735523224
