question,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
"How can hierarchical Bayesian models be extended to jointly estimate time‑varying hazard functions and spatially correlated random effects in multi‑center survival studies with competing risks, while ensuring identifiability and computational scalability?",-2.2741668224334717,-0.012226703346416514,-6.5703125,-5.50390625,-5.005208492279053,-4.44921875,-3.964062452316284,-3.5208332538604736,-3.1668527126312256,-2.83184814453125,-2.525132894515991,-2.2728142738342285,-2.921875,-1.92529296875,-1.3547769784927368,-1.0178356170654297,-0.7934188842773438,-0.6211026310920715,-0.48222023248672485,-0.35553646087646484,-0.24300724267959595,-0.1324760466814041
How does the coupling between mantle convection patterns and core dynamo processes influence the temporal variability of planetary magnetic field reversals on Earth-like exoplanets with heterogeneous lithospheres?,-2.503858804702759,-0.016258823407160772,-9.145833015441895,-7.080357074737549,-6.240624904632568,-5.341517925262451,-4.690257549285889,-4.041294574737549,-3.6197917461395264,-3.1224191188812256,-2.825585126876831,-2.5026612281799316,-3.9635417461395264,-3.1439731121063232,-2.575000047683716,-1.9455740451812744,-1.5994442701339722,-1.2762800455093384,-1.0776010751724243,-0.8699471354484558,-0.7184703946113586,-0.5392612814903259
How does the allosteric modulation of intrinsically disordered protein regions influence the kinetic partitioning between competing post‑translational modification pathways under cellular stress conditions?,-2.2734951972961426,-0.015258357028833172,-8.885416984558105,-7.270833492279053,-6.359375,-5.114783763885498,-4.38720703125,-3.83984375,-3.2526962757110596,-2.88543701171875,-2.587211847305298,-2.2736103534698486,-4.057291507720947,-2.6575520038604736,-2.046441078186035,-1.486508846282959,-1.1996479034423828,-0.9992948770523071,-0.792428731918335,-0.6641857624053955,-0.5430792570114136,-0.3951018452644348
"How does the entanglement entropy scaling behavior change in a two-dimensional topological quantum error-correcting code when subjected to correlated non-Markovian noise with spatially varying spectral densities, and what are the implications for fault-tolerance thresholds?",-1.9094775915145874,-0.01021111011505127,-7.2109375,-5.657986164093018,-4.627232074737549,-3.9802632331848145,-3.4690754413604736,-3.073814630508423,-2.7068588733673096,-2.3941307067871094,-2.1264731884002686,-1.9094860553741455,-2.013671875,-1.3958333730697632,-0.9844632744789124,-0.7210155129432678,-0.5517609715461731,-0.4102935791015625,-0.2859627306461334,-0.18569907546043396,-0.0994335487484932,-0.011162271723151207
"How does the entanglement entropy scaling behavior change in a two-dimensional Hubbard model with long-range Coulomb interactions under a quantum quench, and what implications does this have for simulating non-equilibrium dynamics on near-term quantum processors?",-1.804242730140686,-0.00996819187923031,-7.1640625,-5.427083492279053,-4.681490421295166,-4.000433921813965,-3.41983699798584,-3.0254628658294678,-2.5836334228515625,-2.303453207015991,-2.02462100982666,-1.804553508758545,-1.595703125,-1.1983506679534912,-0.9230851531028748,-0.6573817133903503,-0.4878082275390625,-0.38414567708969116,-0.27099180221557617,-0.19210773706436157,-0.09131715446710587,0.0017438142094761133
How does the interplay between submesoscale turbulence and biogeochemical tracer gradients modulate carbon sequestration efficiency in the Southern Ocean's mixed layer under varying wind stress regimes?,-2.1911895275115967,-0.014705969983299306,-7.208333492279053,-6.625,-5.596590995788574,-4.9520087242126465,-4.224826335906982,-3.6242897510528564,-3.216015577316284,-2.7864863872528076,-2.45444917678833,-2.189103364944458,-2.4010417461395264,-1.5279017686843872,-1.0738636255264282,-0.8529576063156128,-0.65814208984375,-0.5036343932151794,-0.4104638695716858,-0.30562618374824524,-0.19010046124458313,-0.06988690048456192
"In Bayesian hierarchical models for longitudinal microbiome time‑series, how does incorporating phylogenetic covariance alongside zero‑inflated Dirichlet‑multinomial priors improve inference of transient taxa dynamics under antibiotic perturbation?",-2.5978145599365234,-0.01419570797779521,-7.8359375,-6.953125,-6.096354007720947,-5.333639621734619,-4.808779716491699,-4.347499847412109,-3.7088541984558105,-3.2817022800445557,-2.9368703365325928,-2.5953738689422607,-4.15625,-2.8134765625,-2.2268879413604736,-1.6497012376785278,-1.3387364149093628,-1.1218042373657227,-0.9186055660247803,-0.7845405340194702,-0.6672122478485107,-0.5121857523918152
"What are the mechanistic consequences of phase-separated transcriptional condensates on enhancer-promoter looping fidelity during cell-fate transitions, and how can CRISPR-based live-cell imaging quantitatively assess condensate-mediated chromatin remodeling?",-2.3097050189971924,-0.01276080120992924,-8.8359375,-6.927083492279053,-6.07932710647583,-5.18836784362793,-4.5319600105285645,-3.801938772201538,-3.337244749069214,-2.885552406311035,-2.598339080810547,-2.3096346855163574,-2.96484375,-1.9674478769302368,-1.5979567766189575,-1.2806192636489868,-1.040998935699463,-0.8260317444801331,-0.6830621361732483,-0.5341017246246338,-0.429129034280777,-0.30766329169273376
"In density functional theory simulations of transition metal catalysts, how can one rigorously quantify the error propagation from exchange‑correlation functional choice to predicted activation barriers for multi‑electron transfer steps in electrocatalytic CO₂ reduction?",-2.2812650203704834,-0.01207018529296552,-7.953125,-6.510416507720947,-5.676682472229004,-4.861111164093018,-4.282670497894287,-3.671006917953491,-3.2709174156188965,-2.846014976501465,-2.5659453868865967,-2.281013250350952,-4.2578125,-2.8107638359069824,-2.271934986114502,-1.6957634687423706,-1.3810924291610718,-1.102294921875,-0.9201817512512207,-0.73834228515625,-0.611187756061554,-0.46159395575523376
What are the thermodynamic constraints and error-correction thresholds for implementing fault-tolerant logical qubits using topological codes in noisy intermediate-scale quantum processors operating at cryogenic temperatures?,-2.3694214820861816,-0.01518859924414219,-8.15625,-6.4776787757873535,-5.709374904632568,-4.982142925262451,-4.520220756530762,-3.889880895614624,-3.443115234375,-2.9608676433563232,-2.6748342514038086,-2.3691389560699463,-3.640625,-2.24609375,-1.6806640625,-1.2003610134124756,-0.9818115234375,-0.7788957953453064,-0.6567535400390625,-0.5143824815750122,-0.4181695878505707,-0.2956019937992096
"How does submesoscale turbulence modulate nutrient fluxes and phytoplankton community structure across the thermocline in the Southern Ocean, considering variable wind stress, mixed layer depth, and biogeochemical feedbacks?",-1.9423338174819946,-0.011700806129409606,-7.4296875,-6.13194465637207,-5.225961685180664,-4.310763835906982,-3.772372245788574,-3.1891636848449707,-2.8057901859283447,-2.4266629219055176,-2.1841912269592285,-1.9415032863616943,-2.759765625,-1.65234375,-1.198322057723999,-0.8593512773513794,-0.6815657019615173,-0.5046047568321228,-0.3923674523830414,-0.2772708535194397,-0.19583281874656677,-0.0973375141620636
"Considering the coupled ocean-atmosphere general circulation model with interactive carbon cycle feedbacks, how does the inclusion of non-linear ice-albedo dynamics affect the bifurcation structure of the system under increasing anthropogenic CO2 forcing?",-2.1598715782165527,-0.01206632166601426,-8.78125,-7.328125,-5.83473539352417,-4.864429950714111,-3.9964487552642822,-3.489483118057251,-3.096484422683716,-2.7110490798950195,-2.4369819164276123,-2.160228967666626,-2.73828125,-1.869140625,-1.2990158796310425,-0.9868630766868591,-0.7269980907440186,-0.5547555685043335,-0.4155537784099579,-0.2712559401988983,-0.1711191087961197,-0.039191506803035736
"How does the incorporation of higher‑dimensional gauge symmetries in string‑theoretic compactifications modify the renormalization group flow of low‑energy effective couplings, and what observable signatures could distinguish these effects in precision collider data?",-1.8091014623641968,-0.009521586644022088,-6.15625,-5.06944465637207,-4.332589149475098,-3.7689144611358643,-3.3248698711395264,-2.9871652126312256,-2.6123342514038086,-2.2839291095733643,-2.019436836242676,-1.8090788125991821,-2.171875,-1.2712674140930176,-0.8995884656906128,-0.6595169901847839,-0.5051193237304688,-0.4099404513835907,-0.315216988325119,-0.22691746056079865,-0.13330787420272827,-0.041703540831804276
What are the mechanistic pathways through which oceanic mesoscale eddy-induced nutrient fluxes interact with marine microbial community metabolic networks to influence carbon sequestration efficiency in high-latitude polar basins?,-2.544743061065674,-0.015708290500405394,-8.59375,-7.1015625,-6.15625,-5.333984375,-4.6796875,-4.111002445220947,-3.6238491535186768,-3.1797943115234375,-2.828394651412964,-2.5455551147460938,-6.953125,-4.03955078125,-2.82275390625,-2.1406421661376953,-1.709160566329956,-1.4127546548843384,-1.1817752122879028,-0.9983172416687012,-0.8334651589393616,-0.6831264495849609
"Given the epigenetic regulation of V(D)J recombination hotspots, how might CRISPR-based epigenome editing alter antigen receptor diversity without disrupting chromatin loop architecture, and what computational models can predict off-target effects?",-2.5347983837127686,-0.013776078172352003,-9.65625,-7.552083492279053,-6.46995210647583,-5.43055534362793,-4.668478488922119,-4.168402671813965,-3.60699462890625,-3.2297091484069824,-2.8429365158081055,-2.534090757369995,-3.3203125,-2.3359375,-1.873798131942749,-1.4113430976867676,-1.0918552875518799,-0.9145281910896301,-0.7334556579589844,-0.6073099970817566,-0.4690328538417816,-0.34298306703567505
"How does stochastic spatial heterogeneity in reaction–diffusion models of tumor–immune interactions alter the bifurcation structure of coexistence equilibria, and what implications does this have for optimal control strategies in personalized immunotherapy?",-2.040769100189209,-0.011274967404360271,-7.453125,-6.42578125,-5.522135257720947,-4.548253536224365,-3.952380895614624,-3.474375009536743,-2.919954538345337,-2.580009937286377,-2.3088395595550537,-2.040369749069214,-1.763671875,-1.365234375,-1.0865885019302368,-0.7807527184486389,-0.6245858073234558,-0.5149255394935608,-0.4050486385822296,-0.32120558619499207,-0.2355852574110031,-0.10735587030649185
"What are the mechanistic pathways by which mesoscale eddy‑driven nutrient fluxes alter microbial community genomic plasticity, thereby influencing carbon sequestration efficiency in the Southern Ocean under projected warming scenarios?",-2.4656264781951904,-0.014170267116064313,-9.25,-7.2734375,-6.184895992279053,-5.27783203125,-4.589062690734863,-4.054361820220947,-3.573939800262451,-3.150634765625,-2.806260824203491,-2.464411973953247,-4.8359375,-3.05517578125,-2.19482421875,-1.6625614166259766,-1.322291612625122,-1.068421721458435,-0.8755068182945251,-0.7154703140258789,-0.5744501948356628,-0.4090256094932556
How does the interplay between synaptic vesicle protein isoform diversity and activity-dependent calcium microdomains modulate long-term potentiation thresholds across distinct hippocampal subregions in vivo?,-2.4671120643615723,-0.016447413762410483,-7.729166507720947,-6.3973212242126465,-5.871874809265137,-5.1651787757873535,-4.657169342041016,-3.981212854385376,-3.5634765625,-3.0784738063812256,-2.785672187805176,-2.4673094749450684,-2.96875,-2.1283481121063232,-1.684179663658142,-1.2531999349594116,-1.0291712284088135,-0.7912394404411316,-0.6523768305778503,-0.4977962076663971,-0.39506086707115173,-0.2638619542121887
How does the interplay between dendritic spine nanostructure remodeling and activity-dependent transcriptional programs modulate synaptic integration thresholds in cortical pyramidal neurons during critical period plasticity?,-2.5127034187316895,-0.016210989798268963,-8.604166984558105,-7.546875,-6.2421875,-5.457932472229004,-4.652113914489746,-4.105273246765137,-3.6696670055389404,-3.1564488410949707,-2.848254442214966,-2.5131657123565674,-3.3802082538604736,-2.47265625,-1.7199218273162842,-1.3312331438064575,-1.0086992979049683,-0.8151092529296875,-0.6684543490409851,-0.5025115013122559,-0.390411376953125,-0.24199901521205902
"In stochastic differential equation models of riverine floodplain hydrodynamics, how does incorporating scale-dependent anisotropic permeability tensors affect the predicted probability distribution of extreme discharge events under climate‑induced precipitation variability?",-2.873323678970337,-0.01496522749463717,-8.6953125,-7.34375,-6.421875,-5.609375,-5.035937309265137,-4.512044429779053,-4.057198524475098,-3.64044189453125,-3.269829750061035,-2.873105049133301,-3.080078125,-2.09375,-1.6341146230697632,-1.27630615234375,-1.013336181640625,-0.8160044550895691,-0.6466282606124878,-0.5078163146972656,-0.387481689453125,-0.24381014704704285
How does the integration of multi-omics time-series data with stochastic differential equation models elucidate emergent feedback loops governing cellular decision-making during epithelial-to-mesenchymal transition under fluctuating microenvironmental stresses?,-2.348428964614868,-0.013193421149521732,-9.2734375,-7.6171875,-6.588541507720947,-5.375459671020508,-4.605282783508301,-3.992500066757202,-3.365218162536621,-2.9717981815338135,-2.6589772701263428,-2.3497939109802246,-5.5390625,-3.5693359375,-2.443267822265625,-1.7214947938919067,-1.3870689868927002,-1.149591088294983,-0.9191904664039612,-0.764117956161499,-0.6233432292938232,-0.45484036207199097
"What quantum error-correcting code architectures can be implemented using topologically protected states in two-dimensional metal‑organic frameworks, and how do their decoherence rates compare to conventional superconducting qubits?,",-2.682971239089966,-0.015689890287075823,-12.083333015441895,-9.236607551574707,-7.153409004211426,-5.929166793823242,-5.085526466369629,-4.3688859939575195,-3.813368082046509,-3.3665573596954346,-2.991305112838745,-2.684504508972168,-4.786458492279053,-3.0926339626312256,-2.1974432468414307,-1.652978539466858,-1.293418526649475,-1.02830970287323,-0.8183864951133728,-0.6472640633583069,-0.4981794059276581,-0.36355042457580566
"What thermodynamic and kinetic criteria must be satisfied to design a metastable high-entropy alloy that exhibits reversible, stress-induced martensitic transformations at cryogenic temperatures, and how can in‑situ synchrotron diffraction quantify the associated lattice distortion pathways?",-2.216870069503784,-0.010920542214304356,-9.018750190734863,-6.848437309265137,-5.567708492279053,-4.797656059265137,-4.178750038146973,-3.6380207538604736,-3.194084882736206,-2.820385694503784,-2.5123798847198486,-2.216805934906006,-3.5,-2.2144532203674316,-1.5500752925872803,-1.1595337390899658,-0.9168115258216858,-0.7294718623161316,-0.5736432671546936,-0.44803160429000854,-0.3291530907154083,-0.1898624151945114
"What are the mathematically rigorous conditions under which coupled ocean‑atmosphere general circulation models exhibit a tipping point bifurcation leading to irreversible abrupt climate transitions, and how can early‑warning indicators be quantified across spatial scales?",-2.719374656677246,-0.014090024127861379,-9.71875,-7.979166507720947,-7.01442289352417,-6.010416507720947,-5.105978488922119,-4.528067111968994,-3.89215087890625,-3.474541664123535,-3.0523250102996826,-2.720550537109375,-3.44140625,-2.7829861640930176,-2.360576868057251,-1.8382161855697632,-1.4415203332901,-1.2178887128829956,-0.9989070892333984,-0.8497772216796875,-0.6877426505088806,-0.53494793176651
How can quantum mechanical/molecular mechanical (QM/MM) hybrid simulations be optimized to accurately capture enzyme-catalyzed reaction pathways involving transient metal-centered intermediates while maintaining tractable computational cost for millisecond timescales?,-2.1030590534210205,-0.011186484326707555,-8.1875,-6.44140625,-5.313802242279053,-4.5595703125,-3.892857074737549,-3.4535937309265137,-3.0363011360168457,-2.676302909851074,-2.3878140449523926,-2.103550434112549,-3.14453125,-2.44140625,-1.8684896230697632,-1.520751953125,-1.1637486219406128,-0.969653308391571,-0.8227918148040771,-0.6969289779663086,-0.5830507278442383,-0.4379330575466156
"What emergent topological phases arise in a two-dimensional Hubbard model with spin-orbit coupling when subjected to a quasiperiodic potential, and how do they manifest in the system’s many-body Chern number and edge state spectrum?",-1.9621626138687134,-0.011023385471172547,-9.90625,-6.920138835906982,-5.492788314819336,-4.391927242279053,-3.7629616260528564,-3.196470022201538,-2.8225176334381104,-2.4498698711395264,-2.207763671875,-1.9628024101257324,-4.0390625,-2.169843912124634,-1.4875417947769165,-1.04539155960083,-0.8096882104873657,-0.5931950211524963,-0.45175957679748535,-0.29808637499809265,-0.1933753937482834,-0.0658128559589386
What are the mechanistic consequences of somatic hypermutation combined with epigenetic remodeling on B‑cell receptor affinity maturation and clonal selection during chronic viral infection?,-2.2615249156951904,-0.01603918379925667,-9.614583015441895,-7.572916507720947,-6.18055534362793,-4.918869972229004,-4.27587890625,-3.766653060913086,-3.2248642444610596,-2.863900899887085,-2.5718445777893066,-2.261045455932617,-2.8072917461395264,-2.0143229961395264,-1.5065103769302368,-1.0451260805130005,-0.8208446502685547,-0.6542310118675232,-0.48797208070755005,-0.38178780674934387,-0.28383347392082214,-0.15852032601833344
"In what ways does somatic mosaicism of transposable element insertions across neuronal subtypes modulate epigenetic landscapes and synaptic plasticity, and how might this contribute to individual variability in cognitive resilience to neurodegeneration?",-2.330833673477173,-0.013710786314571606,-8.328125,-7.26171875,-5.710336685180664,-4.941176414489746,-4.2578125,-3.772686243057251,-3.3602864742279053,-2.9226980209350586,-2.629319429397583,-2.330533027648926,-2.51171875,-1.943359375,-1.4038461446762085,-1.1000473499298096,-0.8443880677223206,-0.68597412109375,-0.5589640140533447,-0.4281075596809387,-0.32916101813316345,-0.20750565826892853
In what ways can graph neural networks be designed to incorporate multi-omics temporal dynamics and spatial cellular architecture to infer causal regulatory circuits governing neuroimmune synaptic plasticity in disease contexts?,-3.403441905975342,-0.021271511912345886,-9.104166984558105,-7.614583492279053,-6.678124904632568,-6.03125,-5.335477828979492,-4.90234375,-4.5373640060424805,-4.142940044403076,-3.844270944595337,-3.4022216796875,-3.2291667461395264,-2.4869792461395264,-1.840234398841858,-1.5103665590286255,-1.206169605255127,-1.0473144054412842,-0.9086993932723999,-0.7467877268791199,-0.6215230226516724,-0.44201481342315674
"How does spatial heterogeneity in nutrient deposition influence the emergence of cooperative mutualisms among competing plant species, and can a predictive model integrate stochastic dispersal with adaptive trait evolution to forecast community-level stability?",-2.860844612121582,-0.016254798932508988,-7.739583492279053,-6.370535850524902,-5.8125,-5.339583396911621,-4.777960300445557,-4.432528495788574,-3.984675407409668,-3.5667967796325684,-3.1874139308929443,-2.8602488040924072,-2.4947917461395264,-1.7165178060531616,-1.2643821239471436,-0.9565674066543579,-0.7433953285217285,-0.6135697960853577,-0.46298453211784363,-0.3377116024494171,-0.22950655221939087,-0.12434467673301697
"In layered perovskite oxides, how does the interplay between epitaxial strain, oxygen vacancy ordering, and electron–phonon coupling dictate the emergence of emergent superconductivity, and what predictive descriptors can be derived for designing higher‑Tc materials?",-1.9696815013885498,-0.010205603634137564,-8.581250190734863,-6.834374904632568,-5.26953125,-4.455729007720947,-3.7581019401550293,-3.2637939453125,-2.858504056930542,-2.4717931747436523,-2.216564893722534,-1.970423936843872,-2.589062452316284,-1.769140601158142,-1.2503662109375,-0.948483407497406,-0.7119389176368713,-0.5625820159912109,-0.44258570671081543,-0.31465041637420654,-0.21782810986042023,-0.09162846207618713
"How does the coupled redox cycling of iron and manganese influence the isotopic fractionation of trace rare earth elements during subduction zone metamorphism, and what thermodynamic constraints govern this process under varying pressure–temperature conditions?",-2.0516817569732666,-0.0112729766866663,-7.7421875,-6.58984375,-5.729166507720947,-4.565257549285889,-3.9229910373687744,-3.3979687690734863,-2.9009766578674316,-2.584587574005127,-2.32051157951355,-2.051405191421509,-3.318359375,-2.20654296875,-1.6209310293197632,-1.1415297985076904,-0.895868182182312,-0.7033105492591858,-0.5123941898345947,-0.3890380859375,-0.2808580994606018,-0.14609260857105255
"What mechanistic pathways enable epigenetic memory retention during transgenerational inheritance of stress‑induced small RNA populations in plants, and how do they integrate with chromatin remodeling complexes at the molecular level?",-2.5862159729003906,-0.014778376988002231,-8.875,-7.53125,-6.40625,-5.392578125,-4.688281059265137,-4.137369632720947,-3.642299175262451,-3.22503662109375,-2.8731112480163574,-2.586383819580078,-3.88671875,-2.78125,-2.1116535663604736,-1.6536865234375,-1.309942603111267,-1.0607553720474243,-0.8607395887374878,-0.6921730041503906,-0.5444098711013794,-0.396902471780777
"In a mammalian cell undergoing asymmetric division, how do stochastic fluctuations in the spatial distribution of phase‑separated transcriptional condensates interact with mechanotransduction pathways to bias lineage‑specific epigenetic remodeling?",-2.2817916870117188,-0.012891478457693326,-8.9296875,-7.20703125,-6.109375,-5.208984375,-4.296875,-3.722109317779541,-3.268857717514038,-2.899650812149048,-2.5903189182281494,-2.282132863998413,-2.1796875,-1.82421875,-1.4041341543197632,-1.0540771484375,-0.7797619104385376,-0.623046875,-0.4884833097457886,-0.3645833432674408,-0.25834035873413086,-0.132719486951828
"What thermodynamic constraints govern the coupled dissolution–precipitation of high-pressure silicate phases and carbonate minerals in subduction zone fluids, and how do kinetic isotope effects influence trace element partitioning during slab dehydration?",-2.5116043090820312,-0.013876266901005697,-9.234375,-7.9140625,-6.8359375,-5.7880859375,-4.753348350524902,-4.097812652587891,-3.5968480110168457,-3.187263250350952,-2.8507442474365234,-2.512282609939575,-3.203125,-2.37158203125,-1.7604166269302368,-1.3387374877929688,-0.9962449073791504,-0.8045409917831421,-0.6488500237464905,-0.5168752670288086,-0.39796900749206543,-0.264375239610672
"In a hybrid organic‑inorganic perovskite lattice, how does the interplay between halide vacancy migration and electron‑phonon coupling influence non‑radiative recombination pathways, and can machine‑learned potentials predict defect‑mediated degradation under operational electric fields?",-2.1397805213928223,-0.01069890260696411,-6.800000190734863,-5.911931991577148,-5.388671875,-4.6178975105285645,-4.057870388031006,-3.514796495437622,-3.084524154663086,-2.6733286380767822,-2.401954412460327,-2.139923095703125,-4.135937690734863,-2.5234375,-1.896728515625,-1.3979908227920532,-1.135859727859497,-0.9139515161514282,-0.7620592713356018,-0.6214765906333923,-0.5065220594406128,-0.3698020279407501
"What are the theoretical limits and practical algorithmic strategies for incorporating physics‑informed neural operators that respect anisotropic elasticity tensors and fracture mechanics to predict real‑time seismic wavefield evolution in heterogeneous, fluid‑saturated crustal settings?",-2.909693717956543,-0.014621576472143433,-8.765625,-7.25,-6.363839149475098,-5.747395992279053,-5.1222825050354,-4.519252300262451,-4.120849609375,-3.6761507987976074,-3.254871129989624,-2.9094316959381104,-3.22265625,-2.2829861640930176,-1.7572544813156128,-1.4513345956802368,-1.1347496509552002,-0.9116429090499878,-0.7670173645019531,-0.6104736328125,-0.4619053304195404,-0.3213436007499695
"What are the quantum mechanical implications of non-adiabatic proton-coupled electron transfer in mixed-valence metal–organic frameworks on the reorganization energy landscape and catalytic turnover rates?,",-2.7222933769226074,-0.017450598570016716,-10.979166984558105,-8.035714149475098,-6.592329502105713,-5.8515625,-5.060763835906982,-4.4602274894714355,-4.008203029632568,-3.4725046157836914,-3.0550832748413086,-2.7250144481658936,-5.098958492279053,-3.0669643878936768,-2.248579502105713,-1.8008335828781128,-1.3979865312576294,-1.1338528394699097,-0.981677234172821,-0.8104774355888367,-0.6638239026069641,-0.518684983253479
"In what ways does the combined influence of magnetic reconnection turbulence and relativistic particle acceleration shape the high‑energy gamma‑ray emission spectra of pulsar wind nebulae, and how can multi‑wavelength observations constrain the underlying plasma microphysics?",-1.864922046661377,-0.009763989773096214,-7.2109375,-5.5,-4.8426337242126465,-4.2722039222717285,-3.6062824726104736,-3.0880253314971924,-2.6694910526275635,-2.3404948711395264,-2.0761094093322754,-1.864261507987976,-1.85546875,-1.2057291269302368,-0.8645716905593872,-0.6307726502418518,-0.47882333397865295,-0.3582826852798462,-0.2558467984199524,-0.1631501019001007,-0.07580704987049103,0.018344178795814514
How can integrative multi-omics deep generative models be calibrated to simultaneously infer causal regulatory networks and predict phenotypic trajectories under stochastic epigenetic drift across heterogeneous single-cell populations?,-2.919822931289673,-0.018023598341294276,-9.333333015441895,-7.3526787757873535,-6.606249809265137,-5.853794574737549,-5.173611164093018,-4.747767925262451,-4.151015758514404,-3.7347238063812256,-3.281280517578125,-2.9190096855163574,-3.46875,-2.7254464626312256,-2.2484374046325684,-1.7843191623687744,-1.3992241621017456,-1.1626906394958496,-0.9279101490974426,-0.7860804796218872,-0.6154327392578125,-0.4438612163066864
In what ways does the interplay between stochastic colonization-extinction dynamics and trait-mediated indirect interactions shape the emergent stability and functional redundancy of multi-trophic networks under temporally correlated climate extremes?,-3.093135356903076,-0.018302576076349563,-9.895833015441895,-7.995535850524902,-6.954545497894287,-6.377232074737549,-5.660590171813965,-4.923650741577148,-4.4609375,-3.916621685028076,-3.464755058288574,-3.0918357372283936,-2.9947917461395264,-2.252232074737549,-1.755326747894287,-1.4737722873687744,-1.1829969882965088,-0.9509998559951782,-0.8086767792701721,-0.6466906070709229,-0.5107163190841675,-0.3687216341495514
What novel statistical‑mechanics framework can integrate multi‑scale species interaction networks and stochastic climate forcings to predict regime shifts in boreal forest ecosystems under concurrent permafrost thaw and fire feedbacks?,-2.9467005729675293,-0.01775120827088873,-9.5625,-7.799107074737549,-6.934659004211426,-6.260416507720947,-5.466282844543457,-4.78532600402832,-4.195384979248047,-3.6931073665618896,-3.284315824508667,-2.947462797164917,-2.4739582538604736,-2.111607074737549,-1.6985085010528564,-1.2884440422058105,-1.012455940246582,-0.8087145090103149,-0.6290091276168823,-0.4836455285549164,-0.3605146110057831,-0.23840253055095673
What are the mechanistic implications of dendritic spine nanoscopic calcium microdomains on synaptic plasticity when integrating optogenetically induced voltage‑gated channel dynamics with stochastic astrocytic glutamate clearance models?,-3.182919979095459,-0.01917421674153891,-9.8203125,-8.3359375,-7.369791507720947,-6.5625,-5.842968940734863,-5.154622554779053,-4.501743793487549,-3.9687042236328125,-3.5350613594055176,-3.1827080249786377,-3.19140625,-2.50390625,-2.1399738788604736,-1.787353515625,-1.4405548572540283,-1.1722437143325806,-0.9643576741218567,-0.7935199737548828,-0.6455637812614441,-0.4977065920829773
"Within the framework of non-perturbative quantum gravity, how does the inclusion of higher-curvature invariants in the action affect the renormalization group flow of the graviton propagator in asymptotically safe scenarios, and what observable signatures might arise in primordial gravitational wave spectra?",-1.5000206232070923,-0.007500103116035462,-5.193749904632568,-4.255681991577148,-3.7216796875,-3.235440254211426,-2.7788784503936768,-2.456202745437622,-2.135291576385498,-1.9080477952957153,-1.6806268692016602,-1.500559687614441,-1.4093749523162842,-0.8828125,-0.6486053466796875,-0.46660473942756653,-0.3469559848308563,-0.24745270609855652,-0.14578129351139069,-0.06573867797851562,0.021212464198470116,0.12698936462402344
"What novel inverse modeling framework can simultaneously assimilate high‑resolution satellite precipitation, river discharge, and groundwater head data to quantify spatiotemporal hydraulic conductivity fields while accounting for climate‑induced non‑stationarity?",-2.607729911804199,-0.013945079742268445,-8.1171875,-6.5625,-5.80078125,-5.2353515625,-4.586681365966797,-4.101874828338623,-3.674030065536499,-3.3036813735961914,-2.9613325595855713,-2.608793020248413,-2.201171875,-1.693359375,-1.32958984375,-1.0682373046875,-0.821505606174469,-0.6883435249328613,-0.5720709562301636,-0.45549890398979187,-0.34882333874702454,-0.2129887193441391
"In microbial communities inhabiting deep‑sea hydrothermal vents, how do horizontal gene transfer networks shape the evolution of thermotolerance enzymes, and what phylogenomic signatures distinguish adaptive convergence from neutral diffusion?",-2.7706992626190186,-0.015478766830273846,-8.6875,-7.598214149475098,-6.545454502105713,-5.856249809265137,-5.2434210777282715,-4.52428674697876,-3.9434316158294678,-3.469947099685669,-3.0853376388549805,-2.7702746391296387,-5.96875,-3.5636160373687744,-2.6203835010528564,-2.011751413345337,-1.5850636959075928,-1.2777045965194702,-1.0388635396957397,-0.8414345979690552,-0.6744000911712646,-0.5198943018913269
How can equivariant graph neural networks be designed to respect both permutation symmetry of molecular graphs and continuous rotational invariance of quantum chemical Hamiltonians while scaling to millions of atoms for accurate prediction of excited-state potential energy surfaces?,-2.62270450592041,-0.013950555882555372,-9.921875,-7.7890625,-6.5625,-5.483455657958984,-4.889136791229248,-4.3359375,-3.733593702316284,-3.313979148864746,-2.9689748287200928,-2.624645233154297,-4.21484375,-3.162109375,-2.2830402851104736,-1.6097627878189087,-1.2795177698135376,-1.046083927154541,-0.8252848386764526,-0.6875789761543274,-0.5708971619606018,-0.43669945001602173
"What constraints do relativistic frame-dragging effects near rapidly rotating neutron stars impose on the polarization signatures of high-energy gamma-ray bursts, and how can these be disentangled from magnetospheric emission models?",-2.083383560180664,-0.012626567031397964,-8.2421875,-6.90625,-5.559895992279053,-4.63525390625,-3.9482421875,-3.3824870586395264,-2.9502651691436768,-2.601837158203125,-2.3152525424957275,-2.0837273597717285,-2.78125,-1.751953125,-1.2050119638442993,-0.8992958068847656,-0.7079864740371704,-0.5350570678710938,-0.3997475802898407,-0.2868518829345703,-0.1919369101524353,-0.09813384711742401
