subject,question,choice_A,choice_B,choice_C,choice_D,answer,answer_letter,error_type,correct_answer,potential_reason,source,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
college_physics,A satellite of mass m orbits a planet of mass M in a circular orbit of radius R. The time required for one revolution is,independent of M,proportional to m^(1/2),linear in R,proportional to R^(3/2),3,D,ok,,,2001 GRE Physics Exam (GR0177 #3),-1.4304965734481812,-0.014596903810695725,-6.15625,-4.9375,-4.125,-3.1968750953674316,-2.7783203125,-2.3042969703674316,-2.062385082244873,-1.7769286632537842,-1.6218594312667847,-1.4309228658676147,-2.90625,-1.962890625,-1.3926130533218384,-0.919360339641571,-0.7205607295036316,-0.5156412720680237,-0.4133875370025635,-0.28516846895217896,-0.21219149231910706,-0.09954101592302322
anatomy,Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,The maxillary bone,The temporal bone,The sphenoid bone,The frontal bone,1,B,ok,,,https://global.oup.com/uk/orc/dentistry/atkinson/student/mcqs/ch22/,-1.5794986486434937,-0.01903010420052402,-7.84375,-6.2890625,-5.123697757720947,-3.753038167953491,-3.2130682468414307,-2.758638858795166,-2.26129150390625,-2.016343832015991,-1.817022681236267,-1.5803581476211548,-1.51953125,-0.926483154296875,-0.6014404296875,-0.3528917133808136,-0.24815784394741058,-0.16640999913215637,-0.0669708251953125,-0.011027018539607525,0.05062256008386612,0.17479407787322998
anatomy,"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",Anus,Bladder,Urethra,Testicle,2,C,ok,,,https://www.aama-ntl.org/cma-aama-exam/study/anatomy-physiology-practice-test,-2.6430418491363525,-0.028117466480173964,-11.5,-8.515625,-6.794270992279053,-5.669921875,-4.873437404632568,-4.236979007720947,-3.7583706378936768,-3.298431396484375,-2.9361979961395264,-2.642578125,-2.90625,-2.154296875,-1.6022135019302368,-1.193450927734375,-0.9333251714706421,-0.7424519658088684,-0.5966273546218872,-0.4740753173828125,-0.3673638105392456,-0.27320557832717896
high_school_microeconomics,Which of the following is not a characteristic of oligopoly?,P = MC.,Price-maker.,Strong barriers to entry.,Few firms.,0,A,ok,,,https://www.crackap.com/ap/microeconomics/question-162.html,-1.6809817552566528,-0.0262653399258852,-8.5625,-5.5859375,-4.526041507720947,-3.798828125,-3.3140625953674316,-2.9322917461395264,-2.580078125,-2.29296875,-2.052842855453491,-1.6838046312332153,-0.96875,-0.48895263671875,-0.2908121645450592,-0.180999755859375,-0.08034668117761612,0.01507568359375,0.0910470113158226,0.1709747314453125,0.2531059980392456,0.44643333554267883
marketing,_______________ are used in the positioning process to illustrate differing attributes of a selection of brands.,Product features.,SIC code.,Perceptual maps.,Organizational characteristics.,2,C,ok,,,https://www.chegg.com/homework-help/questions-and-answers/used-positioning-process-illustrate-differing-attributesof-selection-brands-perceptual-map-q185857468,-3.753018856048584,-0.04467879590534028,-10.5625,-9.833333015441895,-8.350000381469727,-7.739583492279053,-6.5625,-5.663281440734863,-5.308238506317139,-4.731971263885498,-4.198176860809326,-3.7544806003570557,-3.625,-2.5625,-1.9695312976837158,-1.7701822519302368,-1.2908935546875,-0.934863269329071,-0.8005149364471436,-0.5691856741905212,-0.3919921815395355,-0.2057100236415863
sociology,Mass-society theory suggests that:,the content of the media is determined by market forces,the subordinate classes are dominated by the ideology of the ruling class,"the media manipulate 'the masses' as vulnerable, passive consumers",audiences make selective interpretations of media messages,2,C,ok,,,https://global.oup.com/uk/orc/sociology/fulcher4e/01student/mcqs/ch10,-3.4894235134124756,-0.08723558783531189,-8.1875,-8.1875,-8.1875,-7.703125,-6.052083492279053,-6.052083492279053,-5.14453125,-5.14453125,-4.166406154632568,-3.4857585430145264,-3.375,-3.375,-3.375,-1.966796875,-1.2233072519302368,-1.2233072519302368,-0.81298828125,-0.81298828125,-0.564453125,-0.3746744692325592
college_biology,Adequate serum levels of calcium are maintained in humans by the secretion of,thyroxine,glucagon,growth hormone,parathyroid hormone,3,D,ok,,,https://www.yourhormones.info/hormones/parathyroid-hormone,-2.7574830055236816,-0.03726328385842813,-8.5625,-8.46875,-6.0859375,-5.5,-4.517857074737549,-4.1904296875,-3.90625,-3.4254262447357178,-3.2047526836395264,-2.757114887237549,-0.67578125,-0.5732421875,-0.33349609375,-0.22499999403953552,-0.0871930792927742,-0.0352783203125,0.00922309048473835,0.10697798430919647,0.1651204377412796,0.2637416422367096
moral_disputes,"According to Singer, the principle of equality requires",identical treatment.,differential treatment.,equal consideration.,differential consideration.,1,B,ok,,,,-3.1726438999176025,-0.05287739833196004,-12.1875,-12.1875,-7.90625,-6.229166507720947,-5.34375,-5.34375,-4.75,-4.197916507720947,-3.6283481121063232,-3.1748046875,-2.21875,-2.21875,-1.0888671875,-0.70751953125,-0.4827880859375,-0.4827880859375,-0.3456054627895355,-0.2264811247587204,-0.0641043558716774,0.09527587890625
high_school_government_and_politics,The exclusionary rule was established to,"create ""separate but equal"" facilities to facilitate racial segregation",allow private organizations to restrict their memberships,limit the government's ability to use illegally obtained evidence,deny control of interstate commerce to the states,2,C,ok,,,https://www.crackap.com/ap/us-government-and-politics/question-60-answer-and-explanation.html,-3.2023611068725586,-0.0667158563931783,-11.0625,-11.0625,-11.0625,-7.046875,-5.333333492279053,-5.333333492279053,-4.474609375,-4.474609375,-3.8218750953674316,-3.2010090351104736,-1.265625,-1.265625,-1.265625,-0.701171875,-0.41796875,-0.41796875,-0.24072265625,-0.24072265625,-0.13203124701976776,0.0065104165114462376
sociology,Queer Theory makes the claim that:,heterosexuality is the normal and most desirable way to be,"the sexual categories and discourses we use are based upon true, underlying biological differences",deviant forms of masculinity are seen as more threatening to the gender order than deviant forms of femininity,"all sexualities are pluralistic, fragmented and frequently reconstructed",3,D,ok,,,https://global.oup.com/uk/orc/sociology/fulcher4e/01student/mcqs/ch05,-3.446104049682617,-0.08615260124206543,-8.375,-8.375,-6.34375,-6.34375,-5.395833492279053,-4.875,-4.875,-4.390625,-4.0078125,-3.4418246746063232,-1.40625,-1.40625,-0.8271484375,-0.8271484375,-0.4850260317325592,-0.21044921875,-0.21044921875,-0.017578125,0.1533203125,0.3490513265132904
security_studies,"What problems has the post-Cold War security literature revealed on women, war, development, and security?","Technological advancements have to some extent rendered the battlefield gender-neutral. 'Virtual' warfare has resolved the historical tension between the citizen and the state security apparatus; if actual combat could be avoided then male and female soldiers could wage war on equal terms. However, technological advancement remains unequal and so the gender situation is different in different contexts, depending on development and security issues.",The technological capacity to wage war with minimal civilian costs has abolished the threat of physical and biological gender victimization. The contemporary gender divide is structured on 'soft' issues associated with socio-economic hardship.,"Conflict in warfare and the gender divide between men and women is centred on the historical contract between the individual and the state. The 'right to fight' debate has equal meaning and saliency across the globe, and is universally applicable in all situations.","Nuclear armaments and the threat of mass destruction have rendered the battlefield gender neutral in terms of its destructive capabilities. Whilst historically conventional warfare was conducted on the battlefield in which women were particularly vulnerable to violence, and post-conflict sexual violence, these threats no longer exist.",0,A,ok,,,https://learninglink.oup.com/access/content/collins6e-student-resources/collins6e-chapter-11-self-test-questions,-4.136130332946777,-0.04545198168073382,-9.875,-8.9921875,-8.458333015441895,-7.80078125,-7.096875190734863,-6.432291507720947,-5.785714149475098,-5.1273193359375,-4.587131023406982,-4.137444972991943,-4.7265625,-3.76171875,-3.0442707538604736,-2.4970703125,-2.087597608566284,-1.72216796875,-1.4423130750656128,-1.21600341796875,-1.0287001132965088,-0.843017578125
high_school_computer_science,A sorted list of numbers contains 500 elements. Which of the following is closest to the maximum number of list elements that will be examined when performing a binary search for a value in the list?,10,50,250,500,0,A,ok,,,,-1.6309620141983032,-0.011567106483675909,-6.8515625,-4.904296875,-4.001302242279053,-3.38720703125,-2.94140625,-2.5869140625,-2.2865512371063232,-2.03411865234375,-1.8123338222503662,-1.6314895153045654,-1.9765625,-1.21343994140625,-0.820953369140625,-0.6021499633789062,-0.445587158203125,-0.3163909912109375,-0.1982291042804718,-0.10448074340820312,-0.0222337506711483,0.0606536865234375
management,What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,1,B,ok,,,https://global.oup.com/uk/orc/busecon/business/combe/student/mcqs/ch01/,-3.4368441104888916,-0.052874524776752176,-11.25,-11.25,-9.1875,-7.833333492279053,-6.8125,-5.862500190734863,-5.028645992279053,-4.3643975257873535,-3.8443603515625,-3.435546875,-2.1875,-2.1875,-2.15625,-1.6848958730697632,-1.2911376953125,-1.0525391101837158,-0.8152669072151184,-0.6429966688156128,-0.4893798828125,-0.3525390625
miscellaneous,Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,1,B,ok,,,,-1.7859994173049927,-0.020067409183202167,-8.0625,-5.802083492279053,-4.706250190734863,-4.19140625,-3.435546875,-2.9195313453674316,-2.700284004211426,-2.312349796295166,-2.0206379890441895,-1.785637378692627,-2.0,-1.1832681894302368,-0.702880859375,-0.5681559443473816,-0.371185302734375,-0.22761230170726776,-0.17282937467098236,-0.066162109375,0.05229492112994194,0.1773466169834137
world_religions," What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,0,A,ok,,,https://learninglink.oup.com/access/content/amore4e-student-resources/amore4e-chapter-8-self-quiz,-4.223334312438965,-0.05150407698096299,-12.6875,-10.421875,-9.3125,-8.53125,-7.650000095367432,-6.686849117279053,-5.8816962242126465,-5.231201171875,-4.688259601593018,-4.225022792816162,-2.984375,-2.400390625,-2.0065104961395264,-1.676513671875,-1.3441650867462158,-1.1077677011489868,-0.9131034016609192,-0.7430572509765625,-0.5880126953125,-0.4422973692417145
college_chemistry,"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",0.0471 Hz,21.2 Hz,42.4 Hz,66.7 Hz,1,B,ok,,,Nuclear Magnetic Resonance,-2.6662814617156982,-0.028669693136727938,-8.53125,-6.887499809265137,-5.80859375,-5.370312690734863,-4.73317289352417,-4.18701171875,-3.8728299140930176,-3.4075520038604736,-2.9967854022979736,-2.6643857955932617,-3.125,-2.180468797683716,-1.482635498046875,-1.1909911632537842,-0.8965407013893127,-0.6863861083984375,-0.5593397617340088,-0.406796395778656,-0.277984619140625,-0.14799442887306213
astronomy,The famous Drake equation attempts to answer the following question:,Will the Sun become a black hole?,Is the universe infinitely large?,How old is the visible universe?,Are we alone in the universe?,3,D,ok,3,,Expert,-3.150346279144287,-0.04565719245136648,-10.1875,-10.03125,-7.927083492279053,-6.82421875,-5.953125,-5.082682132720947,-4.4347100257873535,-3.918701171875,-3.497938394546509,-3.1489226818084717,-1.2265625,-1.103515625,-1.0403646230697632,-0.79437255859375,-0.620166003704071,-0.4980875551700592,-0.3811732828617096,-0.271026611328125,-0.1840549111366272,-0.0972900390625
econometrics,"An ARMA(p,q) (p, q are integers bigger than zero) model will have",An acf and pacf that both decline geometrically,An acf that declines geometrically and a pacf that is zero after p lags,An acf that declines geometrically and a pacf that is zero after q lags,An acf that is zero after p lags and a pacf that is zero after q lags,0,A,ok,,,Introductory Econometrics for Finance - Chapter 5 (cambridge.org),-3.051623821258545,-0.04359462601797921,-9.625,-9.125,-7.806250095367432,-6.252232074737549,-5.287326335906982,-4.94140625,-4.365885257720947,-3.8976004123687744,-3.4254150390625,-3.047795534133911,-5.3125,-4.020833492279053,-2.895312547683716,-2.1788504123687744,-1.7431640625,-1.559472680091858,-1.26123046875,-1.0385044813156128,-0.8453369140625,-0.6804470419883728
security_studies,Which of these statements is commonly regarded as a tangible benefit of the securitization process?,Securitizing injects urgency into an issue and leads to a sustained mobilization of political support and deployment of resources.,Securitization encourages more efficient handling of complex problems.,Securitization mobilizes popular support for policies in specific areas by calling them security relevant and encourages the allocation of more resources.,All of these options.,3,D,ok,,,https://www.academia.edu/25358029/Contemporary_Security_Studies,-2.9767541885375977,-0.035437549863542826,-11.875,-10.416666984558105,-7.893750190734863,-7.065104007720947,-5.8505859375,-4.885156154632568,-4.505326747894287,-3.870342493057251,-3.369368553161621,-2.9761388301849365,-4.46875,-3.5260417461395264,-2.4507813453674316,-2.0243327617645264,-1.46734619140625,-1.096533179283142,-0.9538795948028564,-0.7237454652786255,-0.5282877683639526,-0.3135627210140228
econometrics,"Consider the estimation of a GARCH-M model. If the data employed were a time-series of daily corporate bond percentage returns, which of the following would you expect the value of the GARCH-in-mean parameter estimate to be?",Less than -1,Between -1 and 0,Between 0 and 1,Bigger than 1,2,C,ok,,,"Introductory Econometrics for Finance - Chapter 8,9 (cambridge.org)",-2.4139609336853027,-0.014719273985885992,-8.546875,-7.03515625,-5.743990421295166,-5.134191036224365,-4.385298252105713,-3.861177921295166,-3.430208444595337,-3.000446319580078,-2.716609001159668,-2.4118521213531494,-2.734375,-2.0947265625,-1.5345553159713745,-1.145134449005127,-0.8260608911514282,-0.6333946585655212,-0.4783691465854645,-0.32666015625,-0.2257487028837204,-0.10847611725330353
high_school_geography,"The language with the largest number of ""speakers"" is",English.,Russian.,Spanish.,Mandarin Chinese.,3,D,ok,,,www.crackap.com - AP Human Geography Question 106,-3.0818636417388916,-0.05313558002998089,-8.8125,-8.4375,-7.625,-7.2109375,-6.324999809265137,-5.41796875,-4.7449774742126465,-4.22412109375,-3.768609046936035,-3.0862233638763428,-1.59375,-1.228515625,-1.0182291269302368,-0.742431640625,-0.5667968988418579,-0.4300130307674408,-0.3200334906578064,-0.208740234375,-0.1143663227558136,0.061612214893102646
human_aging,The positive relationship between religion and physical health is NOT thought to be due to,Social support derived from a religious community,The rules of some religions which forbid unhealthy behaviors,The stress reducing effects of prayerful meditation,The benefits of knowing that others are praying for you,3,D,ok,,,https://s3-eu-west-1.amazonaws.com/s3-euw1-ap-pe-ws4-cws-documents.ri-prod/9780205544011/Chapter%2010%20Multiple%20Choice.doc,-3.341230630874634,-0.04074671501066626,-9.1875,-8.71875,-7.84375,-7.481249809265137,-6.3761162757873535,-5.7392578125,-5.151692867279053,-4.244939804077148,-3.89501953125,-3.3413522243499756,-1.8515625,-1.46484375,-0.99462890625,-0.850781261920929,-0.6174665093421936,-0.5216064453125,-0.4409722089767456,-0.29385653138160706,-0.2198893278837204,-0.0816127210855484
computer_security,Message authentication is a service beyond,Message Condentiality,Message Integrity,Message Splashing,Message Sending,1,B,ok,,,https://compsciedu.com/mcq-question/40926/message-authentication-is-a-service-beyond,-5.077949523925781,-0.10155899047851563,-9.0625,-9.0625,-9.0625,-7.625,-7.625,-6.84375,-6.84375,-6.12109375,-6.12109375,-5.078906059265137,-3.03125,-3.03125,-3.03125,-2.19921875,-2.19921875,-1.7838541269302368,-1.7838541269302368,-1.3167724609375,-1.3167724609375,-0.8995116949081421
high_school_computer_science,What is the role of the compiler in the process of developing executable software?,Managing specification files created as part of the development process,Running and testing the executable created by the programmer,Tracking older versions of the software in case an error is found and the software needs to be reverted to an earlier form,"Translating a program written in an abstract, high-level language into a program with the same behavior expressed in machine code",3,D,ok,,,,-2.3178505897521973,-0.030904674530029298,-11.125,-8.0625,-6.13671875,-5.381249904632568,-4.197544574737549,-3.78076171875,-3.456163167953491,-2.926669120788574,-2.6997883319854736,-2.3168423175811768,-1.328125,-1.12890625,-0.6597900390625,-0.48974609375,-0.2588588297367096,-0.17816162109375,-0.1071506068110466,0.04620916023850441,0.1087646484375,0.2391531765460968
business_ethics,"Healthy eating, particularly relating to sugar and salt consumption, food and packaging waste and supply chain CO2 emissions are all business ethics issues facing the ________.",Supermarket industry,Chemicals industry,Construction industry,Information and mobile technology industry,0,A,ok,,,https://learninglink.oup.com/access/content/cranebe5e-student-resources/cranebe5e-chapter-1-multiple-choice-questions?previousFilter=tag_chapter-01,-3.8936870098114014,-0.029497628862207585,-10.21875,-9.550000190734863,-8.67578125,-7.6022725105285645,-6.763392925262451,-6.027573585510254,-5.394140720367432,-4.83695650100708,-4.33203125,-3.8913238048553467,-2.96875,-2.596874952316284,-2.146484375,-1.742720127105713,-1.3742239475250244,-1.097304344177246,-0.8805602788925171,-0.7057521939277649,-0.5519033670425415,-0.40510085225105286
management,What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,Bargaining,Satisficing,Accepting,Compromising,1,B,ok,,,https://global.oup.com/uk/orc/busecon/business/combe/student/mcqs/ch07/,-3.0338664054870605,-0.03792333006858826,-6.9375,-6.375,-6.078125,-5.536458492279053,-5.0546875,-4.75,-4.189630508422852,-3.912109375,-3.452846050262451,-3.0349655151367188,-1.7890625,-1.3072916269302368,-1.21875,-0.831787109375,-0.60400390625,-0.52490234375,-0.3995472192764282,-0.3340250551700592,-0.2065080851316452,-0.090362548828125
high_school_european_history,"This question refers to the following information.
The excerpts below are from the Navigation Acts of 1651.
[A]fter the first day of December, one thousand six hundred fifty and one, and from thence forwards, no goods or commodities whatsoever of the growth, production or manufacture of Asia, Africa or America, or of any part thereof; or of any islands belonging to them, or which are described or laid down in the usual maps or cards of those places, as well of the English plantations as others, shall be imported or brought into this Commonwealth of England, or into Ireland, or any other lands, islands, plantations, or territories to this Commonwealth belonging, or in their possession, in any other ship or ships, vessel or vessels whatsoever, but only in such as do truly and without fraud belong only to the people of this Commonwealth, or the plantations thereof, as the proprietors or right owners thereof; and whereof the master and mariners are also of the people of this Commonwealth, under the penalty of the forfeiture and loss of all the goods that shall be imported contrary to this act, , , ,
[N]o goods or commodities of the growth, production, or manufacture of Europe, or of any part thereof, shall after the first day of December, one thousand six hundred fifty and one, be imported or brought into this Commonwealth of England, or any other lands or territories to this Commonwealth belonging, or in their possession, in any ship or ships, vessel or vessels whatsoever, but in such as do truly and without fraud belong only to the people of this Commonwealth, and in no other, except only such foreign ships and vessels as do truly and properly belong to the people of that country or place, of which the said goods are the growth, production or manufacture.
Which of the following was the desired outcome of the above legislation by the Rump Parliament of England in 1651?",To prevent England's colonies from being bombarded with cheap goods manufactured by their mainland European competitors,To reclaim domination of the slave trade from Portugal in order to meet the growing need for slaves for sugar plantations in the English Caribbean colonies,To end Dutch domination of maritime trade by limiting their ability to move goods between England and her colonies as well as goods to and from England from other countries,To extricate the French from the Atlantic sea trade as well as the cod and whaling industries which at this time were dominated by the French,2,C,ok,,,,-1.386916160583496,-0.0019289515446223868,-6.027644157409668,-4.449919700622559,-3.6141159534454346,-3.0160231590270996,-2.583127498626709,-2.239187240600586,-1.9558486938476562,-1.7296181917190552,-1.5435456037521362,-1.3872312307357788,-2.1103765964508057,-1.279249906539917,-0.8344236016273499,-0.5850861072540283,-0.4211382269859314,-0.2969503104686737,-0.19578169286251068,-0.11081846058368683,-0.035234056413173676,0.04561236500740051
high_school_geography,Transnational corporations distribute their operations,manufacturing goods where production costs are the highest.,conducting accounting and research services where economical.,based on comparative advantage.,with headquarters located in LDCs.,2,C,ok,,,www.crackap.com - AP Human Geography Question 225,-5.096184253692627,-0.09615441988099296,-11.1875,-11.1875,-11.1875,-8.15625,-8.15625,-7.09375,-7.09375,-6.0078125,-6.0078125,-5.09375,-3.96875,-3.96875,-3.96875,-2.220703125,-2.220703125,-1.5846353769302368,-1.5846353769302368,-0.9208984375,-0.9208984375,-0.48515623807907104
high_school_physics,A bi-convex lens has a radius of curvature of magnitude 20 cm. Which of the following best describes the image formed of an object of height 2 cm placed 30 cm from the lens?,"Real, inverted, height = 1 cm","Virtual, upright, height = 0.25 cm","Real, upright, height = 1 cm","Virtual, inverted, height = 0.25 cm",0,A,no_correct_answer,"Real, inverted, height = 4 cm",parsing error,https://www.toppr.com/ask/question/a-biconvex-lens-has-a-radius-of-curvature-of-magnitude/,-1.2241251468658447,-0.009273675355044279,-5.625,-4.646484375,-3.6497395038604736,-2.810431957244873,-2.358910083770752,-2.0339062213897705,-1.7317708730697632,-1.542494773864746,-1.384132742881775,-1.2237300872802734,-2.091796875,-1.202880859375,-0.78436279296875,-0.5160414576530457,-0.3661760687828064,-0.252197265625,-0.1385498046875,-0.06664320826530457,-0.0031931023113429546,0.07375885546207428
machine_learning,The K-means algorithm:,Requires the dimension of the feature space to be no bigger than the number of samples,Has the smallest value of the objective function when K = 1,Minimizes the within class variance for a given number of clusters,Converges to the global optimum if and only if the initial means are chosen as some of the samples themselves,2,C,ok,,,https://people.eecs.berkeley.edu/~jrs/189/exam/finalf15.pdf,-4.406052112579346,-0.14686840375264484,-8.375,-8.375,-8.375,-7.703125,-7.703125,-7.010416507720947,-7.010416507720947,-5.51171875,-5.51171875,-4.409375190734863,-2.375,-2.375,-2.375,-1.224365234375,-1.224365234375,-0.8065592646598816,-0.8065592646598816,-0.56439208984375,-0.56439208984375,-0.31635743379592896
college_mathematics,"Let T: R^2 -> R^2 be the linear transformation that maps the point (1, 2) to (2, 3) and the point (-1, 2) to (2, -3). Then T maps the point (2, 1) to","(1, 6)","(-1, 4)","(3, 2)","(-4, 3)",0,A,ok,,,Expert,-0.9393280744552612,-0.008861585608068502,-4.431250095367432,-3.0568182468414307,-2.4765625,-2.08050274848938,-1.7728986740112305,-1.5589096546173096,-1.350549340248108,-1.1814548969268799,-1.0469207763671875,-0.9391553401947021,-1.5234375,-0.7506658434867859,-0.45519301295280457,-0.30269190669059753,-0.19766971468925476,-0.12471277266740799,-0.05327148362994194,0.015964673832058907,0.07722355425357819,0.13900862634181976
high_school_biology,The theory of evolution is most accurately described as,an educated guess about how species originate.,"one possible explanation, among several scientific alternatives, about how species have come into existence.",an opinion that some scientists hold about how living things change over time.,"an overarching explanation, supported by much evidence, for how populations change over time.",3,D,ok,,,https://www.chegg.com/homework-help/questions-and-answers/theory-evolution-accurately-described-explanation-many-facts-supported-much-evidence-popul-q136471496,-2.9712047576904297,-0.05035940267271915,-7.84375,-7.84375,-6.9375,-5.84375,-5.23828125,-5.23828125,-4.596875190734863,-3.8893229961395264,-3.376674175262451,-2.971923828125,-0.953125,-0.953125,-0.6328125,-0.4087727963924408,-0.22650146484375,-0.22650146484375,-0.08041992038488388,0.01761881448328495,0.0976911261677742,0.247589111328125
computer_security,What are the types of scanning?,"Port, network, and services","Network, vulnerability, and port ","Passive, active, and interactive","Server, client, and network",1,B,ok,,,https://www.copamcq.com/cyber-security,-3.824371337890625,-0.10336138751055743,-10.1875,-10.1875,-10.1875,-8.4375,-7.020833492279053,-7.020833492279053,-5.69921875,-5.69921875,-4.580175876617432,-3.81939697265625,-1.1171875,-1.1171875,-1.1171875,-1.041015625,-0.75390625,-0.75390625,-0.5400390625,-0.5400390625,-0.37578123807907104,-0.2369791716337204
machine_learning,"As of 2020, which architecture is best for classifying high-resolution images?",convolutional networks,graph networks,fully connected networks,RBF networks,0,A,ok,,,Expert,-2.421785593032837,-0.0314517609484784,-9.9375,-7.927083492279053,-6.400000095367432,-5.1551337242126465,-4.388888835906982,-4.040234565734863,-3.501953125,-3.0984933376312256,-2.724365234375,-2.4246554374694824,-1.453125,-1.0716146230697632,-0.8382812738418579,-0.56396484375,-0.3975151777267456,-0.334716796875,-0.2144775390625,-0.1100376695394516,-0.002777099609375,0.0967068150639534
elementary_mathematics,"John’s friend told him that he could earn $49 for handing out flyers at a local concert. John wants to calculate the hourly rate, If he works a total of 3.5 hours, the equation 3.5x = 49 can be used to determine his hourly rate. What would John’s hourly rate be, in dollars?",$1.40 ,$14.00 ,$45.50 ,$171.50 ,1,B,ok,1,,,-1.7804940938949585,-0.009177804607705972,-6.638392925262451,-5.2020087242126465,-4.39657735824585,-3.7840402126312256,-3.283482074737549,-2.8729538917541504,-2.5378665924072266,-2.2469656467437744,-2.0035574436187744,-1.7794395685195923,-2.3448660373687744,-1.4874441623687744,-1.0322962999343872,-0.7415946125984192,-0.5486885905265808,-0.398832768201828,-0.2743343412876129,-0.1711251437664032,-0.0754123255610466,0.027385013177990913
business_ethics,"Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.","Caveat emptor, Company Responsibility, Informal codes, International","Caveat emptor, Buyer beware, Regulation, National","Cemptor Eaveat, Buyer beware, Regulation, National","Cemptor Eaveat, Company Responsibility, Informal Codes, International",1,B,ok,,,https://learninglink.oup.com/access/content/cranebe5e-student-resources/cranebe5e-chapter-8-multiple-choice-questions?previousFilter=tag_chapter-08,-3.2197678089141846,-0.02025011200574959,-9.65625,-7.465277671813965,-6.586538314819336,-5.82899284362793,-5.311141490936279,-4.94444465637207,-4.417236328125,-4.024197101593018,-3.5972275733947754,-3.2192795276641846,-2.9296875,-2.1041667461395264,-1.704026460647583,-1.2820366621017456,-0.986965000629425,-0.8030960559844971,-0.60931396484375,-0.4795464277267456,-0.34427401423454285,-0.21208390593528748
high_school_chemistry,"Hypochlorous acid is an unstable compound, and one of the decomposition products is chlorine gas, Cl2. The decomposition of the acid lowers its concentration over time. What effect will the decomposition of one-fourth of the acid have on the agreement between the endpoint of the titration and the equivalence point during a titration with standard sodium hydroxide?",The endpoint would still remain near the ideal equivalence point.,The endpoint would be after the ideal equivalence point.,The endpoint would be before the ideal equivalence point.,It is impossible to determine.,2,C,ok,,,www.crackap.com - AP Chemistry Question 474,-2.0034496784210205,-0.009361914385144955,-9.294642448425293,-6.573660850524902,-5.222470283508301,-4.3515625,-3.6692707538604736,-3.221202850341797,-2.836562395095825,-2.5174925327301025,-2.2530746459960938,-2.0032713413238525,-3.802455425262451,-2.335658550262451,-1.6109691858291626,-1.1894062757492065,-0.877187967300415,-0.6818372011184692,-0.529036283493042,-0.4036228060722351,-0.29355859756469727,-0.16138584911823273
college_mathematics,The map x -> axa^2 of a group G into itself is a homomorphism if and only if,G is abelian,G = {e},a^3 = e,a^2 = a,2,C,ok,,,Expert,-2.545846700668335,-0.032639060264978655,-9.53125,-8.859375,-7.075520992279053,-5.974609375,-4.798295497894287,-4.172776222229004,-3.6773438453674316,-3.2804458141326904,-2.9425048828125,-2.541961669921875,-2.8359375,-2.013671875,-1.4801431894302368,-1.0965576171875,-0.7703302502632141,-0.6158353090286255,-0.466796875,-0.34225642681121826,-0.23982319235801697,-0.10378196090459824
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I removed the limbs from my dead partner, one by one. Scenario 2 | I found a nest with newborn rabbits and nurtured them to health.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",1,B,ok,,,,-2.8231139183044434,-0.013254055954480955,-8.866071701049805,-7.3816962242126465,-6.49404764175415,-5.679418087005615,-5.06727409362793,-4.515261650085449,-3.958486557006836,-3.5341460704803467,-3.1680850982666016,-2.821640968322754,-2.6104910373687744,-1.9001115560531616,-1.5096726417541504,-1.1610654592514038,-0.9311222434043884,-0.7618070840835571,-0.60154128074646,-0.47718364000320435,-0.3635950982570648,-0.23893529176712036
logical_fallacies,"So, how long have you been beating your wife?",Attacking the Person (ad hominem),False Dilemma,Prejudicial Language,Appeal to Force,2,C,bad_question_clarity,loaded question,"Itâs not a question. Original contained âSelect the fallacy-type which best describes the reasoning contained in each of the passages below.â

Furthermore, âprejudicial languageâ as a fallacy seems to mean something else",,-2.744406223297119,-0.056008290271369776,-10.0625,-7.34375,-6.208333492279053,-5.3984375,-4.704687595367432,-4.153645992279053,-3.7388393878936768,-3.35888671875,-3.03125,-2.74462890625,-2.390625,-1.83203125,-1.5703125,-1.10888671875,-0.810546875,-0.5784505009651184,-0.4115513265132904,-0.286376953125,-0.1651475727558136,-0.05683593824505806
