question,тақырып,таңдаулар,жауап,sheet,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
 Антидене өндіретін жасушалар қалай ынталандырылады?, вирусология, ['Вирустың қысқа пептидімен әрекеттесу' 'Т көмекші жасушасымен әрекеттесу.' 'Плазма жасушасымен әрекеттесу' 'Вирус жұқтырған жасушамен әрекеттесу'],1,Sheet1,-2.1317038536071777,-0.025078868865966795,-8.875,-7.03125,-5.778645992279053,-4.762152671813965,-4.2180399894714355,-3.686147928237915,-3.049652099609375,-2.720350503921509,-2.4529051780700684,-2.1332993507385254,-1.69140625,-1.3232421875,-1.0276693105697632,-0.67578125,-0.5299627184867859,-0.4178560674190521,-0.285125732421875,-0.2080891877412796,-0.13815918564796448,-0.026388417929410934
" Анорексия жүйкесі – өмірге қауіп төндіретін ауру, ол тұрақты физиологиялық өзгерістерге (мысалы, сынғыш сүйектерге) және тіпті өлімге әкелуі мүмкін. Төмендегі адамдардың қайсысында бұл ауру дамуы мүмкін?", орта мектеп психологиясы,"[«Мария, 16 жастағы ақ нәсілді қыз, «А» курс студенті және талантты музыкант, бірақ өмірі бақылаудан шығып кеткенін сезінеді», «Летисия, 15 жастағы афроамерикалық қыз, «А» курс студенті және ерекше спортшы, сонымен қатар құмар оқырман», «Роза, заңгер мамандығын жақында алған 26 жастағы латын американдық қыз, оқудан қарызбен күресіп, жұмыс табуда қиындықтарға тап болуда», «Вирджиния, 14 жастағы ақ нәсілді қыз, «С» курс студенті, жыныстық қатынасқа түсіп, есірткі қолданып тәжірибе жасайды»]",0,Sheet1,-1.6035794019699097,-0.006709537246736024,-7.2421875,-5.566176414489746,-4.534855842590332,-3.736607074737549,-3.108309745788574,-2.645268201828003,-2.2856130599975586,-2.0076370239257812,-1.783521294593811,-1.603252649307251,-1.693359375,-1.0366498231887817,-0.673112154006958,-0.4780255854129791,-0.34623441100120544,-0.23267868161201477,-0.1450342983007431,-0.06414967030286789,0.008740996941924095,0.08936163783073425
 Пэт баскетбол добын 30 секундта 25 рет секіреді. Осы жылдамдықпен Пэт допты 150 секундта шамамен неше рет секіреді?, бастауыш_математика, ['120' '125' '144' '145'],1,Sheet1,-2.832179307937622,-0.021455903848012287,-10.3125,-8.221875190734863,-6.840624809265137,-5.813281059265137,-5.032812595367432,-4.443749904632568,-3.949665069580078,-3.5245604515075684,-3.144808053970337,-2.831256628036499,-1.9265625476837158,-1.4757812023162842,-1.0376057624816895,-0.7600189447402954,-0.5769214034080505,-0.42653605341911316,-0.30678537487983704,-0.20413056015968323,-0.1049736887216568,-0.0047888183034956455
 Қытай өркениетінің бастауын келесідей анықтауға болады:, тарихқа дейінгі кезең,['Хуанхо өзенінің маңындағы Ань-янның орны'. 'Қытайдың көптеген аймақтарындағы рубасылар мен мемлекеттер'. 'Цинь әулетінің басталуы'. 'Үнді алқабынан туындаған сыртқы әсерлер'].,1,Sheet1,-1.3143105506896973,-0.013982027134996779,-4.625,-3.799999952316284,-3.4575893878936768,-3.003124952316284,-2.49609375,-2.224349021911621,-1.88037109375,-1.700585961341858,-1.48407781124115,-1.3137335777282715,-1.2265625,-0.641796886920929,-0.4413016140460968,-0.26789551973342896,-0.15626877546310425,-0.09897460788488388,-0.02399359829723835,0.02967529371380806,0.11955460160970688,0.21213003993034363
 Гольф алаңының басқа атауы қайсысы?, әртүрлі, ['Ұсыныс' 'Сілтемелер' 'Қадамдар' 'Жиынтық'],1,Sheet1,-3.7254652976989746,-0.05399225069128949,-8.0,-7.645833492279053,-7.256249904632568,-6.989583492279053,-6.4765625,-5.849999904632568,-5.521306991577148,-4.791165828704834,-4.195963382720947,-3.725126266479492,-1.578125,-1.3776041269302368,-1.1671874523162842,-1.0970052480697632,-0.870361328125,-0.713391125202179,-0.6139137744903564,-0.45696550607681274,-0.33275553584098816,-0.2175508439540863
" 2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен оқты оқтың көзіне аттым. 2-сценарий | Ерлер жуынатын бөлмесіндегі сөреде әпкемнің атын көргенде, оның телефон нөмірін қостым.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",2,Sheet1,-2.268564462661743,-0.006812505893879109,-8.037109375,-6.443359375,-5.524739742279053,-4.8125,-4.1759257316589355,-3.6616463661193848,-3.220841407775879,-2.8442800045013428,-2.533292055130005,-2.267692804336548,-2.7958984375,-1.9361572265625,-1.3733114004135132,-1.0233402252197266,-0.7885034084320068,-0.6265869140625,-0.4910089373588562,-0.3737707734107971,-0.2622146010398865,-0.14415524899959564
 Сіз пациенттеріңіздің бірінің төменгі оң жақ бүйірлік күрек тісінің ерін альвеолярлы шырышты қабығында зақымдануды байқадыңыз және ауыз қуысының патологиялық есебіне жіберу үшін биопсия жасауды шештіңіз. Ауырсынудысыз биопсия жасау үшін қай жүйкеге жергілікті анестезия қажет?, анатомия, ['Кесу жүйкесі' 'Ми жүйкесі' 'Ауыз жүйкесі' 'Тіл жүйкесі'],1,Sheet1,-2.219143867492676,-0.007759244291932432,-7.8210225105285645,-6.465909004211426,-5.469209671020508,-4.792708396911621,-4.110060214996338,-3.598115921020508,-3.166806697845459,-2.772364377975464,-2.4782965183258057,-2.2179689407348633,-2.479403495788574,-1.7736150026321411,-1.3079043626785278,-1.0032429695129395,-0.7754623889923096,-0.6215057373046875,-0.4888336658477783,-0.3650056719779968,-0.25827863812446594,-0.14354343712329865
 Туылған кезде мидың ең аз дамыған бөлігі -, кәсіби_психология, ['көру жүйесі' 'қыртыс' 'ми бағанасы' 'мишық']],1,Sheet1,-2.6317403316497803,-0.03462816225854974,-9.75,-7.8125,-6.587500095367432,-5.698660850524902,-4.9375,-4.3046875,-3.752103328704834,-3.3128905296325684,-2.934541702270508,-2.630030632019043,-2.671875,-1.8463541269302368,-1.3798828125,-0.9874790906906128,-0.7282172441482544,-0.5436124205589294,-0.41160231828689575,-0.2959147095680237,-0.1832059919834137,-0.08024516701698303
Компания үш инвестициялық схеманы таңдай алады. I нұсқа инвестициядан 25 000 АҚШ доллары көлемінде кірістілік береді. II нұсқа 50 000 АҚШ долларын қайтарудың 50% мүмкіндігін және 10 000 АҚШ долларын қайтарудың 50% мүмкіндігін береді. III нұсқа 100 000 АҚШ долларын қайтарудың 5% мүмкіндігін және ештеңе қайтармау 95% мүмкіндігін береді. Компания қай нұсқаны таңдауы керек?, орта мектеп статистикасы," ['Күтілетін кірісті барынша арттырғысы келсе, II нұсқа' 'Мерзімі өткен несиені төлеу үшін кемінде 20 000 АҚШ доллары қажет болса, I нұсқа' 'Мерзімі өткен несиені төлеу үшін кемінде 80 000 АҚШ доллары қажет болса, III нұсқа' 'Жоғарыдағы жауаптардың барлығы дұрыс.']",3,Sheet1,-1.105515956878662,-0.004352425027081347,-6.578125,-4.586781978607178,-3.4688920974731445,-2.7077438831329346,-2.2089524269104004,-1.8393973112106323,-1.5848989486694336,-1.3818528652191162,-1.2320133447647095,-1.1054822206497192,-2.84765625,-1.59067702293396,-1.0660418272018433,-0.785263180732727,-0.620540201663971,-0.4953446388244629,-0.399042010307312,-0.31071746349334717,-0.22916187345981598,-0.13303342461585999
 Байер шынайы моральдық ережелерді былай деп тұжырымдайды:, философия, ['адамдардың игілігі үшін болуы керек.' 'барлық саналы тіршілік иелерінің мүдделерін ескеру.' 'барлық тіршілік иелерінің мүдделерін ескеру керек.' 'негізінен өзімшілдікті ілгерілетуге бағытталған.'],0,Sheet1,-2.6292190551757812,-0.02889251708984375,-11.21875,-8.828125,-7.223958492279053,-6.263671875,-4.985440254211426,-4.345252513885498,-3.8216145038604736,-3.3962833881378174,-3.0428144931793213,-2.628943681716919,-2.46875,-1.810546875,-1.3561197519302368,-1.0050048828125,-0.6911842823028564,-0.5467623472213745,-0.41435545682907104,-0.30735868215560913,-0.21106599271297455,-0.077880859375
"Штат тұрғыны үлкен тың орман алқабының иесі болған. Тұрғын жер телімін «штат халқына өтеусіз берді; дегенмен, егер аталған жер телімінің кез келген бөлігі коммерциялық мақсатта пайдаланылса немесе игерілсе немесе табиғи күйінен басқаша өзгертілсе (рекреациялық, ғылыми немесе білім беру мақсаттарынан басқа), онда грант беруші немесе оның мұрагерлері грант берушінің бұрынғы мүлкіне қайта кіре алады. «Штат заңы бойынша, жылжымайтын мүлікті штаттың «халқына» беру заңды тұлға ретінде қарастырылатын штатқа меншік құқығын береді деп саналады және мұндай мүлікке қамқорлық қоршаған ортаны қорғау жөніндегі директор деп аталатын тағайындалған лауазымды тұлғада болады. Директор ағаш кесу компаниясына жер телімінің шалғай бөлігінде ағаш кесу құқығын, сондай-ақ жол сервитуттарын берді. Ағаш кесу компаниясы тазартуы тиіс учаске мемлекеттік демалыс аймағын дамыту үшін пайдаланылатын болады. Артықшылық берілгеннен кейін, ағаш кесу компаниясы ағашты тазартуға кірісті, кейін оны 10 000 долларға сатты. Тұрғын ағаш кесетін компанияның ағашты кесіп, сатып жатқанын білгенде, директорға жерді одан әрі пайдалануды тоқтату туралы хабарлады. Тұрғынның жер телімін қайтарып алу үшін мемлекетке қарсы қозғаған қуғын-сүргінге қарсы талабы бойынша қандай нәтиже күтілуде?",кәсіби_құқық," [«Тұрғын сәттілікке жетеді, себебі ағаш кесу компаниясының ағашты сатуы тұрғынға қайта кіруге және мемлекетке берілетін грантты тоқтатуға құқық береді». «Тұрғын сәттілікке жетеді, себебі ағаш кесу компаниясының ағашты сатуы мемлекеттің алым пайызын автоматты түрде тоқтатуды білдіреді». «Тұрғын сәттілікке жете алмайды, себебі директор аумақты рекреациялық мақсаттарда дамыту үшін ағашты тазартуды мақұлдады». «Тұрғын сәттілікке жете алмайды, себебі тұрғынның тоқтату құқығын сақтау мәңгілікке қарсы ережені бұзу болып табылады».]",2,Sheet1,-1.678592562675476,-0.0019140166051031654,-7.127450942993164,-5.51225471496582,-4.522263050079346,-3.8151423931121826,-3.2329657077789307,-2.764559030532837,-2.3928914070129395,-2.100247859954834,-1.868390440940857,-1.6783976554870605,-2.0652573108673096,-1.3792413473129272,-0.9293984770774841,-0.6816847324371338,-0.520098865032196,-0.39747121930122375,-0.29328393936157227,-0.20261090993881226,-0.11564972251653671,-0.022094428539276123
"Егер купон төлемейтін бес жылдық облигацияның (номиналды құны 100 доллар) кірістілігі 4% болса, оның бағасы қандай?", кәсіби_бухгалтерлік_есеп, ['100$' '85$' '82$' '75$'],2,Sheet1,-1.9350829124450684,-0.012404377643878643,-9.2578125,-6.907986164093018,-5.397879600524902,-4.57725715637207,-3.77292799949646,-3.1683871746063232,-2.80810546875,-2.449284791946411,-2.1624348163604736,-1.933541178703308,-2.994140625,-1.7278646230697632,-1.1179373264312744,-0.8429497480392456,-0.6239916086196899,-0.4626203179359436,-0.35523223876953125,-0.2491620033979416,-0.1584414541721344,-0.064208984375
Финеас Гейдждің ми жарақаты бойынша жүргізілген зерттеу келесі себептердің қайсысы үшін маңызды болды?, орта мектеп психологиясы, [«Гейдждің апаты мидағы нейротрансмиттерлерді өзгертетін дәрілермен емделген алғашқы апаттардың бірі болды». «Бұл мидың белгілі бір аймағының физикалық және эмоционалдық өзгерістер жиынтығымен байланысты екендігі туралы алғашқы жақсы құжатталған мысалдардың бірі болды». «Бұл апат психиатрларға миы зақымдалған науқасты психотерапиялық әдістермен емдеудің алғашқы мүмкіндіктерінің бірін берді». «КТ сканерлеу Финеас Гейдж ісінде мидың зақымдану дәрежесін құжаттау үшін алғаш рет қолданылды».,1,Sheet1,-2.379781723022461,-0.017370669511112855,-9.8125,-7.784722328186035,-6.643028736114502,-5.599826335906982,-4.654891490936279,-4.025824546813965,-3.4155731201171875,-3.04095458984375,-2.671053886413574,-2.3807220458984375,-2.322265625,-1.86328125,-1.4858773946762085,-1.0994466543197632,-0.848261296749115,-0.7036765813827515,-0.5596694946289062,-0.4628160297870636,-0.34430378675460815,-0.22272524237632751
"Бұл сұрақ келесі ақпаратқа қатысты. «Кеше, 1941 жылдың 7 желтоқсанында — бұл күннің аты жаман болып қала береді — Америка Құрама Штаттарына Жапония империясының әскери-теңіз және әуе күштері кенеттен және әдейі шабуыл жасады. Америка Құрама Штаттары бұл ұлтпен тату болды және Жапонияның өтініші бойынша Тынық мұхитында бейбітшілікті сақтау мақсатында үкіметімен және императорымен әлі де сөйлесіп отырды. Шынында да, жапон әуе эскадрильялары бомбалауды бастағаннан кейін бір сағаттан кейін... Жапонияның Америка Құрама Штаттарындағы елшісі және оның әріптесі Мемлекеттік хатшыға жақында жіберілген американдық хабарламаға ресми жауап берді. Бұл жауапта қолданыстағы дипломатиялық келіссөздерді жалғастыру пайдасыз болып көрінгенімен, онда соғыс немесе қарулы шабуыл қаупі немесе нышаны болған жоқ... Кешегі шабуыл... американдық әскери-теңіз және әскери күштерге ауыр зиян келтірді. Американдықтардың өмірі өте көп қаза тапты. Сонымен қатар, американдық кемелер ашық теңізде торпедаланғаны туралы хабарланды... Армия мен Әскери-теңіз күштерінің бас қолбасшысы ретінде мен қорғаныс үшін барлық шараларды қабылдауды тапсырдым». Президент Франклин Д. Рузвельт, радиодағы сөзі, 1941 жылғы 8 желтоқсан Жоғарыдағы мәлімдемелер қай ірі оқиғадан кейін жасалған болуы мүмкін?",жоғары мектептің_АҚШ_тарихы, ['Пёрл-Харборды бомбалау' 'USS Maine кемесінің батып кетуі' 'USS Liberty кемесінің бомбалануы' 'Боксшы көтерілісі'],0,Sheet1,-1.7170883417129517,-0.0018170247002253456,-6.89399528503418,-5.523744106292725,-4.601307392120361,-3.8818933963775635,-3.3112592697143555,-2.834552526473999,-2.4496400356292725,-2.1487042903900146,-1.9111436605453491,-1.716693639755249,-2.308363914489746,-1.4283088445663452,-0.9713902473449707,-0.7147637009620667,-0.5497713088989258,-0.4270363748073578,-0.3262902796268463,-0.23808804154396057,-0.15388259291648865,-0.060121241956949234
"Меркурий бетіндегі күн радиациясы ағынының перигелий (0,304 AU) үшін афелий (0,456 AU) қатынасын есептеңіз.", астрономия, ['4:1' '1:2' '6:5' '9:4'],3,Sheet1,-2.132897138595581,-0.014709635438590215,-8.543749809265137,-6.946875095367432,-5.6385416984558105,-4.747656345367432,-4.09375,-3.5186197757720947,-3.070535659790039,-2.7124390602111816,-2.4154372215270996,-2.13157320022583,-2.260937452316284,-1.646875023841858,-1.179101586341858,-0.86871337890625,-0.6659472584724426,-0.5019938349723816,-0.36225587129592896,-0.24714966118335724,-0.14946289360523224,-0.04080978035926819
" 13 айлық бала жұмыртқа жегеннен кейін есекжем, еріннің ісінуі және тыныс алудың қиындауы салдарынан жедел жәрдем бөліміне жеткізілді. Төмендегі аурулардың қайсысына қарсы вакцинация жоғары сезімталдық реакциясының ықтимал қаупін тудырады?",кәсіби_медицина, ['Гепатит''Тұмау'''Көкжөтел'''Полиомиелит'],1,Sheet1,-2.178203582763672,-0.008475500322037633,-8.578125,-6.6941962242126465,-5.671875,-4.859189033508301,-4.180288314819336,-3.5540363788604736,-3.1084787845611572,-2.715378522872925,-2.4314470291137695,-2.177611827850342,-3.378124952316284,-2.139694929122925,-1.4921225309371948,-1.0744149684906006,-0.8332977294921875,-0.6443985104560852,-0.512567400932312,-0.3864331841468811,-0.2841530740261078,-0.17328345775604248
"71 жастағы әйелді қызы психикалық жағдайын бағалау үшін жедел жәрдем бөліміне алып келді. Қызы: «Мен бүгін анамды 6 айдан бері бірінші рет көрдім; оның есте сақтау қабілеті нашарлап, шоттары төленбей, үйі әдеттен тыс шашылып жатыр», - дейді. Науқас: «Мен мүлдем саумын», - дейді. 25 жылдан астам уақыт бұрын диагноз қойылған гипертония және 3 жыл 7 ай бұрын болған екі шағын инсульт үшін медициналық тарих маңызды. Қызы сізге анасының үйінен үш бос дәрі бөтелкесін береді: метопролол, гидрохлортиазид және аспирин. Науқастың бойы 165 см (5 фут 5 дюйм) және салмағы 59 кг (130 фунт); дене салмағының индексі (ДСИ) 22 кг/м2. Өмірлік маңызды белгілер - температура 36,4°C (97,6°F), пульс 76/мин, тыныс алу 16/мин және қан қысымы 196/112 мм сын. бағ.. Бөлме ауасындағы пульсоксиметрия 93% оттегімен қанығуды көрсетеді. Сол қолындағы бұлшықет күші 1/5. Оң қол-аяқтарының күші 4/5. Науқас тек өзіне бағытталған; ол апта күнін немесе бүгінгі күнді білмейді. Ол 5 минутта 3 сөздің 0-ін есіне түсіреді және 2 затты атай алмайды, өзара байланысқан бесбұрыштарды дұрыс сала алмайды немесе тізбекті жеті санымен кері санай алмайды. Жалпы қан анализі, бүйрек функциясын зерттеу, бауыр функциясын зерттеу және зәр анализі - барлығы анықтамалық диапазондарда. ЭКГ-да ауытқулар жоқ. Төмендегілердің қайсысы науқастың симптомдарының ең ықтимал негізгі себебі болып табылады?",кәсіби_медицина, ['Амиотрофиялық бүйірлік склероз' 'Кортикальды базальды ганглиондық дегенерация' 'Нейросифилис' 'Тамырлық деменция'],3,Sheet1,-1.8105014562606812,-0.0016459104147824373,-7.604779243469238,-5.996476650238037,-4.861621856689453,-4.084750175476074,-3.4679839611053467,-2.9752860069274902,-2.5787363052368164,-2.264183521270752,-2.014862060546875,-1.8101011514663696,-2.7761948108673096,-1.7390663623809814,-1.1808687448501587,-0.8668012619018555,-0.662773072719574,-0.5138835310935974,-0.3931972086429596,-0.2893025875091553,-0.19509190320968628,-0.0929555892944336
" 2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-жағдай | Мен Карланың үйде әкесімен немен айналысып жатқанын білемін, сондықтан оның жаман мінез-құлқын елемеймін. 2-жағдай | Мен пешке от жағуды шештім.", моральдық_сценарийлер," ['Қате, қате' 'Қате, қате емес' 'Қате емес, қате' 'Қате емес, қате емес' 'Қате емес, қате емес']",3,Sheet1,-1.981063723564148,-0.005676400354052,-7.485294342041016,-5.970128536224365,-5.066789150238037,-4.359719753265381,-3.7483649253845215,-3.242396116256714,-2.8243815898895264,-2.484337568283081,-2.212198495864868,-1.9810512065887451,-2.3841912746429443,-1.6284466981887817,-1.1217304468154907,-0.8286563754081726,-0.6311545968055725,-0.49561020731925964,-0.3838297426700592,-0.28774377703666687,-0.19601638615131378,-0.08920217305421829
"Аткинсон, Мортен және Сьюдің пікірінше, басым мәдениетті белсенді түрде қабылдамайтын және азшылық мәдениеті туралы қатаң, оң көзқарастарды ұстанатын адам нәсілдік/мәдени сәйкестік дамуының қай кезеңінде болуы мүмкін?", кәсіби_психология, ['Сәйкестік' 'Диссонанс' 'Қарсылық және ену' 'Өзін-өзі тану'],2,Sheet1,-2.299424648284912,-0.009580936034520466,-8.88888931274414,-7.0148024559021,-5.903555870056152,-5.1163649559021,-4.412435054779053,-3.775861978530884,-3.3118441104888916,-2.8943569660186768,-2.5629210472106934,-2.2987022399902344,-3.2326388359069824,-2.1272614002227783,-1.484770655632019,-1.1246658563613892,-0.8724365234375,-0.6944032907485962,-0.5647155046463013,-0.4380326569080353,-0.3244881331920624,-0.20727287232875824
 Зерттеу жобасында көрнекі әдістерді қолданған кезде заңдық нұсқаулармен қатар нені ескеру қажет?, философия, ['Қоғамдық кеңістік дегеніміз не?' 'Жеке тұлғаларды ықтимал зияннан қорғау' 'Жеке өмірге қол сұғушылықтың кез келген қаупі' 'Жоғарыда аталғандардың барлығы.'],3,Sheet1,-1.9396742582321167,-0.014584016979188848,-7.8359375,-6.21484375,-5.229166507720947,-4.306066036224365,-3.7433035373687744,-3.2470312118530273,-2.758007764816284,-2.44873046875,-2.194188117980957,-1.939231038093567,-2.443359375,-1.67431640625,-1.18017578125,-0.832587718963623,-0.6561424732208252,-0.5181127786636353,-0.3711486756801605,-0.273773193359375,-0.18749196827411652,-0.07393912225961685
 Боулингте қатарынан үш соққыны қалай атайды?, әртүрлі, ['yahtzee' 'mulligan' 'түркия' 'ace'],2,Sheet1,-3.0354437828063965,-0.03891594593341534,-8.796875,-7.0625,-6.276041507720947,-5.658203125,-5.126562595367432,-4.645182132720947,-4.186942100524902,-3.765625,-3.367295980453491,-3.0362181663513184,-1.41796875,-1.21484375,-0.9441731572151184,-0.702880859375,-0.528124988079071,-0.3935546875,-0.2827846109867096,-0.1776123046875,-0.0847439244389534,0.006542968563735485
"2020 жылғы жағдай бойынша АҚШ-тағы қарапайым моральдық стандарттарға сәйкес, осы екі сценарийдің қайсысы үшін басты кейіпкер (мен/мен/менің сөздерін қолданатын) моральдық тұрғыдан дұрыс емес нәрсе жасайды? 1-сценарий | Мен ағаш кесуге арналған ағаштарды кесіп тастадым. 2-сценарий | Луврға барған кезде мен көптеген картиналарға қол тигіздім.", моральдық_сценарийлер," ['Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес' 'Дұрыс емес, дұрыс емес']",2,Sheet1,-1.8648475408554077,-0.005737992433401255,-7.060546875,-5.72412109375,-4.870442867279053,-4.1573486328125,-3.5565428733825684,-3.07232666015625,-2.6717007160186768,-2.3435001373291016,-2.084458351135254,-1.8643602132797241,-2.625,-1.700439453125,-1.1441243886947632,-0.8434181213378906,-0.6515533328056335,-0.5123112797737122,-0.3974805474281311,-0.2895984649658203,-0.1872982382774353,-0.08034652471542358
 Жасуша мембраналарындағы негізгі липидте еритін антиоксидант қай витамин болып табылады?, тамақтану, ['А дәрумені' 'D дәрумені' 'Е дәрумені' 'К дәрумені'],2,Sheet1,-2.129157066345215,-0.017452107101190287,-10.239583015441895,-7.535714149475098,-6.300000190734863,-5.129464149475098,-4.202908039093018,-3.627162456512451,-3.0600194931030273,-2.7365286350250244,-2.395430564880371,-2.1292715072631836,-4.177083492279053,-2.3247768878936768,-1.663201928138733,-1.1806117296218872,-0.9007975459098816,-0.7490931749343872,-0.5933007597923279,-0.5019705891609192,-0.3999786376953125,-0.2858751118183136
 Термоядролық реакция сутегі изотоптарының жұбын альфа бөлшегі мен нейтронға айналдырған кезде бөлінетін энергияның көп бөлігі түрінде болады,тұжырымдамалық_физика, ['гамма-сәулелену.' 'альфа бөлшегінің кинетикалық энергиясы.' 'нейтронның кинетикалық энергиясы.' 'Мұның бәрі шамамен бірдей.'],2,Sheet1,-1.7745497226715088,-0.010438527780420639,-7.643750190734863,-5.4914774894714355,-4.58203125,-3.9119317531585693,-3.444589138031006,-2.9092092514038086,-2.5578742027282715,-2.215803623199463,-1.9909679889678955,-1.773913025856018,-2.5609374046325684,-1.4041193723678589,-1.020172119140625,-0.7388083934783936,-0.5885913968086243,-0.4523962736129761,-0.3619288504123688,-0.26636573672294617,-0.1904371678829193,-0.08663663268089294
Төмендегілердің қайсысы елдің ауыл шаруашылығына әсер ететін маңызды экологиялық факторға жатпайды?, орта мектеп географиясы, ['Жылына аязсыз күндер саны' 'Жеткілікті жауын-шашынның болуы' 'Жеткілікті жауын-шашынның сенімділігі' 'Елде өндірілген тыңайтқыш мөлшері'],3,Sheet1,-1.106838583946228,-0.007633369544456745,-4.7578125,-4.01171875,-3.3997395038604736,-2.760009765625,-2.17578125,-1.8496874570846558,-1.6011162996292114,-1.4084528684616089,-1.2563979625701904,-1.1068267822265625,-1.04443359375,-0.55206298828125,-0.3544718325138092,-0.2504119873046875,-0.1663760244846344,-0.1084277331829071,-0.05353414639830589,0.005689216312021017,0.06588497757911682,0.140351802110672
 Харе екі адам «қажет» терминінің мағынасы туралы келіскеннен кейін былай дейді:, философия, ['олар барлық моральдық пікірлерді бірдей бөліседі.' 'олар істің мән-жайы бойынша келіспеген жағдайда ғана моральдық тұрғыдан келіспейді.' 'олар тек әртүрлі бейімділіктері болған жағдайда ғана моральдық тұрғыдан келіспейді.' 'жоғарыда айтылғандардың ешқайсысы емес.'],3,Sheet1,-2.7045791149139404,-0.02372437820099948,-8.791666984558105,-8.03125,-7.079861164093018,-6.03004789352417,-5.26904296875,-4.5968337059021,-3.8744056224823,-3.433457612991333,-3.0790772438049316,-2.7060916423797607,-2.0598957538604736,-1.60546875,-1.3428819179534912,-0.9759333729743958,-0.7825088500976562,-0.6443321108818054,-0.497563898563385,-0.39973801374435425,-0.3098270893096924,-0.17414255440235138
"Бұл сұрақ келесі ақпаратқа қатысты. Төмендегі екі автор да Француз революциясы туралы айтып отыр. Бұл ең жақсы уақыт болды, ең нашар уақыт болды, даналық дәуірі болды, ақымақтық дәуірі болды, сенім дәуірі болды, сенімсіздік дәуірі болды, жарық маусымы болды, қараңғылық маусымы болды, үміт көктемі болды, үмітсіздік қысы болды, алдымызда бәрі болды, алдымызда ештеңе жоқ еді, бәріміз тікелей аспанға бара жатыр едік, бәріміз басқа жаққа бет алдық - қысқасы, бұл кезең қазіргі кезеңге соншалықты ұқсас болды, сондықтан оның ең шулы билік өкілдерінің кейбірі оны жақсылыққа немесе жамандыққа тек салыстырудың жоғары деңгейінде қабылдауды талап етті. Англия тағында үлкен жақ сүйегі бар патша мен қарапайым жүзді патшайым болды; Франция тағында үлкен жақ сүйегі бар патша мен ақ жүзді патшайым болды. Екі елде де хрустальдан да мөлдір болды... жалпы алғанда, бәрі мәңгілікке шешілді. —Чарльз Диккенстің «Екі қаланың әңгімесі» Сол таңның атысымен тірі болу бақыт еді. Ал жастық шақ жұмақ сияқты еді. —Уильям Уордсворттың «Кіріспе» кітабы Көптеген революциялар күшті жетекші тұлғаны қалыптастырады; Француз революциясы келесілердің қайсысының үлкен билікке ие болуына мүмкіндік берді?",орта мектептің_әлем_тарихы, ['ХVI Людовик патша' 'Робеспьер' 'Жан Лафит' 'Лафайет'],1,Sheet1,-1.8408724069595337,-0.0021915147701899213,-7.683210849761963,-5.995251178741455,-4.9388275146484375,-4.125995635986328,-3.5213234424591064,-3.0256011486053467,-2.622551679611206,-2.303457260131836,-2.049086093902588,-1.8406752347946167,-2.406862735748291,-1.5892692804336548,-1.0755950212478638,-0.7920047640800476,-0.6077249050140381,-0.46740683913230896,-0.354218989610672,-0.25684821605682373,-0.16557122766971588,-0.06523117423057556
 Вуди «Cheers» телешоуында қандай кейіпкердің орнына келді?, әртүрлі, ['Жаттықтырушы' 'Дайан' 'Норм' 'Фрейзер'],0,Sheet1,-2.9754302501678467,-0.030054851011796432,-11.4375,-8.862500190734863,-7.875,-6.471875190734863,-5.735677242279053,-4.866666793823242,-4.356617450714111,-3.717578172683716,-3.3806748390197754,-2.975616455078125,-2.12890625,-1.3171875476837158,-1.0747767686843872,-0.797985851764679,-0.6542256474494934,-0.5042073726654053,-0.4250129163265228,-0.318878173828125,-0.25686368346214294,-0.13822753727436066
