subject,question,choice_A,choice_B,choice_C,choice_D,answer,answer_letter,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
miscellaneous,Earth's seasons are caused by which of the following?,The tilt of Earth's axis of rotation relative to the ecliptic as Earth revolves around the Sun,The varying amount of sunspot activity,Earth's orbit about the Sun as an ellipse rather than a circle,The rotation of Earth during a 24-hour day,0,A,test,-1.11410653591156,-0.018264041572320658,-6.0625,-4.1328125,-3.25,-2.578125,-2.1285157203674316,-1.8170572519302368,-1.5772879123687744,-1.3876953125,-1.236083984375,-1.1124756336212158,-0.1123046875,-0.033935546875,-0.0037434895057231188,0.0343017578125,0.07373046875,0.119384765625,0.1648298054933548,0.21160888671875,0.25537109375,0.3282714784145355
high_school_us_history,"This question refers to the following information.
At a meeting of working girls held at Hull House during a strike in a large shoe factory, the discussions made it clear that the strikers who had been most easily frightened, and therefore the first to capitulate, were naturally those girls who were paying board and were afraid of being put out if they fell too far behind. After a recital of a case of peculiar hardship one of them exclaimed: ""Wouldn't it be fine if we had a boarding club of our own, and then we could stand behind each other in a time like this?"" After that events moved quickly. We … discussed all the difficulties and fascinations of such an undertaking, and on the first of May, 1891, two comfortable apartments near Hull House were rented and furnished. The Settlement was responsible for the furniture and paid the first month's rent, but beyond that the members managed the club themselves.… At the end of the third year the club occupied all of the six apartments which the original building contained, and numbered fifty members.
—Jane Addams, Twenty Years at Hull House, 1912
Which of the following best reflects the perspective of Jane Addams in the passage above?",Poor people need the leadership of reformers like herself.,Poor people need support in helping themselves.,Poor people don't need outside help.,Poor people don't deserve help.,1,B,test,-2.770829916000366,-0.004154167790105497,-9.31640625,-7.498724460601807,-6.401815891265869,-5.597222328186035,-4.918661594390869,-4.340761184692383,-3.855221748352051,-3.439826011657715,-3.078273296356201,-2.7710494995117188,-2.5003254413604736,-1.8218271732330322,-1.4001795053482056,-1.0729008913040161,-0.836527407169342,-0.6566950678825378,-0.506835401058197,-0.3769821226596832,-0.26494449377059937,-0.15235906839370728
moral_disputes, Which of the following is not an example of a natural right that Locke uses?,the right to life,the right to liberty,the right to citizenship,the right to property,2,C,test,-2.70432710647583,-0.03654496089832203,-8.375,-6.9375,-6.3984375,-5.401041507720947,-4.8995537757873535,-4.152777671813965,-3.8421874046325684,-3.3610026836395264,-3.112605094909668,-2.7011799812316895,-1.4609375,-1.1666666269302368,-1.0078125,-0.6857096552848816,-0.5657086968421936,-0.3900824785232544,-0.31865233182907104,-0.1161295548081398,-0.0224609375,0.13365885615348816
high_school_computer_science,"Consider the following segment of code.
 String word = ""conflagration"";
 int x = word.indexOf(""flag"");
 String s = word.substring(0, x);
 What will be the result of executing the above segment?",String s will be the empty string.,"String s will contain ""flag"".","String s will contain ""conf"".","String s will contain ""con"".",3,D,validation,-1.944685935974121,-0.01350476344426473,-9.5703125,-6.546875,-4.986607074737549,-4.267795085906982,-3.65285325050354,-3.141880512237549,-2.79132080078125,-2.4444680213928223,-2.1682941913604736,-1.9448449611663818,-1.5380859375,-1.0726996660232544,-0.7401951551437378,-0.5500759482383728,-0.37257981300354004,-0.2495466023683548,-0.171661376953125,-0.09018686413764954,-0.009137834422290325,0.08774518221616745
astronomy,Which planet(s) in the solar system has/have active plate tectonics?,Mars,Venus,Earth,Mars and Earth,2,C,test,-2.0109167098999023,-0.028322770561970457,-10.0,-7.75,-5.896874904632568,-5.204427242279053,-4.130859375,-3.410351514816284,-3.101728916168213,-2.626924991607666,-2.2766683101654053,-2.0088250637054443,-2.5,-1.7109375,-1.0959351062774658,-0.9107258915901184,-0.676300048828125,-0.5183349847793579,-0.4605602025985718,-0.351318359375,-0.23442383110523224,-0.1241239681839943
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I encouraged my son to eat thirty grapes today. Scenario 2 | As my kids laid in their own bed, I placed pieces of glass under their pillow.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",2,C,test,-3.2787957191467285,-0.014971669950441682,-9.455357551574707,-8.439732551574707,-7.333806991577148,-6.577047348022461,-5.80320930480957,-5.194247245788574,-4.631740093231201,-4.080508708953857,-3.674508810043335,-3.2781033515930176,-3.2566964626312256,-2.3510043621063232,-1.7396129369735718,-1.3722134828567505,-1.0672013759613037,-0.8787647485733032,-0.7190108895301819,-0.5603751540184021,-0.4332330822944641,-0.2894270718097687
professional_law,"A millionaire owned two adjacent 10-story commercial buildings. One building housed medical offices, and the other building housed dental offices. The first floors of both buildings were occupied by various retail establishments. The buildings' other floors were rented to professionals and used as offices. There was an enclosed walkway that connected the second floor of each building. Thus, shoppers and office staff could walk across the common walkway and gain access to each building. While the buildings were being used in this manner, the millionaire sold the dental building to an investor by warranty deed, which made no mention of any rights concerning the walkway. The walkway continued to be used by the occupants of both buildings. Thereafter, the walkway became unsafe as a consequence of wear and tear. As a result, the investor hired a contractor to repair the walkway area. When the millionaire saw the contractor removing the carpeting along the walkway, he demanded that the investor discontinue the repair work. After the investor refused, the millionaire brought an action to enjoin the investor from continuing the work. The most likely result will be a decision for","the millionaire, because the investor does not have rights in the walkway.","the millionaire, because the investor's rights in the dental building do not extend to the walkway.","the investor, because the investor has an easement in the walkway and an implied right to keep the walkway in repair.","the investor, because he has a right to take whatever action is necessary to protect himself from possible tort liability from persons using the walkway.",2,C,test,-2.1085941791534424,-0.003912048569857963,-7.561079502105713,-6.1203837394714355,-5.213778495788574,-4.5078125,-3.9089245796203613,-3.398496150970459,-2.9647185802459717,-2.6290159225463867,-2.3495264053344727,-2.109063148498535,-2.427201747894287,-1.6048916578292847,-1.1599787473678589,-0.8536205291748047,-0.6510818004608154,-0.49668529629707336,-0.36454930901527405,-0.25524798035621643,-0.16031524538993835,-0.05894654989242554
professional_law,"The president, vice-president, and U.S. civil officers can be impeached. Which of the following is not true about impeachment?",Grounds include treason and bribery,Grounds include high crimes and misdemeanors,A majority vote in the House is necessary to invoke charges of impeachment,A three-fourths vote in the Senate is necessary to convict and remove from office,3,D,test,-2.686829090118408,-0.025834895097292386,-10.21875,-8.006250381469727,-7.0089287757873535,-5.800000190734863,-4.880408763885498,-4.360937595367432,-3.7834200859069824,-3.466015577316284,-3.0353896617889404,-2.6860480308532715,-2.4609375,-1.544531226158142,-1.2720423936843872,-0.901293933391571,-0.6723820567131042,-0.552783191204071,-0.4005398154258728,-0.3138061463832855,-0.19491975009441376,-0.06425593793392181
logical_fallacies,"The fallacy that involves reasoning that determines the conclusion one wants first, then accepts only evidence supporting that conclusion, or interprets all evidence as support for that conclusion is known as",ad ignorantium,a priori,plurium interrogationum,Extension,1,B,test,-2.9252631664276123,-0.02250202435713548,-9.270833015441895,-8.151041984558105,-6.626562595367432,-5.90504789352417,-5.122242450714111,-4.555859565734863,-4.118546009063721,-3.6396121978759766,-3.3119139671325684,-2.9258387088775635,-2.421875,-2.0403645038604736,-1.5632812976837158,-1.2900766134262085,-0.9737548828125,-0.7917541265487671,-0.65052330493927,-0.5010533928871155,-0.4001668393611908,-0.2726655900478363
high_school_world_history,"This question refers to the following information.
""Purusa-Sukta""
Purusa is the lord of the immortals, who grow by means of [ritual] food. When the gods performed a sacrifice with the offering Purusa, spring was its clarified butter, summer the kindling, autumn the oblation.
It was Purusa, born in the beginning, which they sprinkled on the sacred grass as a sacrifice. It made the beasts of the air, the forest and the village. From that sacrifice completely offered, the mantras [Rig Veda] and the songs [Samaveda] were born. The sacrificial formulae [Yajurveda] were born from it. From it the horses were born and all that have cutting teeth in both jaws. The cows were born from it, also. From it were born goats and sheep.
When they divided Purusa, how many ways did they apportion him? What was his mouth? What were his arms? What were his thighs, his feet declared to be? His mouth was the Brahman, his arms were the Rajanaya [Ksatriya], his thighs the Vaisya; from his feet the Sudra was born. Thus, they fashioned the worlds. The gods sacrificed with the sacrifice to the sacrifice. These were the first rites.
—Hymns excerpted and adapted from the Rig Veda, oldest surviving literary work, India, 1500–1000 BCE
Which of the following would best contradict the argument that the caste system imposed rigid economic and social roles on Indian society in the period 600 BCE to 600 CE?",For there is nothing better for a Kshatriya than a righteous battle.,The four divisions of human society are created by me [Krishna].,The person traditionally credited with composing the Mahabarata was born to a fisherwoman.,"The Hindu God Shiva is considered to be simultaneously the creator, the preserver, and the destroyer.",2,C,test,-2.5056116580963135,-0.003422966746033215,-9.038602828979492,-7.1875,-6.1180219650268555,-5.249433994293213,-4.524746894836426,-3.9732978343963623,-3.501146078109741,-3.12054181098938,-2.785801649093628,-2.5052270889282227,-3.22265625,-2.119112253189087,-1.5442534685134888,-1.1474965810775757,-0.8809357285499573,-0.6818742752075195,-0.5170839428901672,-0.3834264874458313,-0.26742592453956604,-0.1542108803987503
college_medicine,"A new enzyme is found in a transgenic mice that participates in synthesis of an unknown product using two reactants. When using radiolabeled compounds to study the enzyme, it is found that the enzyme catalyzes a process that switches a nitrogen group on one reactant to the other reactant. Which of the following categories would this new enzyme fall under?",Oxidoreductase,Transferase,Hydrolase,Lyase,1,B,test,-2.4094533920288086,-0.01125912800013462,-8.125,-6.8058037757873535,-5.726190567016602,-4.969307899475098,-4.333705425262451,-3.8331472873687744,-3.416135311126709,-3.040980815887451,-2.7128286361694336,-2.408684015274048,-1.8091517686843872,-1.3074777126312256,-0.9594029188156128,-0.7160819172859192,-0.5455077886581421,-0.416596919298172,-0.30674028396606445,-0.2083042711019516,-0.1215432807803154,-0.022625990211963654
high_school_geography,The best definition of an urban area is,the central city and its developed areas.,the central city and its surrounding suburbs.,the central city and its hinterlands.,the central city and the adjacent counties.,1,B,test,-3.651371717453003,-0.08114159372117784,-7.59375,-7.59375,-7.109375,-7.109375,-6.770833492279053,-5.8671875,-5.8671875,-4.990624904632568,-4.216471195220947,-3.6554129123687744,-0.1865234375,-0.1865234375,-0.16748046875,-0.16748046875,-0.14892578125,-0.0247802734375,-0.0247802734375,0.08330078423023224,0.1820475310087204,0.3111746609210968
professional_law,"To improve the quality of rental housing within its boundaries, a city proposed an ordinance requiring all new and existing rental housing units to provide at least one full bathroom for each bedroom, plumbing and electrical hookups for a washer and dryer, and a covered parking space. A majority of the owners of existing rental housing in the city opposed the ordinance. They argued that it would dramatically decrease the number of lowincome rental housing units because owners would be unable to raise rents enough to recoup the investment required to comply. Without denying these contentions, the city enacted the ordinance. A plaintiff who owns low-income rental housing has sued the city, claiming only that the ordinance is unconstitutional on its face. Which of the following best states the burden of persuasion in this action?","The city must demonstrate that the ordinance is necessary to serve a compelling state interest, because it adversely affects the fundamental right of rental housing owners to use their property in the manner they deem most economically efficient.","The city must demonstrate that the ordinance is necessary to serve a compelling state interest, because it will have a substantial and disproportionate negative impact on low-income persons.","The plaintiff must demonstrate that the ordinance is not substantially related to an important state interest, because it requires some owners of rental housing to invest money that they will not be able to recoup from increased rents.","The plaintiff must demonstrate that there is no rational relationship between the ordinance and any legitimate state interest, because the ordinance regulates economic activity of a type normally presumed to be within state regulatory authority.",3,D,test,-2.3012521266937256,-0.005376757305359172,-8.029166221618652,-6.457291603088379,-5.47569465637207,-4.749218940734863,-4.137395858764648,-3.6365885734558105,-3.212462902069092,-2.858675241470337,-2.5546658039093018,-2.3010480403900146,-2.4244792461395264,-1.7109375,-1.2638400793075562,-0.9290049076080322,-0.7016414403915405,-0.5319885015487671,-0.3938993811607361,-0.27788135409355164,-0.17307625710964203,-0.06595093011856079
machine_learning,Which of the following are the spatial clustering algorithms?,Partitioning based clustering,K-means clustering,Grid based clustering,All of the above,3,D,test,-3.418733596801758,-0.055140864464544484,-10.9375,-10.9375,-10.90625,-8.041666984558105,-6.578125,-5.643750190734863,-5.016927242279053,-4.392857074737549,-3.84759521484375,-3.421807289123535,-2.328125,-2.328125,-2.2734375,-1.4768880605697632,-1.0712890625,-0.7328125238418579,-0.4954427182674408,-0.3247767984867096,-0.1484375,0.0329861119389534
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up my mom from the doctors five minutes early. Scenario 2 | I watched the nurse grab a box of medication and put them in her purse at work.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",2,C,test,-3.099189043045044,-0.013835665370736803,-8.348214149475098,-7.527083396911621,-6.7272725105285645,-6.0411458015441895,-5.354440689086914,-4.834374904632568,-4.326429843902588,-3.8878581523895264,-3.462057590484619,-3.098849296569824,-2.5703125,-1.9583333730697632,-1.5790127515792847,-1.2325602769851685,-0.9644454121589661,-0.7939561605453491,-0.6253777146339417,-0.500659167766571,-0.37328383326530457,-0.23530659079551697
marketing, Which of the following is the interpersonal communication about products or services where a receiver regards the communicator as impartial and is not attempting to sell products or services?,Word of Mouth (WOM).,Personal Selling (PS).,Direct Marketing (DM).,Customer Service (CS).,0,A,test,-3.33021879196167,-0.026222195212296615,-13.0,-9.981249809265137,-8.5859375,-7.284090995788574,-6.160714149475098,-5.376838207244873,-4.728515625,-4.17561149597168,-3.707144021987915,-3.328348159790039,-3.09375,-2.237499952316284,-1.8193359375,-1.3424626588821411,-1.0077775716781616,-0.7774299383163452,-0.6081787347793579,-0.4674549996852875,-0.33208757638931274,-0.18054619431495667
moral_disputes," According to Marquis, abortion is",absolutely wrong.,seriously presumptively wrong.,generally permissible.,always permissible.,1,B,test,-3.9259073734283447,-0.09347398508162726,-10.375,-10.375,-10.375,-9.59375,-7.182291507720947,-7.182291507720947,-5.7734375,-5.7734375,-4.705078125,-3.9247639179229736,-1.671875,-1.671875,-1.671875,-1.4453125,-0.9156901240348816,-0.9156901240348816,-0.643310546875,-0.643310546875,-0.3919921815395355,-0.12744140625
human_aging,Prospective memory refers to memory,For some recent event,For something that happened a long time ago,To do something in the future,For the context and source of remembered information,2,C,test,-3.1339352130889893,-0.0824719792918155,-5.625,-5.625,-5.625,-5.15625,-5.15625,-4.338541507720947,-4.338541507720947,-3.9140625,-3.9140625,-3.1312499046325684,-1.71875,-1.71875,-1.71875,-0.84381103515625,-0.84381103515625,-0.5049235224723816,-0.5049235224723816,-0.326202392578125,-0.326202392578125,-0.19924315810203552
prehistory,"A preserved pile of trash, often containing food remains, is called a _____________. At the Danish site of Meilgaard, one of these places contained millions of ______________.",midden; mollusk shells,camelid; pottery sherds,rachis; bones of domesticated cattle.,littoral; microblades,0,A,validation,-3.594637632369995,-0.029955313603083292,-12.708333015441895,-10.419642448425293,-8.925000190734863,-7.3359375,-6.28993034362793,-5.658854007720947,-4.963437557220459,-4.525390625,-4.0213623046875,-3.595675230026245,-4.84375,-3.068080425262451,-2.2738280296325684,-1.6614816188812256,-1.2336697578430176,-0.9981864094734192,-0.7516015768051147,-0.6063407063484192,-0.444976806640625,-0.2865939736366272
elementary_mathematics,"Altogether, Sonia and Negin have $27.00. Sonia buys a shirt for $12.35 and Negin buys a pair of sandals for $10.11. How much money remains?",$4.46 ,$4.54 ,$5.36 ,$5.76 ,1,B,test,-1.943191409111023,-0.016897316600965415,-8.3203125,-6.16319465637207,-4.9207587242126465,-4.219183921813965,-3.5940897464752197,-3.1238839626312256,-2.80096435546875,-2.4623496532440186,-2.173403739929199,-1.9431802034378052,-2.67578125,-1.7743055820465088,-1.1246774196624756,-0.8455336093902588,-0.6221499443054199,-0.4491446316242218,-0.3246421813964844,-0.19493968784809113,-0.07342529296875,0.05506410077214241
high_school_psychology,What is the principal tool used in all forms of psychotherapy?,talking to a patient,cognitive/behavioral interventions,biomedical/cognitive treatments,somatic therapies,0,A,test,-3.009214162826538,-0.04629560250502366,-8.8125,-8.203125,-7.833333492279053,-7.1640625,-5.533854007720947,-4.873325824737549,-4.3681640625,-3.9713542461395264,-3.592089891433716,-3.0077311992645264,-1.2265625,-1.025390625,-0.7779948115348816,-0.5693359375,-0.2941080629825592,-0.1988002210855484,-0.1094970703125,-0.0322265625,0.04443359375,0.2362467497587204
global_facts,In 1948 how many Americans believed the Kinsey Report on Sexuality in the Male to be a bad thing?,92%,64%,27%,11%,3,D,validation,-3.517941474914551,-0.03823849429254946,-11.8125,-9.262499809265137,-7.924107074737549,-6.740624904632568,-6.092447757720947,-5.316666603088379,-4.904411792755127,-4.300390720367432,-3.9616477489471436,-3.518789052963257,-3.6875,-2.34375,-1.8560267686843872,-1.3437988758087158,-1.12347412109375,-0.8331543207168579,-0.6844697594642639,-0.49859619140625,-0.3955633044242859,-0.26356446743011475
high_school_government_and_politics,"Ruled unconstitutional in 1983, the legislative veto had allowed",the executive branch to veto legislation approved by Congress,federal district courts to overturn legislation,the president to veto state laws,Congress to nullify resolutions approved by the executive branch,3,D,test,-3.171201467514038,-0.04663531569873586,-11.4375,-9.90625,-7.55078125,-6.765625,-5.560267925262451,-5.0556640625,-4.599826335906982,-3.9264914989471436,-3.6487629413604736,-3.1683871746063232,-1.6796875,-1.34765625,-0.93994140625,-0.7964843511581421,-0.60302734375,-0.47906494140625,-0.37744140625,-0.18204012513160706,-0.1011149063706398,0.0467006154358387
logical_fallacies,Which fallacy happens because of a failure to recognize the alternatives presented are not mutually exclusive?,Begging the Question,Accident,Circular reasoning,False dilemma,3,D,test,-3.4653143882751465,-0.03686504668377815,-11.125,-8.90625,-7.90625,-7.390625,-6.26171875,-5.3671875,-5.006392002105713,-4.435096263885498,-3.9130208492279053,-3.461280345916748,-3.640625,-2.765625,-2.2406249046325684,-2.0533854961395264,-1.486328125,-1.1007812023162842,-0.9595170617103577,-0.7097355723381042,-0.50390625,-0.3258272111415863
professional_accounting,Which of the following techniques effectively measures improvements in product quality as a result of internal failure costs?,Inspection of in-process goods.,Recording the number of products returned over time.,Tracking the number of products reworked.,Tracking warranty expenses over time.,2,C,test,-3.115190267562866,-0.030843467995671944,-9.75,-8.135416984558105,-7.349999904632568,-6.754464149475098,-5.986111164093018,-5.448437690734863,-4.6318359375,-3.9983608722686768,-3.5042724609375,-3.115770101547241,-2.1875,-1.8619791269302368,-1.506250023841858,-1.1467634439468384,-0.8771701455116272,-0.777880847454071,-0.6160075068473816,-0.470947265625,-0.327117919921875,-0.1683756560087204
college_physics,Excited states of the helium atom can be characterized as para- (antiparallel electron spins) and ortho- (parallel electron spins). The observation that an ortho- state has lower energy than the corresponding para- state can be understood in terms of which of the following?,The Heisenberg uncertainty principle,The Pauli exclusion principle,The Bohr model of the atom,Nuclear hyperfine coupling,1,B,test,-1.6745842695236206,-0.009850495703080121,-6.737500190734863,-5.1633524894714355,-4.298713207244873,-3.7652699947357178,-3.2744140625,-2.773810863494873,-2.4348957538604736,-2.1179633140563965,-1.8706138134002686,-1.673707127571106,-1.759374976158142,-1.2315341234207153,-0.919670581817627,-0.7004616260528564,-0.5247802734375,-0.3950626254081726,-0.30665314197540283,-0.21672092378139496,-0.1310604363679886,-0.024542557075619698
anatomy,You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?,The incisive nerve,The mental nerve,The buccal nerve,The lingual nerve,1,B,test,-2.9487197399139404,-0.016754089431329208,-9.125,-7.890625,-6.669921875,-5.948660850524902,-5.230902671813965,-4.6640625,-4.190139293670654,-3.6693313121795654,-3.3098957538604736,-2.946342706680298,-3.5999999046325684,-2.807812452316284,-2.166015625,-1.8271949291229248,-1.4569215774536133,-1.2147130966186523,-1.0173331499099731,-0.8262790441513062,-0.6868228912353516,-0.5273205637931824
miscellaneous,Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,1,B,test,-3.1133720874786377,-0.048646438866853714,-15.0625,-9.354166984558105,-8.390625,-6.763020992279053,-6.0703125,-5.059895992279053,-4.593359470367432,-3.8821613788604736,-3.589317798614502,-3.113311767578125,-12.0,-4.51953125,-3.423095703125,-2.241943359375,-1.8863699436187744,-1.3595377206802368,-1.174560546875,-0.8892822265625,-0.7743014097213745,-0.5187174677848816
professional_psychology,The inability to recognize objects by touch alone is most likely the result of damage to the,medulla oblongara,corpus callosum,parietal cortex,pons,2,C,test,-2.4394547939300537,-0.03049318492412567,-10.1875,-6.46875,-5.921875,-5.221354007720947,-4.3642578125,-4.019965171813965,-3.4367897510528564,-3.1995441913604736,-2.785365581512451,-2.4386444091796875,-0.95703125,-0.8580729365348816,-0.7939453125,-0.5679118037223816,-0.399139404296875,-0.3326551616191864,-0.20798562467098236,-0.13922119140625,-0.02669852040708065,0.0872344970703125
moral_scenarios,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I am sneaking in narcotic drugs into a prison and selling them to prisoners. Scenario 2 | I told my son to turn on the lawnmower before clearing the blades.","Wrong, Wrong","Wrong, Not wrong","Not wrong, Wrong","Not wrong, Not wrong",0,A,test,-2.9395923614501953,-0.013301322902489572,-9.642857551574707,-8.227083206176758,-6.95108699798584,-6.0650200843811035,-5.345753192901611,-4.705950736999512,-4.134943008422852,-3.663318395614624,-3.269176959991455,-2.938906192779541,-2.9285714626312256,-2.0692708492279053,-1.5293817520141602,-1.1568524837493896,-0.9036740064620972,-0.710669994354248,-0.549877941608429,-0.4108557403087616,-0.2890779674053192,-0.16026905179023743
high_school_government_and_politics,In the past decade many states have moved forward the date of their presidential primary elections in an effort to,minimize the cost of running the election,convince the national government to move forward the date of the general election,restrict the number of entrants in the presidential race,increase the significance of their election results,3,D,test,-3.3618991374969482,-0.0373544348610772,-9.3125,-8.125,-7.443749904632568,-6.658482074737549,-5.921875,-5.2727274894714355,-4.68870210647583,-4.183854103088379,-3.7396600246429443,-3.3607096672058105,-3.078125,-2.6145832538604736,-1.9265625476837158,-1.4787946939468384,-1.1624349355697632,-0.9134410619735718,-0.7216796875,-0.5591796636581421,-0.40929457545280457,-0.2753392159938812
human_sexuality,Morning sickness is typically a problem:,during the first trimester,during the second trimester,during the third trimester,all through the pregnancy,0,A,dev,-3.8105030059814453,-0.0793854792912801,-5.5,-5.5,-5.5,-5.28125,-5.020833492279053,-5.020833492279053,-4.796875,-4.796875,-4.400000095367432,-3.80859375,-1.734375,-1.734375,-1.734375,-1.36328125,-0.9889323115348816,-0.9889323115348816,-0.6953125,-0.6953125,-0.4117187559604645,-0.212890625
business_ethics,"To ensure the independence of the non-executive board members, they are a number of steps which can be taken, which include non-executives being drawn from _______ the company, being appointed for a _________ time period as well as being appointed _________.","Outside, Limited, Independently","Inside, Limited, Intermittently","Outside, Unlimited, Intermittently","Inside, Unlimited, Independently",0,A,dev,-2.8303797245025635,-0.01814345977245233,-7.918749809265137,-7.109375,-6.102083206176758,-5.297656059265137,-4.710625171661377,-4.225260257720947,-3.833035707473755,-3.4947266578674316,-3.1925346851348877,-2.8311593532562256,-2.3453125953674316,-1.696874976158142,-1.2439738512039185,-0.9053314328193665,-0.6672338843345642,-0.49456989765167236,-0.3445085883140564,-0.213359072804451,-0.10076361894607544,0.024984920397400856
professional_law,"A defendant was arrested for the armed robbery of a liquor store. The defendant was taken directly from the scene of the crime in a patrol car to the police station where he was placed, still handcuffed, in an interview room. He waited for about an hour, and a detective finally came in. The detective gave the defendant his Miranda warnings, and the defendant agreed to sign the waiver and speak to the detective. The defendant then confessed to the robbery. Which of the following allegations would be LEAST helpful in suppressing his statement?",Before the defendant gave the statement he was refused permission to use the bathroom.,The defendant had a private lawyer on retainer at the time he gave his statement.,The defendant's arrest was not based on probable cause.,"The defendant could not speak English, and the warnings were given in English.",1,B,test,-1.9540339708328247,-0.006364931501084119,-6.75,-5.28125,-4.498487949371338,-3.8956472873687744,-3.465745210647583,-3.055617570877075,-2.7360339164733887,-2.4242351055145264,-2.1795835494995117,-1.9536452293395996,-2.18359375,-1.4448474645614624,-1.0572706460952759,-0.7583850622177124,-0.5687655210494995,-0.4079802930355072,-0.2885223925113678,-0.1760791540145874,-0.08562193810939789,0.01259649358689785
security_studies,When may an issue fail to become securitized?,When the general public is not convinced of the legitimacy of the proposed threat.,"When, following the discursive element of the process, extraordinary measures are not implemented.",When the securitizing actor is not granted the special right to implement extraordinary measure.,When the audience are convinced via the speech act or the securitizing actor but fail to grant that actor the special rights requested in order to address the proposed threat.,2,C,test,-4.917526721954346,-0.09278352305574238,-13.875,-13.875,-10.96875,-9.770833015441895,-9.125,-8.137499809265137,-7.08203125,-6.2098212242126465,-5.52099609375,-4.922200679779053,-4.0625,-4.0625,-2.94921875,-2.3177082538604736,-1.9765625,-1.655859351158142,-1.3830159902572632,-1.1402413845062256,-0.947174072265625,-0.7494845986366272
miscellaneous,What internet company goes by the acronym AOL?,America Over Lines,America Online,Americans On Links,Americans On LOR,1,B,test,-5.093969821929932,-0.09433277448018391,-12.625,-12.625,-11.59375,-10.6875,-9.2734375,-9.2734375,-7.940625190734863,-6.723307132720947,-5.7999444007873535,-5.0914306640625,-3.1875,-3.1875,-3.125,-2.8645832538604736,-2.159423828125,-2.159423828125,-1.728552222251892,-1.3841451406478882,-1.1250261068344116,-0.8935775756835938
professional_law,"The police arrested a man for the murder of his live-in fiancÃ©e after the woman's dead body was found in the basement of their apartment building. At trial, the prosecution attempted to present the testimony of the victim's out-of-state sister regarding a telephone conversation she had with the defendant. She had called their landline number to talk with her sister on the same day when he had first reported to the police that his fiancÃ© had been missing for five days. The sister had not met the man but had spoken with him briefly a few other times. He told her that her sister ""went out all night last night and did not return yet."" The prosecution attempted at trial to have the sister testify to the conversation to show the significant discrepancy between his stories to the police and to her. The defense objected, arguing that she couldn't authenticate the conversation because she couldn't identify the speaker as the defendant nor had she ever met him. The prosecution told the court that she felt it was ""probably"" his voice, which she recollected from the prior talks at the same number. Will the court likely grant the defendant's objection to the testimony?","Yes, because the sister does not have sufficient experience and knowledge to be able to identify the man's voice and to say that the voice and the defendant were the same person.","Yes, because the conversation is hearsay and there are no exceptions that would allow it into evidence.","No, because there was sufficient circumstantial evidence to make a reasonable conclusion that the man she talked to was her sister's fiancÃ©.","No, because telephone conversations do not need to be authenticated, because there is a presumption that the person talking is the same person who owns the phone number.",2,C,test,-2.488374710083008,-0.004231929779052734,-8.25951099395752,-6.73845100402832,-5.705615997314453,-4.952284812927246,-4.388065814971924,-3.9009106159210205,-3.4635257720947266,-3.0834174156188965,-2.767540693283081,-2.488103151321411,-4.65149450302124,-2.9698538780212402,-2.14546537399292,-1.5936318635940552,-1.2436965703964233,-0.9885921478271484,-0.7846185564994812,-0.6288235783576965,-0.4946744740009308,-0.3599125146865845
professional_accounting,"Bale Co. incurred $100,000 of acquisition costs related to the purchase of the net assets of Dixon Co. The $100,000 should be",Allocated on a pro rata basis to the nonmonetary assets acquired.,Capitalized as part of goodwill and tested annually for impairment,Capitalized as an other asset and amortized over five years.,Expensed as incurred in the current period,3,D,test,-1.9912288188934326,-0.018964083989461263,-9.645833015441895,-7.361607074737549,-5.8821024894714355,-4.719270706176758,-3.8684210777282715,-3.3913352489471436,-2.901423454284668,-2.522069215774536,-2.2258129119873047,-1.9915169477462769,-1.48828125,-0.9740513563156128,-0.62109375,-0.4442952573299408,-0.31981778144836426,-0.23430286347866058,-0.1420663744211197,-0.05756429210305214,0.018026912584900856,0.10556191205978394
