id,domain,subject,question,choice_A,choice_B,choice_C,choice_D,answer,instruction,split,loss,zlib,mink_0.1,mink_0.2,mink_0.3,mink_0.4,mink_0.5,mink_0.6,mink_0.7,mink_0.8,mink_0.9,mink_1.0,minkpp_0.1,minkpp_0.2,minkpp_0.3,minkpp_0.4,minkpp_0.5,minkpp_0.6,minkpp_0.7,minkpp_0.8,minkpp_0.9,minkpp_1.0
7355,medical_genetics,Медицина,Высокий уровень аммиака в крови наблюдается при:,галактоземии.,синдроме Гурлера.,дефиците орнитин-транскарбамилазы (ОТК).,фенилкетонурии.,C,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.6684160232543945,-0.032943407694498696,-8.0,-7.25,-6.1875,-5.5546875,-4.821875095367432,-4.32421875,-3.8716518878936768,-3.521484375,-3.215711832046509,-2.6704518795013428,-1.9296875,-1.1171875,-0.74078369140625,-0.5466156005859375,-0.41981202363967896,-0.269439697265625,-0.1556134968996048,-0.03997039794921875,0.0504082590341568,0.22483687102794647
5925,high_school_world_history,История,"Этот вопрос относится к следующей информации.
""Статья 1
Стороны обязуются, как это предусмотрено Уставом Организации Объединенных Наций, разрешать все международные споры, в которых они могут быть замешаны, мирными средствами таким образом, чтобы не подвергать опасности международный мир и безопасность и справедливость, и воздерживаться в своих международных отношениях от угрозы силой или ее применения каким-либо образом, несовместимым с целями Организации Объединенных Наций.
""Статья 2
Стороны будут содействовать дальнейшему развитию мирных и дружественных международных отношений путем укрепления своих свободных институтов, путем лучшего понимания принципов, на которых эти институты основаны, и путем содействия созданию условий стабильности и благополучия. Они будут стремиться к устранению конфликтов в своей международной экономической политике и будут поощрять экономическое сотрудничество между всеми или каждым из них.
""Статья 3
Для более эффективного достижения целей настоящего Договора Стороны, отдельно и совместно, путем постоянной и эффективной самопомощи и взаимопомощи, будут поддерживать и развивать свою индивидуальную и коллективную способность противостоять вооруженному нападению..."".
""Статья 5
Стороны соглашаются, что вооруженное нападение на одну или несколько из них в Европе или Северной Америке будет рассматриваться как нападение на них всех, и поэтому они соглашаются, что в случае такого вооруженного нападения каждая из них, в осуществление права индивидуальной или коллективной самообороны, признаваемого статьей 51 Устава Организации Объединенных Наций, окажет помощь стороне или сторонам, подвергшимся нападению, немедленно предприняв, индивидуально и совместно с другими сторонами, такие действия, какие она сочтет необходимыми, включая применение вооруженной силы, для восстановления и поддержания безопасности Североатлантического района.""
Североатлантический договор, 4 апреля 1949 года
Североатлантический договор в приведенном отрывке наиболее четко поддерживает какую из следующих концепций?",Капитализма,Коллективной обороны,Взаимного гарантированного уничтожения,Коммунизма,B,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.8621182441711426,-0.0014547798782587051,-8.045212745666504,-6.362865924835205,-5.223293304443359,-4.307332992553711,-3.6202495098114014,-3.0860238075256348,-2.656745672225952,-2.3296990394592285,-2.0722813606262207,-1.861986517906189,-2.779587745666504,-1.8043758869171143,-1.226131558418274,-0.9063031077384949,-0.7109076380729675,-0.5636828541755676,-0.43932265043258667,-0.33314675092697144,-0.23531658947467804,-0.13226285576820374
13533,sociology,Общество,Какие из следующих групп или организаций можно определить как обладающие характеристиками бюрократии?,"Расширенная или кровнородственная семья, включающая всех родственников по крови, браку или усыновлению",Правительство большого города,"Книжный клуб, в котором книги выбираются членами, которые по очереди в алфавитном порядке ведут обсуждение","Добровольцы, которые ежегодно собираются, чтобы убрать окрестности",B,"Найдите правильный ответ на вопрос по теме {subject} в задании ниже. В качестве ответа запишите только одну букву выбранного варианта: A, B, C или D без дополнительных объяснений (единственность решения гарантируется).
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-3.1549782752990723,-0.0237216411676622,-7.96875,-7.510416507720947,-7.0625,-6.642857074737549,-6.157986164093018,-5.3664774894714355,-4.592848777770996,-3.9937500953674316,-3.526151657104492,-3.154977798461914,-1.4453125,-1.08203125,-0.874218761920929,-0.7790178656578064,-0.6515977382659912,-0.5252907276153564,-0.42156511545181274,-0.32870280742645264,-0.24085909128189087,-0.1077752336859703
11427,professional_law,Право,"Владелица большого трехэтажного офисного здания планировала отремонтировать здание и попросила нескольких подрядчиков подать заявки на выполнение работ. Один из подрядчиков, в свою очередь, запросил предложения у нескольких субподрядчиков, чтобы определить общую стоимость работы. Электрик подал подрядчику заявку на выполнение электромонтажных работ, которую подрядчик использовал при расчете ставки, которую он отправил владелице. Подрядчик уведомил об этом электрика. Две недели спустя подрядчик представил владелице свое предложение, в котором предложил выполнить ремонтные работы за 75000 $. На следующий день электрик уведомил подрядчика о том, что он не смог выполнить электромонтажные работы по проекту владелицы. Два дня спустя владелица отправила подрядчику подписанное письмо-подтверждение, в котором она заявила: ""Настоящим я принимаю ваше предложение выполнить ремонтные работы за указанную стоимость в размере 75000 $. ""После этого подрядчик нанял другого электрика для завершения электромонтажных работ по цене на 5000 $ выше ставки первого электрика. Подрядчик объяснил ситуацию владелице и сообщил ей, что общая стоимость работ должна быть увеличена до 80000 $. Владелица ответила, что она удержит подрядчика от его первоначальной ставки в размере 75000 $ и не будет нести ответственности за какие-либо дополнительные расходы. Затем подрядчик выполнил ремонтные работы, но владелица до сих пор ничего ему не заплатила. В случае предъявления подрядчиком иска к владелице за оказанные услуги подрядчик, вероятно, сможет взыскать","только оплату по справедливой оценке, из-за доктрины коммерческого разочарования.","только оплату по справедливой оценке, потому что, потребовав 80000 $, подрядчик, по сути, расторг свой контракт с владельцем.","только 75000 $, потому что такова была цена контракта.","80000 $, потому что подрядчик на разумных основаниях полагался на предложение электрика при составлении сметы работ.",C,"Вопрос:
{text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Используй знания по теме {subject} и выбери правильный ответ. Выведи только одну букву. Ответ:",test,-1.7314389944076538,-0.001873851725549409,-7.114583492279053,-5.7181077003479,-4.738210201263428,-3.941751718521118,-3.34708309173584,-2.8744585514068604,-2.477219820022583,-2.167330503463745,-1.9254136085510254,-1.731825828552246,-1.8191189765930176,-1.1976937055587769,-0.811255156993866,-0.5977552533149719,-0.46234744787216187,-0.363543838262558,-0.2721955478191376,-0.18430842459201813,-0.09856836497783661,-0.006987613160163164
8774,moral_scenarios,Философия,"В каком из этих двух сценариев главный герой (использующий ""я/мне/мой"") совершает поступок, явно противоречащий моральным нормам, принятым в США по состоянию на 2020 год? Сценарий 1 | Я оставил ребенка у соседки, пока ходил по магазинам. Сценарий 2 | Когда приходит время кормить собаку, я ставлю перед ней полную миску.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",D,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.0838401317596436,-0.006573628175897929,-7.625,-6.707812309265137,-5.7911458015441895,-4.906836032867432,-4.090226650238037,-3.463226795196533,-2.9888315200805664,-2.622973680496216,-2.334991455078125,-2.083178758621216,-2.535937547683716,-1.631250023841858,-1.1531097888946533,-0.8608070611953735,-0.664280891418457,-0.5351067185401917,-0.4263576567173004,-0.330462783575058,-0.24444009363651276,-0.12693308293819427
11005,professional_law,Право,"Осгуд является владельцем Дезертакра, участка сельскохозяйственных угодий площадью 100 акров в калифорнийской долине Коачелла. Осгуд унаследовал собственность от своего отца и обрабатывал землю до 2006 года, когда ему исполнилось 70 лет. Затем он решил уйти на пенсию и переехать в Скоттсдейл, штат Аризона. В то время Осгуд передал Дезертакр Катлеру ""для использования в течение его земного существования"". Вступив во владение недвижимостью, Катлер оформил ипотеку на Дезертакр на сумму 100000 долларов. В 2009 году Осгуд умер, и в своем завещании передал Дезертакр своему сыну Десмонду, а остальное - Дейдре. В завещании предусматривалось, что Десмонд и Дейдре взяли Дезертакр ""с учетом ипотеки Катлера"". На момент смерти Осгуда рыночная стоимость Дезертакра составляла 300000 долларов. Когда Десмонд узнал об этом завещании, он колебался, стоит ли вступать в права собственности на Дезертакр потому, что не хотел быть в долгу. Предположим, что Катлер все еще жив и владеет участком. Что касается ипотеки, Десмонд","будет иметь обязательства по ипотеке, поскольку он является правопреемником по условиям завещания Осгуда.","будет иметь обязательства по ипотеке, поскольку имущество было завещано с учетом ипотеки.","не будет иметь обязательств, поскольку не было принятия на себя ответственности за ипотеку.","не будет иметь обязательств, поскольку он лично не брал ипотеку.",C,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.8030279874801636,-0.002375530945296658,-7.9345703125,-6.193359375,-5.052734375,-4.1900634765625,-3.4888150691986084,-2.9803271293640137,-2.5753514766693115,-2.257683515548706,-2.0084517002105713,-1.8026167154312134,-2.18359375,-1.3576812744140625,-0.9131562113761902,-0.6722681522369385,-0.5150277018547058,-0.4006134271621704,-0.2995183765888214,-0.20800793170928955,-0.1211918517947197,-0.023040298372507095
12436,professional_psychology,Общество,"Отец приводит к вам своего 22-летнего сына на обследование. За последние 6 недель этот ранее социально активный молодой человек уволился с работы менеджера ресторана, замкнулся в себе и теперь большую часть времени проводит в своей комнате за просмотром телевизора. Он сообщает, что иногда получает сообщения от инопланетян через телевизор. Основываясь на этой информации, какой из следующих диагнозов наиболее соответствует DSM-IV?",Шизофрениформное расстройство,Кратковременный реактивный психоз,Шизофрения,Антисоциальное расстройство личности,A,"Реши задачу по теме {subject}
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.589909791946411,-0.006442561671508485,-9.60069465637207,-7.848958492279053,-6.752315044403076,-5.722222328186035,-4.9003472328186035,-4.219979763031006,-3.7327682971954346,-3.235032796859741,-2.8783063888549805,-2.5904757976531982,-3.074652671813965,-2.109375,-1.5354094505310059,-1.1584481000900269,-0.9150831699371338,-0.7292667031288147,-0.591821014881134,-0.44685235619544983,-0.3324355185031891,-0.22315029799938202
3811,high_school_government_and_politics,Политика,"Среди мер, сдерживающих исполнительную власть в отношении законодательной, - полномочия президента",созывать специальные сессии Конгресса,вносить законопроекты на рассмотрение Конгресса,выступать перед Конгрессом во время обсуждения законопроектов,голосовать по актам Конгресса,A,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный. Выберите букву правильного ответа:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.9802000522613525,-0.022924615786625788,-10.59375,-8.9375,-7.838541507720947,-6.66319465637207,-5.904829502105713,-5.180288314819336,-4.27490234375,-3.804999351501465,-3.4275755882263184,-2.9808390140533447,-1.7109375,-1.3740234375,-1.1087239980697632,-0.8119032382965088,-0.6513227820396423,-0.5282076597213745,-0.393524169921875,-0.3147515058517456,-0.23073729872703552,-0.07615064829587936
9724,philosophy,Философия,"Систематическое использование критических рассуждений в попытке найти ответы на фундаментальные вопросы о реальности, морали и знаниях называется _____.",аргументативный метод,философский метод,пропозициональная логика,силлогистическое рассуждение,B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.706200361251831,-0.01564277665463486,-7.645833492279053,-6.552083492279053,-5.902777671813965,-5.350260257720947,-4.808333396911621,-4.30555534362793,-3.8880207538604736,-3.4864909648895264,-3.1087963581085205,-2.708163261413574,-1.0533853769302368,-0.787109375,-0.5968967080116272,-0.4445851743221283,-0.3453002870082855,-0.2704704999923706,-0.1996518075466156,-0.13221485912799835,-0.0592922642827034,0.07121621072292328
7592,miscellaneous,Общие факты,"В кулинарии термин ""au gratin"" иногда используется для описания блюда с какой начинкой?",сыр,фрукты,подливка,взбитые сливки,A,"Ниже приведен вопрос на определенную профессиональную тематику {subject} и даны варианты ответа A, B, C, D. Гарантируется, что только один из ответов правильный.
Правильно ответьте на вопрос, выбрав букву A, B, C или D:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.3914196491241455,-0.02009596343801803,-11.0,-8.328125,-6.494791507720947,-5.509765625,-4.71484375,-4.12109375,-3.585658550262451,-3.140350341796875,-2.7922871112823486,-2.3933889865875244,-1.70703125,-1.509765625,-1.1549478769302368,-0.8613433837890625,-0.677990734577179,-0.5476176142692566,-0.44818115234375,-0.35016632080078125,-0.2517971396446228,-0.0863618403673172
3059,high_school_chemistry,Биология,"Диоксид серы вступает в реакцию с кислородом с триоксидом серы в присутствии катализатора. Константа равновесия, Kp, при определенной температуре равна 3,0 × 10^22. В 2,0-литровую колбу добавлено достаточное количество SO3 для создания давления 0,789 атм ртутного столба. После того, как реакция придет в равновесие, ожидаемое парциальное давление O2 будет составлять","2,88 × 10^-6 торр",3 × 10^-18 мм рт. ст.,1100 мм рт. ст.,"1,32 × 10^-5 торр",D,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-1.6124863624572754,-0.0047011264211582375,-7.386363506317139,-5.336277008056641,-4.464154243469238,-3.7279212474823,-3.162412405014038,-2.6978530883789062,-2.306749105453491,-2.032625198364258,-1.7982412576675415,-1.6122162342071533,-2.5511362552642822,-1.4957541227340698,-1.015674352645874,-0.7413270473480225,-0.5713516473770142,-0.45640453696250916,-0.35767167806625366,-0.27631112933158875,-0.18940353393554688,-0.0922912061214447
248,astronomy,Физика,Почему мы ищем водяной лед в кратерах на полюсе Меркурия?,"На самом деле водяной лед находится по всему Меркурию, а не только на полюсах.","Полюс - единственное место, которому повезло с кометными ударами",Радар с Земли может видеть только полюса Меркурия.,В этих кратерах находятся единственные постоянно затененные области на Меркурии,D,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.7888035774230957,-0.03133487165643928,-8.640625,-6.9921875,-6.114583492279053,-5.4765625,-4.868750095367432,-4.405599117279053,-3.9107143878936768,-3.47900390625,-3.097100257873535,-2.7877793312072754,-1.625,-1.18701171875,-0.83514404296875,-0.6146697998046875,-0.4707885682582855,-0.360015869140625,-0.2533394992351532,-0.15477752685546875,-0.0713907852768898,0.006060791201889515
13863,world_religions,Философия,"Какую внутреннюю дисциплину необходимо соблюдать, чтобы достичь духовного освобождения в сикхизме?",Памятование Божественного Имени,Медитация на священные гимны,Памятование смерти,Медитация на благость сотворенного мира,A,"Найдите правильный ответ на вопрос по теме {subject} в задании ниже. В качестве ответа запишите только одну букву выбранного варианта: A, B, C или D без дополнительных объяснений (единственность решения гарантируется).
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.3693182468414307,-0.017949380657889626,-7.71875,-6.8125,-5.791666507720947,-5.20703125,-4.629687309265137,-4.067057132720947,-3.5277621746063232,-3.10711669921875,-2.7668981552124023,-2.37162709236145,-0.916015625,-0.70068359375,-0.4704793393611908,-0.3423614501953125,-0.25255125761032104,-0.1764424592256546,-0.10296630859375,-0.03321075439453125,0.0418768972158432,0.1493617445230484
9528,nutrition,Медицина,Интенсивность основного обмена (ИОО):,измеряется в удобном положении сидя,остается неизменным при гипотиреозе и гипертиреозе,"повышается после набора веса, поскольку часть избыточного веса приходится на обезжиренную массу.",не изменяется после потери веса.,C,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-4.02016544342041,-0.060002469304782244,-9.375,-9.375,-8.109375,-7.239583492279053,-6.65625,-6.243750095367432,-5.536458492279053,-5.027901649475098,-4.51708984375,-4.019449710845947,-3.765625,-3.765625,-3.1953125,-2.5286457538604736,-2.029296875,-1.651953101158142,-1.34716796875,-1.1220703125,-0.9259033203125,-0.7331814169883728
8069,miscellaneous,Общие факты,"На концентрацию каких из следующих газов в атмосфере, скорее всего, непосредственно повлияет широкомасштабная вырубка лесов?",Углекислый газ,Озон,Закись азота,Аргон,A,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.5096123218536377,-0.01598479185894037,-11.5,-8.481249809265137,-6.783203125,-5.629261493682861,-4.754464149475098,-4.30224609375,-3.6946957111358643,-3.192281484603882,-2.8092076778411865,-2.50822114944458,-1.73046875,-1.5499999523162842,-1.00262451171875,-0.7236272692680359,-0.5620509386062622,-0.4852485656738281,-0.3852442800998688,-0.2849481701850891,-0.19278565049171448,-0.0944235697388649
4735,high_school_physics,Физика,"Твердая сфера (I = 0,06 кг-м^2) свободно вращается вокруг оси, проходящей через ее центр, с угловой скоростью 20 рад/с. Сферу хотят привести в состояние покоя, приложив к ее внешней поверхности на расстоянии 0,30 м от центра силу трения величиной 2,0 Н. Сколько времени потребуется сфере, чтобы прийти в состояние покоя?",4 s,2 s,0.06 s,0.03 s,B,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-1.658864974975586,-0.005511179318855767,-6.298611164093018,-5.286458492279053,-4.357638835906982,-3.7224392890930176,-3.196180582046509,-2.7466001510620117,-2.3855793476104736,-2.093824625015259,-1.8634681701660156,-1.6588624715805054,-1.6575521230697632,-1.1549478769302368,-0.8327907919883728,-0.6186642050743103,-0.47386473417282104,-0.3634202778339386,-0.2753082811832428,-0.19098155200481415,-0.1088528111577034,-0.01331438310444355
3826,high_school_macroeconomics,Экономика,"Когда как краткосрочное совокупное предложение, так и совокупный спрос увеличиваются, что из следующего можно сказать наверняка?","Уровень цен повышается, но реальный ВВП падает.","Растут как уровень цен, так и реальный ВВП.","Уровень цен повышается, но изменение реального ВВП неопределенно.","Реальный ВВП растет, но изменение уровня цен неопределенно.",D,"Реши задачу по теме {subject}
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.9786267280578613,-0.019596228474064878,-10.6875,-8.356249809265137,-7.46875,-6.420312404632568,-5.50120210647583,-4.986979007720947,-4.254448890686035,-3.8570313453674316,-3.3634297847747803,-2.978600025177002,-1.953125,-1.712499976158142,-1.4514509439468384,-1.074804663658142,-0.801513671875,-0.669189453125,-0.5066596269607544,-0.4119506776332855,-0.29648226499557495,-0.1727294921875
3420,high_school_european_history,История,"Этот вопрос относится к следующей информации.
СТАТЬЯ I: Германия, Австро-Венгрия, Болгария и Турция, с одной стороны, и Россия, с другой стороны, заявляют, что состояние войны между ними прекратилось. Они полны решимости отныне жить в мире и дружбе друг с другом. …
СТАТЬЯ III: Территории, лежащие к западу от линии, согласованной договаривающимися сторонами, которые ранее принадлежали России, больше не будут подпадать под российский суверенитет; согласованная линия начерчена на карте, представленной в качестве существенной части настоящего мирного договора. Точная фиксация линии будет установлена российско-германской комиссией.
Брест-Литовский мирный договор, 14 марта 1918 г.
Результатом применения статьи III договора стало",сдача западной части Германской империи Российской империи,сдача восточной части Германской империи Российской империи,сдача западной части Российской империи Германской империи,сдача восточной части Российской империи Германской империи,D,"Задание содержит вопрос по теме {subject} и 4 варианта ответа A, B, C, D, из которых только один правильный.
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Запишите букву правильного ответа
Ответ:",test,-2.1350290775299072,-0.003500047668081815,-8.709375381469727,-7.208593845367432,-5.9083333015441895,-4.907519340515137,-4.136132717132568,-3.533724069595337,-3.0598180294036865,-2.6812615394592285,-2.3839917182922363,-2.134917974472046,-2.76953125,-1.9638671875,-1.3732472658157349,-1.0211158990859985,-0.8008819818496704,-0.6429224610328674,-0.5093632340431213,-0.39128607511520386,-0.2846805155277252,-0.1701468825340271
7375,miscellaneous,Общие факты,Что из нижеперечисленного с наибольшей вероятностью указывает на наличие воды в гидравлической системе сельскохозяйственной техники?,Сероватая жидкость молочного цвета,Чрезмерное употребление жидкости,Чрезмерное разжижение жидкости,Шумный предохранительный клапан,A,"Дан вопрос по теме {subject}: {text}. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Определи, какой вариант ответа правильный. Напиши только букву этого ответа: A, B, C, D. Ответ:",test,-2.3701093196868896,-0.015000691896752466,-10.28125,-8.243749618530273,-7.2723212242126465,-5.856249809265137,-4.660456657409668,-4.068294048309326,-3.4125704765319824,-3.079882860183716,-2.67815899848938,-2.369140625,-5.203125,-3.4390625953674316,-2.5484097003936768,-1.784088134765625,-1.3673800230026245,-1.1676310300827026,-0.9278327226638794,-0.8016510009765625,-0.64664626121521,-0.4930818974971771
11724,professional_law,Право,"Городское постановление запрещает мыть транспортные средства, припаркованные на городских улицах. Мужчина моет свою машину, пока она припаркована на улице перед его домом. Вода образует на улице лужу, которая за ночь замерзает. Ранним утром следующего дня машина, едущая по улице, скользит по льду и врезается в дерево. Если водитель автомобиля подаст в суд на мужчину и заявит, что мужчина проявил халатность per Se, какой из следующих дополнительных фактов помог бы мужчине больше всего?",Мужчина не был осведомлен об этом постановлении.,"Городской совет принял это постановление после того, как кто-то, моющий свою машину, был сбит проезжавшим грузовиком.","Водитель живет по соседству с этим человеком и видел, как мужчина мыл свою машину за день до аварии.",Водитель не является жителем города.,B,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.3882009983062744,-0.005686192853110177,-8.971354484558105,-7.494791507720947,-6.375,-5.439290523529053,-4.6092448234558105,-3.9385578632354736,-3.4035122394561768,-2.9832355976104736,-2.652700185775757,-2.38742995262146,-2.4290363788604736,-1.5305989980697632,-1.059012532234192,-0.7830416560173035,-0.6032155156135559,-0.46855416893959045,-0.3553939163684845,-0.25740113854408264,-0.1685977578163147,-0.07530568540096283
12644,professional_psychology,Общество,Образы и звуки сохраняются в сенсорной памяти в течение:,неопределенного периода времени.,"от нескольких минут до нескольких дней, в зависимости от глубины кодирования.",от 60 до 90 секунд.,менее 5 секунд.,D,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-3.633310079574585,-0.040823708759265,-12.0625,-10.3125,-9.125,-7.493750095367432,-6.8203125,-6.207589149475098,-5.165798664093018,-4.697265625,-4.278409004211426,-3.631760835647583,-3.65625,-3.0078125,-2.4114582538604736,-1.685156226158142,-1.3640950918197632,-1.1304408311843872,-0.8169487714767456,-0.7002929449081421,-0.5748401880264282,-0.35479265451431274
13228,security_studies,Политика,Чем термоядерное устройство отличается от устройства для деления?,"Термоядерное оружие - это трехступенчатая бомба, в которой используется взрывное устройство для создания реакции деления, которая затем приводит к детонации реакции термоядерного синтеза. Его часто называют термоядерным или водородным устройством, и оно обладает неограниченным разрушительным потенциалом.","Реакция слияния возникает, когда ядра двух легких элементов объединяются, и в результате реакции более тяжелые элементы распадаются на более мелкие части. Эта фрагментация высвобождает энергию ограниченной разрушительной способности, степень высвобождения энергии зависит от массы используемого материала.","Термоядерное устройство - это двухэтапный процесс, в котором устройство пушечного типа используется для запуска серии реакций деления, совокупным результатом которых является получение вспышки высокой энергии с неограниченной тепловой энергией.","Термоядерное оружие обладает весьма специфическим разрушительным эффектом. Более тяжелый элемент, образующийся в результате реакции деления, и разница в массе двух более легких ядер (которая преобразуется в энергетический взрыв) могут быть точно рассчитаны. Бомбы даже в пределах многомегатонного диапазона имеют неограниченную военную полезность, их разрушительная способность может быть изготовлена в соответствии с целью.",A,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-2.8403894901275635,-0.03227715329690413,-11.0,-8.296875,-6.3046875,-5.681250095367432,-4.9129462242126465,-4.625,-4.27256965637207,-3.613369941711426,-3.3129043579101562,-2.8401882648468018,-1.7421875,-1.53515625,-1.2685546875,-1.1242187023162842,-0.8620954155921936,-0.7511444091796875,-0.6629909873008728,-0.5266446471214294,-0.474212646484375,-0.2989065945148468
10559,professional_accounting,Бизнес,"Сертифицированный бухгалтер готовит для клиента налоговые декларации. После того как клиент подписывает и отправляет декларации, сертифицированный бухгалтер обнаруживает ошибку. Согласно Циркуляру 230 Казначейства, сертифицированный бухгалтер должен",Задокументировать ошибку в рабочих документах.,Подготовить измененную декларацию в течение 30 дней после обнаружения ошибки.,Незамедлительно сообщить клиенту об ошибке.,Незамедлительно отказаться от выполнения задания и сотрудничать с бухгалтером-преемником.,C,"Реши задачу. В качестве ответа выведи только одну букву в формате ""letter"", где letter - буква, которой соответствует правильный ответ. Тема вопроса:
{subject}
Вопрос:
{text}Ответы:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответ:",test,-2.259347438812256,-0.01031665497174546,-7.675000190734863,-6.512499809265137,-5.495833396911621,-4.696093559265137,-4.132187366485596,-3.671875,-3.248549222946167,-2.87530517578125,-2.5592448711395264,-2.25907039642334,-1.4609375,-0.9996093511581421,-0.6812296509742737,-0.49224549531936646,-0.3662182688713074,-0.26979777216911316,-0.1786324679851532,-0.09394989162683487,-0.004344346933066845,0.10140572488307953
9004,moral_scenarios,Философия,"Для какого из этих двух сценариев главный герой (использующий ""я/мне/мой"") совершает что-то явно морально неправильное, согласно обычным моральным стандартам в США по состоянию на 2020 год? Сценарий 1 | Я съел ее восхитительные пальчики в сэндвичах. Сценарий 2 | Я кричала на ребенка, когда он мирно спал.","Неправильно, Неправильно","Неправильно, Правильно","Правильно, Неправильно","Правильно, Правильно",A,"Дайте ответ на задание по теме {subject}:
{text}
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Ответом к заданию является буква, отсылающая к правильному варианту ответа.
Ответ:",test,-2.4409899711608887,-0.008082748248877114,-8.66319465637207,-7.6628289222717285,-6.592672348022461,-5.524439334869385,-4.7276787757873535,-4.057865619659424,-3.494069814682007,-3.0573792457580566,-2.715158462524414,-2.4409000873565674,-3.7829861640930176,-2.3326480388641357,-1.648598551750183,-1.2171231508255005,-0.9469971656799316,-0.7570267915725708,-0.6075426340103149,-0.47795355319976807,-0.3570985198020935,-0.2228982299566269
4708,high_school_microeconomics,Экономика,Кривая спроса на труд строится на основе,кривой рыночного спроса на труд,"кривой спроса на продукцию, произведенную трудом",кривой предложения труда для фирмы,равновесной заработной платы на рынке труда,B,"В вопросе ""{text}"" по теме ""{subject}"" есть только один правильный ответ. Варианты ответа:
A {option_a}
B {option_b}
C {option_c}
D {option_d}
Все варианты индексируются одной буквой. Найди правильный ответ и выведи только его букву. Ответ:",test,-3.22269868850708,-0.04957997982318585,-9.0,-7.71875,-7.25,-6.75,-5.787499904632568,-5.140625,-4.517857074737549,-4.0185546875,-3.585883140563965,-3.2280731201171875,-1.8125,-1.30859375,-0.9254557490348816,-0.6812744140625,-0.5316406488418579,-0.3919270932674408,-0.2449776828289032,-0.126953125,-0.0164930559694767,0.07539062201976776
